frame,label,x,y,width,height
0,DRONE,136.00,54.00,15.00,9.00
1,DRONE,136.11,54.20,15.10,9.34
2,DRONE,136.02,54.50,15.61,9.62
3,DRONE,135.94,54.87,16.21,9.96
4,DRONE,136.41,55.32,15.80,9.73
5,DRONE,136.95,56.09,15.10,9.10
6,DRONE,137.09,56.44,14.99,9.26
7,DRONE,137.14,56.95,15.26,9.15
8,DRONE,136.85,57.00,16.32,10.09
9,DRONE,137.07,57.60,16.25,9.78
10,DRONE,137.64,58.11,15.55,9.55
11,DRONE,137.91,58.80,15.15,9.19
12,DRONE,138.09,59.19,15.11,9.27
13,DRONE,138.07,59.59,15.44,9.47
14,DRONE,137.85,59.86,16.28,10.00
15,DRONE,137.91,60.32,16.37,10.02
16,DRONE,138.09,60.90,16.25,9.91
17,DRONE,138.31,61.38,15.97,9.79
18,DRONE,138.68,62.05,15.52,9.40
19,DRONE,138.90,62.52,15.22,9.37
20,DRONE,138.99,63.15,15.13,9.19
21,DRONE,139.04,63.55,15.21,9.37
22,DRONE,138.82,63.89,16.04,9.85
23,DRONE,138.75,64.35,16.16,9.93
24,DRONE,138.82,64.85,16.28,9.98
25,DRONE,138.82,65.32,16.30,10.00
26,DRONE,138.96,65.87,16.37,9.94
27,DRONE,138.99,66.40,16.30,9.90
28,DRONE,139.06,66.91,16.28,9.89
29,DRONE,139.07,67.57,16.25,9.82
30,DRONE,139.25,68.01,16.04,9.83
31,DRONE,139.33,68.63,15.92,9.59
32,DRONE,139.60,69.16,15.57,9.53
33,DRONE,139.74,69.83,15.29,9.18
34,DRONE,139.62,70.21,15.51,9.51
35,DRONE,139.27,70.64,16.03,9.78
36,DRONE,139.90,71.33,15.14,9.30
37,DRONE,139.39,71.86,15.89,9.64
38,DRONE,139.85,72.29,15.26,9.40
39,DRONE,139.63,73.00,15.57,9.40
40,DRONE,139.52,73.37,15.69,9.67
41,DRONE,139.46,74.00,15.80,9.53
42,DRONE,139.78,74.52,15.35,9.43
43,DRONE,139.32,74.93,16.04,9.77
44,DRONE,139.40,75.62,15.91,9.62
45,DRONE,139.20,75.90,16.20,9.95
46,DRONE,139.15,76.64,16.21,9.73
47,DRONE,139.36,77.03,15.92,9.80
48,DRONE,139.09,77.68,16.32,9.89
49,DRONE,139.55,78.17,15.70,9.75
50,DRONE,139.15,78.74,16.29,9.85
51,DRONE,139.24,79.34,16.09,9.90
52,DRONE,139.14,79.85,16.21,9.88
53,DRONE,139.26,80.62,16.02,9.66
54,DRONE,139.31,80.97,15.94,9.79
55,DRONE,139.08,81.67,16.29,9.86
56,DRONE,139.06,82.00,16.30,10.15
57,DRONE,139.10,82.80,16.23,9.80
58,DRONE,139.01,83.30,16.31,10.06
59,DRONE,139.06,83.83,16.28,9.98
60,DRONE,139.18,84.63,16.12,9.72
61,DRONE,138.90,84.83,16.38,10.17
62,DRONE,139.13,85.62,16.17,9.76
63,DRONE,138.99,85.92,16.29,10.12
64,DRONE,139.18,86.75,16.11,9.68
65,DRONE,139.05,87.06,16.26,10.10
66,DRONE,139.21,87.76,16.10,9.67
67,DRONE,139.14,88.14,16.14,10.00
68,DRONE,139.22,88.79,16.07,9.67
69,DRONE,139.14,89.18,16.15,9.97
70,DRONE,139.28,89.89,15.98,9.66
71,DRONE,139.35,90.41,15.89,9.73
72,DRONE,139.46,91.05,15.73,9.64
73,DRONE,139.69,91.76,15.32,9.25
74,DRONE,139.60,92.25,15.50,9.53
75,DRONE,140.13,93.00,14.75,8.96
76,DRONE,140.21,93.67,14.61,8.91
77,DRONE,140.30,94.24,14.66,8.86
78,DRONE,140.32,94.77,14.61,8.87
79,DRONE,140.10,95.18,15.50,9.54
80,DRONE,140.17,95.88,15.21,9.14
81,DRONE,139.92,96.13,15.91,9.85
82,DRONE,140.01,96.93,15.84,9.60
83,DRONE,139.91,97.42,16.22,9.90
84,DRONE,140.01,98.03,16.30,10.03
85,DRONE,140.36,98.82,15.94,9.67
86,DRONE,140.55,99.63,15.56,9.40
87,DRONE,140.99,100.39,14.95,9.04
88,DRONE,141.00,100.92,15.16,9.36
89,DRONE,141.24,101.84,14.91,8.96
90,DRONE,141.21,102.34,15.04,9.15
91,DRONE,140.89,102.78,15.97,9.75
