frame,label,x,y,width,height
0,BIRD,205.00,15.00,25.00,23.00
1,BIRD,204.61,16.36,25.23,23.25
2,BIRD,204.61,16.36,25.23,23.25
3,BIRD,202.87,19.65,25.21,23.24
4,BIRD,202.31,21.17,24.99,22.99
5,BIRD,202.30,21.17,25.00,23.00
6,BIRD,201.05,25.06,25.05,23.04
7,BIRD,200.71,27.93,25.09,23.09
8,BIRD,200.71,27.92,25.10,23.10
9,BIRD,200.05,33.80,25.12,23.12
10,BIRD,200.27,36.37,25.22,23.20
11,BIRD,200.27,36.38,25.20,23.19
12,BIRD,201.38,41.15,24.84,22.95
13,BIRD,201.13,43.26,25.30,23.47
14,BIRD,201.14,43.27,25.29,23.46
15,BIRD,199.84,47.17,24.73,22.86
16,BIRD,198.75,48.38,25.06,23.20
17,BIRD,198.75,48.39,25.05,23.20
18,BIRD,197.23,50.50,25.07,23.20
19,BIRD,195.96,51.62,25.20,23.36
20,BIRD,195.97,51.63,25.18,23.34
21,BIRD,194.31,50.26,25.00,23.00
22,BIRD,192.62,51.59,24.00,23.00
23,BIRD,193.37,50.47,24.00,23.00
24,BIRD,192.66,56.19,24.00,23.00
25,BIRD,189.58,59.50,25.00,23.00
26,BIRD,190.33,58.00,25.00,23.00
27,BIRD,192.38,64.73,23.00,21.00
28,BIRD,191.09,67.22,22.00,21.00
29,BIRD,191.84,66.10,22.00,21.00
30,BIRD,191.56,69.12,22.00,20.00
31,BIRD,190.04,69.60,22.00,21.00
32,BIRD,191.17,68.85,22.00,21.00
33,BIRD,188.28,71.17,22.00,21.00
34,BIRD,189.65,71.87,21.00,20.00
35,BIRD,190.02,70.75,21.00,20.00
36,BIRD,187.26,73.62,22.00,20.00
37,BIRD,187.59,73.77,21.00,20.00
38,BIRD,187.22,74.15,21.00,20.00
39,BIRD,186.96,79.11,21.00,20.00
40,BIRD,186.83,81.52,21.00,20.00
41,BIRD,185.33,81.89,21.00,20.00
42,BIRD,184.68,85.36,21.00,20.00
43,BIRD,182.41,86.25,22.00,20.00
44,BIRD,183.16,86.25,22.00,20.00
45,BIRD,184.59,87.62,21.00,20.00
46,BIRD,183.37,86.81,21.00,20.00
47,BIRD,184.12,86.81,21.00,20.00
48,BIRD,184.03,88.17,21.00,20.00
49,BIRD,183.10,87.43,22.00,21.00
50,BIRD,183.10,87.81,22.00,21.00
51,BIRD,182.17,89.84,23.00,21.00
52,BIRD,181.76,91.57,23.00,22.00
53,BIRD,181.00,90.82,23.00,22.00
54,BIRD,181.05,97.60,23.00,21.00
55,BIRD,177.00,97.00,28.00,19.00
56,BIRD,178.00,97.00,32.00,22.00
57,BIRD,175.00,95.00,29.00,24.00
58,BIRD,177.00,101.00,28.00,17.00
59,BIRD,178.00,101.00,26.00,16.00
60,BIRD,181.00,102.00,21.00,14.00
61,BIRD,181.00,103.00,19.00,12.00
62,BIRD,180.00,101.00,24.00,17.00
63,BIRD,182.00,102.00,22.00,17.00
64,BIRD,179.00,99.00,26.00,17.00
