frame,label,x,y,width,height
0,BIRD,288.00,91.00,15.00,12.00
1,BIRD,285.82,91.36,15.18,12.00
2,BIRD,283.64,91.73,15.36,12.00
3,BIRD,281.45,92.09,15.55,12.00
4,BIRD,279.27,92.45,15.73,12.00
5,BIRD,277.09,92.82,15.91,12.00
6,BIRD,274.91,93.18,16.09,12.00
7,BIRD,272.73,93.55,16.27,12.00
8,BIRD,270.55,93.91,16.45,12.00
9,BIRD,268.36,94.27,16.64,12.00
10,BIRD,266.18,94.64,16.82,12.00
11,BIRD,264.00,95.00,17.00,12.00
12,BIRD,261.90,95.10,16.90,12.00
13,BIRD,259.80,95.20,16.80,12.00
14,BIRD,257.70,95.30,16.70,12.00
15,BIRD,255.60,95.40,16.60,12.00
16,BIRD,253.50,95.50,16.50,12.00
17,BIRD,251.40,95.60,16.40,12.00
18,BIRD,249.30,95.70,16.30,12.00
19,BIRD,247.20,95.80,16.20,12.00
20,BIRD,245.10,95.90,16.10,12.00
21,BIRD,243.00,96.00,16.00,12.00
22,BIRD,240.80,96.50,15.80,12.00
23,BIRD,238.60,97.00,15.60,12.00
24,BIRD,236.40,97.50,15.40,12.00
25,BIRD,234.20,98.00,15.20,12.00
26,BIRD,232.00,98.50,15.00,12.00
27,BIRD,229.80,99.00,14.80,12.00
28,BIRD,227.60,99.50,14.60,12.00
29,BIRD,225.40,100.00,14.40,12.00
30,BIRD,223.20,100.50,14.20,12.00
31,BIRD,221.00,101.00,14.00,12.00
32,BIRD,218.60,101.80,14.40,11.60
33,BIRD,216.20,102.60,14.80,11.20
34,BIRD,213.80,103.40,15.20,10.80
35,BIRD,211.40,104.20,15.60,10.40
36,BIRD,209.00,105.00,16.00,10.00
37,BIRD,206.20,104.60,16.20,10.40
38,BIRD,203.40,104.20,16.40,10.80
39,BIRD,200.60,103.80,16.60,11.20
40,BIRD,197.80,103.40,16.80,11.60
41,BIRD,195.00,103.00,17.00,12.00
42,BIRD,192.60,103.20,17.00,12.00
43,BIRD,190.20,103.40,17.00,12.00
44,BIRD,187.80,103.60,17.00,12.00
45,BIRD,185.40,103.80,17.00,12.00
46,BIRD,183.00,104.00,17.00,12.00
47,BIRD,180.33,104.17,17.17,12.00
48,BIRD,177.67,104.33,17.33,12.00
49,BIRD,175.00,104.50,17.50,12.00
50,BIRD,172.33,104.67,17.67,12.00
51,BIRD,169.67,104.83,17.83,12.00
52,BIRD,167.00,105.00,18.00,12.00
53,BIRD,163.75,105.00,18.25,12.00
54,BIRD,160.50,105.00,18.50,12.00
55,BIRD,157.25,105.00,18.75,12.00
56,BIRD,154.00,105.00,19.00,12.00
