frame,label,x,y,width,height
0,AIRPLANE,32.00,81.00,22.00,21.00
1,AIRPLANE,35.00,82.00,19.00,19.00
2,AIRPLANE,36.00,84.00,17.00,15.00
3,AIRPLANE,37.00,83.00,16.00,17.00
4,AIRPLANE,37.25,84.00,16.75,17.25
5,AIRPLANE,37.50,85.00,17.50,17.50
6,AIRPLANE,37.75,86.00,18.25,17.75
7,AIRPLANE,38.00,87.00,19.00,18.00
8,AIRPLANE,38.25,89.25,19.25,17.75
9,AIRPLANE,38.50,91.50,19.50,17.50
10,AIRPLANE,38.75,93.75,19.75,17.25
11,AIRPLANE,39.00,96.00,20.00,17.00
12,AIRPLANE,39.50,96.00,20.00,16.75
13,AIRPLANE,40.00,96.00,20.00,16.50
14,AIRPLANE,40.50,96.00,20.00,16.25
15,AIRPLANE,41.00,96.00,20.00,16.00
16,AIRPLANE,41.67,95.67,20.17,16.33
17,AIRPLANE,42.33,95.33,20.33,16.67
18,AIRPLANE,43.00,95.00,20.50,17.00
19,AIRPLANE,43.67,94.67,20.67,17.33
20,AIRPLANE,44.33,94.33,20.83,17.67
21,AIRPLANE,45.00,94.00,21.00,18.00
22,AIRPLANE,45.50,94.00,21.10,17.80
23,AIRPLANE,46.00,94.00,21.20,17.60
24,AIRPLANE,46.50,94.00,21.30,17.40
25,AIRPLANE,47.00,94.00,21.40,17.20
26,AIRPLANE,47.50,94.00,21.50,17.00
27,AIRPLANE,48.00,94.00,21.60,16.80
28,AIRPLANE,48.50,94.00,21.70,16.60
29,AIRPLANE,49.00,94.00,21.80,16.40
30,AIRPLANE,49.50,94.00,21.90,16.20
31,AIRPLANE,50.00,94.00,22.00,16.00
32,AIRPLANE,50.67,93.83,22.00,16.16
33,AIRPLANE,51.33,93.67,22.00,16.31
34,AIRPLANE,52.00,93.50,22.00,16.47
35,AIRPLANE,52.67,93.33,22.00,16.63
36,AIRPLANE,53.33,93.17,22.00,16.79
37,AIRPLANE,54.00,93.00,22.00,16.94
38,AIRPLANE,54.67,92.83,22.00,17.10
39,AIRPLANE,55.33,92.67,22.00,17.26
40,AIRPLANE,56.00,92.50,22.00,17.41
41,AIRPLANE,56.67,92.33,22.00,17.57
42,AIRPLANE,57.33,92.17,22.00,17.73
43,AIRPLANE,58.00,92.00,22.00,17.88
44,AIRPLANE,58.56,91.88,22.00,17.83
45,AIRPLANE,59.12,91.75,22.00,17.77
46,AIRPLANE,59.69,91.63,22.00,17.72
47,AIRPLANE,60.25,91.50,22.00,17.66
48,AIRPLANE,60.81,91.38,22.00,17.61
49,AIRPLANE,61.37,91.25,22.00,17.55
