frame,label,x,y,width,height
0,BIRD,152.00,105.00,15.00,14.00
1,BIRD,152.12,104.97,15.00,13.91
2,BIRD,152.24,104.94,15.00,13.82
3,BIRD,152.35,104.91,15.00,13.74
4,BIRD,152.47,104.88,15.00,13.65
5,BIRD,152.59,104.85,15.00,13.56
6,BIRD,152.71,104.82,15.00,13.47
7,BIRD,152.82,104.79,15.00,13.38
8,BIRD,152.94,104.76,15.00,13.29
9,BIRD,153.06,104.74,15.00,13.21
10,BIRD,153.18,104.71,15.00,13.12
11,BIRD,153.29,104.68,15.00,13.03
12,BIRD,153.41,104.65,15.00,12.94
13,BIRD,153.53,104.62,15.00,12.85
14,BIRD,153.65,104.59,15.00,12.76
15,BIRD,153.76,104.56,15.00,12.68
16,BIRD,153.88,104.53,15.00,12.59
17,BIRD,154.00,104.50,15.00,12.50
18,BIRD,154.12,104.47,15.00,12.41
19,BIRD,154.24,104.44,15.00,12.32
20,BIRD,154.35,104.41,15.00,12.24
21,BIRD,154.47,104.38,15.00,12.15
22,BIRD,154.59,104.35,15.00,12.06
23,BIRD,154.71,104.32,15.00,11.97
24,BIRD,154.82,104.29,15.00,11.88
25,BIRD,154.94,104.26,15.00,11.79
26,BIRD,155.06,104.24,15.00,11.71
27,BIRD,155.18,104.21,15.00,11.62
28,BIRD,155.29,104.18,15.00,11.53
29,BIRD,155.41,104.15,15.00,11.44
30,BIRD,155.53,104.12,15.00,11.35
31,BIRD,155.65,104.09,15.00,11.26
32,BIRD,155.76,104.06,15.00,11.18
33,BIRD,155.88,104.03,15.00,11.09
34,BIRD,156.00,104.00,15.00,11.00
35,BIRD,156.16,103.92,14.96,11.04
36,BIRD,156.32,103.84,14.92,11.08
37,BIRD,156.48,103.76,14.88,11.12
38,BIRD,156.64,103.68,14.84,11.16
39,BIRD,156.80,103.60,14.80,11.20
40,BIRD,156.96,103.52,14.76,11.24
41,BIRD,157.12,103.44,14.72,11.28
42,BIRD,157.28,103.36,14.68,11.32
43,BIRD,157.44,103.28,14.64,11.36
44,BIRD,157.60,103.20,14.60,11.40
45,BIRD,157.76,103.12,14.56,11.44
46,BIRD,157.92,103.04,14.52,11.48
47,BIRD,158.08,102.96,14.48,11.52
48,BIRD,158.24,102.88,14.44,11.56
49,BIRD,158.40,102.80,14.40,11.60
50,BIRD,158.56,102.72,14.36,11.64
51,BIRD,158.72,102.64,14.32,11.68
52,BIRD,158.88,102.56,14.28,11.72
53,BIRD,159.04,102.48,14.24,11.76
54,BIRD,159.20,102.40,14.20,11.80
55,BIRD,159.36,102.32,14.16,11.84
56,BIRD,159.52,102.24,14.12,11.88
57,BIRD,159.68,102.16,14.08,11.92
58,BIRD,159.84,102.08,14.04,11.96
59,BIRD,160.00,102.00,14.00,12.00
60,BIRD,160.06,101.97,14.09,12.03
61,BIRD,160.12,101.94,14.18,12.06
62,BIRD,160.18,101.91,14.26,12.09
63,BIRD,160.24,101.88,14.35,12.12
64,BIRD,160.29,101.85,14.44,12.15
65,BIRD,160.35,101.82,14.53,12.18
66,BIRD,160.41,101.79,14.62,12.21
67,BIRD,160.47,101.76,14.71,12.24
68,BIRD,160.53,101.74,14.79,12.26
69,BIRD,160.59,101.71,14.88,12.29
70,BIRD,160.65,101.68,14.97,12.32
71,BIRD,160.71,101.65,15.06,12.35
72,BIRD,160.76,101.62,15.15,12.38
73,BIRD,160.82,101.59,15.24,12.41
74,BIRD,160.88,101.56,15.32,12.44
75,BIRD,160.94,101.53,15.41,12.47
76,BIRD,161.00,101.50,15.50,12.50
77,BIRD,161.06,101.47,15.59,12.53
78,BIRD,161.12,101.44,15.68,12.56
79,BIRD,161.18,101.41,15.76,12.59
80,BIRD,161.24,101.38,15.85,12.62
81,BIRD,161.29,101.35,15.94,12.65
82,BIRD,161.35,101.32,16.03,12.68
83,BIRD,161.41,101.29,16.12,12.71
84,BIRD,161.47,101.26,16.21,12.74
85,BIRD,161.53,101.24,16.29,12.76
86,BIRD,161.59,101.21,16.38,12.79
87,BIRD,161.65,101.18,16.47,12.82
88,BIRD,161.71,101.15,16.56,12.85
89,BIRD,161.76,101.12,16.65,12.88
90,BIRD,161.82,101.09,16.74,12.91
91,BIRD,161.88,101.06,16.82,12.94
92,BIRD,161.94,101.03,16.91,12.97
93,BIRD,162.00,101.00,17.00,13.00
94,BIRD,162.16,100.96,16.88,13.04
95,BIRD,162.32,100.92,16.76,13.08
96,BIRD,162.48,100.88,16.64,13.12
97,BIRD,162.64,100.84,16.52,13.16
98,BIRD,162.80,100.80,16.40,13.20
99,BIRD,162.96,100.76,16.28,13.24
100,BIRD,163.12,100.72,16.16,13.28
101,BIRD,163.28,100.68,16.04,13.32
102,BIRD,163.44,100.64,15.92,13.36
103,BIRD,163.60,100.60,15.80,13.40
104,BIRD,163.76,100.56,15.68,13.44
105,BIRD,163.92,100.52,15.56,13.48
106,BIRD,164.08,100.48,15.44,13.52
107,BIRD,164.24,100.44,15.32,13.56
108,BIRD,164.40,100.40,15.20,13.60
109,BIRD,164.56,100.36,15.08,13.64
110,BIRD,164.72,100.32,14.96,13.68
111,BIRD,164.88,100.28,14.84,13.72
112,BIRD,165.04,100.24,14.72,13.76
113,BIRD,165.20,100.20,14.60,13.80
114,BIRD,165.36,100.16,14.48,13.84
115,BIRD,165.52,100.12,14.36,13.88
116,BIRD,165.68,100.08,14.24,13.92
117,BIRD,165.84,100.04,14.12,13.96
118,BIRD,166.00,100.00,14.00,14.00
119,BIRD,166.02,100.02,14.00,14.03
120,BIRD,166.05,100.05,14.00,14.06
121,BIRD,166.07,100.07,14.00,14.09
122,BIRD,166.10,100.10,14.00,14.12
123,BIRD,166.12,100.12,14.00,14.15
124,BIRD,166.15,100.15,14.00,14.18
125,BIRD,166.17,100.17,14.00,14.21
126,BIRD,166.20,100.20,14.00,14.25
127,BIRD,166.22,100.22,14.00,14.28
128,BIRD,166.24,100.24,14.00,14.31
129,BIRD,166.27,100.27,14.00,14.34
130,BIRD,166.29,100.29,14.00,14.37
131,BIRD,166.32,100.32,14.00,14.40
132,BIRD,166.34,100.34,14.00,14.43
