frame,label,x,y,width,height
0,DRONE,168.00,138.00,16.00,11.00
1,DRONE,168.14,138.13,15.49,10.75
2,DRONE,168.02,138.17,15.35,10.61
3,DRONE,168.32,138.51,14.45,9.94
4,DRONE,167.21,138.15,15.09,10.80
5,DRONE,167.12,138.09,15.22,10.94
6,DRONE,167.34,138.38,14.52,10.36
7,DRONE,166.23,137.43,16.04,12.32
8,DRONE,164.58,136.23,18.67,14.82
9,DRONE,165.44,137.24,16.50,12.71
10,DRONE,165.56,137.65,15.74,11.88
11,DRONE,164.35,136.77,17.59,13.68
12,DRONE,163.40,136.15,18.91,14.97
13,DRONE,164.19,137.08,16.85,13.08
14,DRONE,164.10,137.27,16.54,12.73
15,DRONE,163.85,137.07,16.85,13.20
16,DRONE,163.31,136.68,17.61,14.09
17,DRONE,163.08,136.87,17.05,13.74
18,DRONE,163.06,137.02,16.62,13.52
19,DRONE,162.76,136.90,16.90,13.95
20,DRONE,161.54,136.07,18.73,15.69
21,DRONE,161.78,136.33,17.66,15.09
22,DRONE,161.69,136.18,17.83,15.37
23,DRONE,161.61,136.38,17.14,15.17
24,DRONE,160.44,135.60,18.90,16.80
25,DRONE,160.55,135.72,18.14,16.56
26,DRONE,160.61,135.81,17.97,16.38
27,DRONE,160.61,136.28,17.10,15.48
28,DRONE,159.50,135.52,18.75,17.08
29,DRONE,159.54,135.85,18.17,16.46
30,DRONE,159.72,136.41,17.77,15.44
31,DRONE,159.80,136.46,17.10,15.27
32,DRONE,159.18,136.16,17.75,15.91
33,DRONE,158.11,135.55,19.32,17.35
34,DRONE,158.95,136.79,17.19,14.97
35,DRONE,159.06,136.96,16.88,14.65
36,DRONE,158.85,137.02,16.84,14.57
37,DRONE,157.88,136.51,18.26,15.79
38,DRONE,157.23,136.15,19.00,16.54
39,DRONE,157.77,136.90,17.54,15.02
40,DRONE,157.81,136.99,17.33,14.89
41,DRONE,157.80,136.98,17.34,14.90
42,DRONE,156.89,136.54,18.21,15.80
43,DRONE,156.73,136.88,17.56,15.12
44,DRONE,156.67,136.85,17.61,15.21
45,DRONE,156.31,136.91,17.46,15.08
46,DRONE,156.31,136.92,17.47,15.07
47,DRONE,155.47,136.38,18.58,16.22
48,DRONE,156.19,137.43,16.31,13.97
49,DRONE,156.16,137.41,16.36,14.02
50,DRONE,155.82,137.25,16.70,14.30
51,DRONE,154.10,135.91,19.39,17.10
52,DRONE,154.77,136.75,17.65,15.34
53,DRONE,154.99,137.14,16.86,14.52
54,DRONE,154.84,137.13,16.79,14.50
55,DRONE,154.97,137.25,16.53,14.26
56,DRONE,154.40,136.89,17.27,14.96
57,DRONE,153.54,136.18,18.47,16.31
58,DRONE,154.47,137.07,15.91,14.14
59,DRONE,154.42,137.07,15.90,14.13
60,DRONE,154.40,137.05,15.83,14.15
61,DRONE,153.03,135.90,17.74,16.20
62,DRONE,152.66,135.50,18.26,17.02
63,DRONE,152.70,135.68,18.06,16.65
64,DRONE,153.36,136.59,16.15,14.79
65,DRONE,152.99,136.48,16.27,14.95
66,DRONE,152.76,136.19,16.62,15.51
67,DRONE,151.65,135.39,18.11,17.05
68,DRONE,152.12,136.04,16.54,15.55
69,DRONE,152.13,136.06,16.52,15.50
70,DRONE,152.09,136.04,16.34,15.34
71,DRONE,151.87,135.90,16.57,15.53
72,DRONE,151.72,135.77,16.71,15.71
73,DRONE,150.35,134.73,18.75,17.76
74,DRONE,150.68,135.10,17.97,16.93
75,DRONE,150.87,135.36,17.42,16.28
76,DRONE,150.92,135.62,16.83,15.52
77,DRONE,150.82,135.59,16.87,15.54
78,DRONE,150.81,135.52,16.85,15.59
79,DRONE,150.73,135.31,16.86,15.74
80,DRONE,149.03,133.83,19.45,18.45
81,DRONE,148.95,133.76,19.49,18.56
82,DRONE,149.08,133.87,19.18,18.24
83,DRONE,149.94,134.88,16.75,16.01
84,DRONE,150.02,135.00,16.53,15.76
85,DRONE,150.04,134.98,16.49,15.75
86,DRONE,149.74,134.69,16.68,15.94
87,DRONE,149.26,134.35,17.32,16.58
88,DRONE,148.65,133.89,18.01,17.08
89,DRONE,148.62,133.85,18.02,17.12
90,DRONE,148.30,133.56,18.57,17.68
91,DRONE,148.33,133.59,18.45,17.55
92,DRONE,148.25,133.43,18.58,17.76
93,DRONE,148.36,133.48,18.29,17.54
94,DRONE,148.26,133.22,18.16,17.53
