frame,label,x,y,width,height
0,HELICOPTER,185.00,155.00,11.00,9.00
1,HELICOPTER,185.02,155.02,10.98,8.97
2,HELICOPTER,185.03,155.03,10.97,8.93
3,HELICOPTER,185.05,155.05,10.95,8.90
4,HELICOPTER,185.07,155.07,10.93,8.86
5,HELICOPTER,185.09,155.09,10.91,8.83
6,HELICOPTER,185.10,155.10,10.90,8.79
7,HELICOPTER,185.12,155.12,10.88,8.76
8,HELICOPTER,185.14,155.14,10.86,8.72
9,HELICOPTER,185.16,155.16,10.84,8.69
10,HELICOPTER,185.17,155.17,10.83,8.66
11,HELICOPTER,185.19,155.19,10.81,8.62
12,HELICOPTER,185.21,155.21,10.79,8.59
13,HELICOPTER,185.22,155.22,10.78,8.55
14,HELICOPTER,185.24,155.24,10.76,8.52
15,HELICOPTER,185.26,155.26,10.74,8.48
16,HELICOPTER,185.28,155.28,10.72,8.45
17,HELICOPTER,185.29,155.29,10.71,8.41
18,HELICOPTER,185.31,155.31,10.69,8.38
19,HELICOPTER,185.33,155.33,10.67,8.34
20,HELICOPTER,185.34,155.34,10.66,8.31
21,HELICOPTER,185.36,155.36,10.64,8.28
22,HELICOPTER,185.38,155.38,10.62,8.24
23,HELICOPTER,185.40,155.40,10.60,8.21
24,HELICOPTER,185.41,155.41,10.59,8.17
25,HELICOPTER,185.43,155.43,10.57,8.14
26,HELICOPTER,185.45,155.45,10.55,8.10
27,HELICOPTER,185.47,155.47,10.53,8.07
28,HELICOPTER,185.48,155.48,10.52,8.03
29,HELICOPTER,185.50,155.50,10.50,8.00
30,HELICOPTER,185.52,155.52,10.48,7.97
31,HELICOPTER,185.53,155.53,10.47,7.93
32,HELICOPTER,185.55,155.55,10.45,7.90
33,HELICOPTER,185.57,155.57,10.43,7.86
34,HELICOPTER,185.59,155.59,10.41,7.83
35,HELICOPTER,185.60,155.60,10.40,7.79
36,HELICOPTER,185.62,155.62,10.38,7.76
37,HELICOPTER,185.64,155.64,10.36,7.72
38,HELICOPTER,185.66,155.66,10.34,7.69
39,HELICOPTER,185.67,155.67,10.33,7.66
40,HELICOPTER,185.69,155.69,10.31,7.62
41,HELICOPTER,185.71,155.71,10.29,7.59
42,HELICOPTER,185.72,155.72,10.28,7.55
43,HELICOPTER,185.74,155.74,10.26,7.52
44,HELICOPTER,185.76,155.76,10.24,7.48
45,HELICOPTER,185.78,155.78,10.22,7.45
46,HELICOPTER,185.79,155.79,10.21,7.41
47,HELICOPTER,185.81,155.81,10.19,7.38
