frame,label,x,y,width,height
0,DRONE,112.00,119.00,21.00,17.00
1,DRONE,112.03,118.32,20.92,16.96
2,DRONE,111.84,117.37,20.71,16.85
3,DRONE,111.81,116.63,20.78,16.92
4,DRONE,111.80,115.83,20.83,16.96
5,DRONE,111.77,114.78,20.90,17.03
6,DRONE,111.84,113.95,20.94,17.06
7,DRONE,111.87,112.97,21.04,17.10
8,DRONE,111.93,111.77,21.54,17.51
9,DRONE,112.57,111.14,21.07,17.10
10,DRONE,112.95,110.26,21.10,17.08
11,DRONE,113.11,109.09,21.53,17.50
12,DRONE,113.90,108.34,20.99,17.04
13,DRONE,114.60,107.52,21.03,17.09
14,DRONE,114.89,106.30,21.60,17.55
15,DRONE,115.94,105.68,21.09,17.10
16,DRONE,116.73,104.66,20.95,17.07
17,DRONE,117.75,103.74,20.97,17.10
18,DRONE,118.55,102.81,21.06,17.11
19,DRONE,119.56,101.79,21.07,17.14
20,DRONE,120.86,100.83,21.00,17.09
21,DRONE,121.84,99.86,21.05,17.14
22,DRONE,122.96,98.82,21.26,17.22
23,DRONE,124.26,97.83,21.31,17.27
24,DRONE,125.67,96.94,21.02,17.11
25,DRONE,126.99,95.91,21.39,17.36
26,DRONE,128.61,95.01,21.07,17.14
27,DRONE,130.00,93.92,21.37,17.33
28,DRONE,131.72,93.15,21.02,17.12
29,DRONE,133.38,92.23,21.16,17.15
30,DRONE,135.00,91.20,21.17,17.15
31,DRONE,136.84,90.29,20.99,17.09
32,DRONE,138.70,89.31,20.97,17.08
33,DRONE,140.41,88.30,21.05,17.05
34,DRONE,142.21,87.23,21.12,17.10
35,DRONE,144.12,86.33,21.08,17.07
36,DRONE,146.09,85.52,21.08,17.08
37,DRONE,147.97,84.46,21.05,17.10
38,DRONE,150.10,83.45,21.06,17.06
39,DRONE,152.07,82.53,21.10,17.10
40,DRONE,154.07,81.73,21.13,17.12
41,DRONE,156.12,80.70,21.13,17.12
42,DRONE,158.13,79.68,21.14,17.13
43,DRONE,160.26,78.87,21.13,17.13
44,DRONE,162.33,77.95,21.15,17.15
45,DRONE,164.23,76.94,21.15,17.14
46,DRONE,166.35,76.14,21.12,17.13
47,DRONE,168.53,75.24,21.13,17.24
48,DRONE,170.49,74.37,21.12,17.20
49,DRONE,172.52,73.32,21.18,17.33
50,DRONE,174.47,72.54,21.26,17.40
51,DRONE,176.50,71.68,21.33,17.50
52,DRONE,178.54,70.78,21.35,17.53
53,DRONE,180.51,69.93,21.31,17.49
54,DRONE,182.47,69.32,21.25,17.41
55,DRONE,184.49,68.38,21.30,17.46
56,DRONE,186.43,67.67,21.26,17.37
57,DRONE,188.38,66.94,21.23,17.30
58,DRONE,190.17,66.44,21.10,17.13
59,DRONE,192.08,65.63,21.17,17.20
60,DRONE,193.68,64.77,21.36,17.50
61,DRONE,195.49,64.23,21.29,17.45
62,DRONE,197.34,63.55,21.14,17.19
63,DRONE,199.14,62.78,21.19,17.21
64,DRONE,200.63,62.15,21.31,17.47
65,DRONE,202.39,61.59,21.22,17.30
66,DRONE,204.17,61.04,21.10,17.11
67,DRONE,205.67,60.31,21.22,17.36
68,DRONE,207.27,59.88,21.09,17.11
69,DRONE,208.66,59.25,21.24,17.39
70,DRONE,210.23,58.67,21.08,17.09
71,DRONE,211.50,58.08,21.24,17.36
72,DRONE,212.81,57.77,21.25,17.34
73,DRONE,214.27,57.41,21.03,17.04
74,DRONE,215.41,56.76,21.24,17.32
75,DRONE,216.65,56.29,21.25,17.40
76,DRONE,217.98,56.09,21.14,17.19
77,DRONE,219.21,55.63,21.09,17.11
78,DRONE,220.30,55.25,21.03,17.04
79,DRONE,221.26,54.94,21.11,17.12
80,DRONE,222.26,54.67,21.08,17.09
81,DRONE,223.28,54.14,21.08,17.09
82,DRONE,224.25,53.87,21.11,17.12
83,DRONE,225.20,53.66,21.10,17.11
84,DRONE,225.92,53.34,21.13,17.20
85,DRONE,226.58,52.97,21.26,17.42
86,DRONE,227.40,52.90,21.21,17.28
87,DRONE,228.21,52.68,21.13,17.14
88,DRONE,228.97,52.43,21.11,17.17
89,DRONE,229.46,52.27,21.07,17.15
90,DRONE,230.13,52.18,21.08,17.10
91,DRONE,230.55,52.07,21.18,17.32
92,DRONE,231.15,51.91,21.10,17.11
93,DRONE,231.51,51.80,21.22,17.35
94,DRONE,232.13,51.91,21.08,17.10
95,DRONE,232.36,51.89,21.09,17.13
96,DRONE,232.58,51.77,21.19,17.33
97,DRONE,233.12,51.85,21.08,17.10
98,DRONE,233.35,51.85,21.08,17.11
99,DRONE,233.47,51.87,21.09,17.17
100,DRONE,233.68,51.79,21.18,17.33
101,DRONE,233.96,51.95,21.05,17.11
102,DRONE,234.02,52.19,20.99,17.04
103,DRONE,234.20,52.32,20.94,16.96
104,DRONE,234.23,52.56,20.96,16.97
105,DRONE,234.21,52.74,21.05,17.05
106,DRONE,234.22,52.93,21.05,17.05
107,DRONE,234.20,53.05,21.03,17.04
108,DRONE,234.22,53.29,20.95,16.96
109,DRONE,234.17,53.55,20.97,16.99
110,DRONE,233.95,53.68,21.09,17.15
111,DRONE,233.66,54.02,21.16,17.31
112,DRONE,233.56,54.35,21.10,17.22
113,DRONE,233.32,54.71,21.08,17.10
114,DRONE,233.04,55.12,21.08,17.11
115,DRONE,232.71,55.40,21.18,17.33
116,DRONE,232.44,55.73,21.13,17.20
117,DRONE,232.02,56.28,21.04,17.09
118,DRONE,231.56,56.52,21.25,17.40
119,DRONE,231.30,56.98,21.13,17.15
120,DRONE,230.74,57.39,21.22,17.35
121,DRONE,230.28,57.95,21.14,17.15
122,DRONE,229.71,58.38,21.22,17.36
123,DRONE,229.30,58.93,21.13,17.14
124,DRONE,228.77,59.34,21.18,17.30
125,DRONE,228.29,59.87,21.16,17.18
126,DRONE,227.78,60.32,21.17,17.30
127,DRONE,227.13,61.05,21.09,17.10
128,DRONE,226.52,61.56,21.19,17.29
129,DRONE,225.83,62.30,21.13,17.23
130,DRONE,225.17,63.02,21.08,17.08
131,DRONE,224.52,63.43,21.10,17.18
132,DRONE,224.00,64.22,21.08,17.11
133,DRONE,223.23,64.93,21.08,17.07
134,DRONE,222.45,65.63,21.15,17.19
135,DRONE,221.68,66.29,21.20,17.31
136,DRONE,220.95,67.03,21.16,17.18
137,DRONE,220.25,67.83,21.14,17.12
138,DRONE,219.51,68.56,21.14,17.21
139,DRONE,218.49,69.50,21.22,17.30
140,DRONE,217.77,70.25,21.21,17.29
141,DRONE,216.84,71.20,21.22,17.28
142,DRONE,215.85,72.06,21.26,17.31
143,DRONE,215.07,72.99,21.17,17.16
144,DRONE,214.17,73.96,21.18,17.16
145,DRONE,213.13,74.96,21.15,17.13
146,DRONE,212.24,75.81,21.20,17.17
147,DRONE,211.42,76.64,21.18,17.19
148,DRONE,210.29,77.75,21.19,17.16
149,DRONE,209.33,78.74,21.15,17.13
150,DRONE,208.32,79.70,21.19,17.16
151,DRONE,207.16,80.66,21.21,17.19
152,DRONE,206.11,81.60,21.27,17.24
153,DRONE,205.10,82.61,21.21,17.18
154,DRONE,203.79,83.51,21.34,17.38
155,DRONE,202.55,84.39,21.43,17.56
156,DRONE,201.55,85.40,21.45,17.57
157,DRONE,200.36,86.54,21.30,17.32
158,DRONE,199.08,87.57,21.25,17.22
159,DRONE,198.01,88.54,21.26,17.25
160,DRONE,196.66,89.43,21.49,17.59
161,DRONE,195.39,90.39,21.50,17.63
162,DRONE,194.25,91.52,21.32,17.31
163,DRONE,193.01,92.53,21.29,17.28
164,DRONE,191.42,93.43,21.45,17.56
165,DRONE,190.28,94.55,21.29,17.29
166,DRONE,188.95,95.56,21.30,17.29
167,DRONE,187.45,96.38,21.40,17.52
168,DRONE,186.30,97.52,21.23,17.21
169,DRONE,185.10,98.49,21.17,17.14
170,DRONE,183.37,99.47,21.23,17.25
171,DRONE,182.22,100.33,21.15,17.12
172,DRONE,180.55,101.22,21.31,17.45
173,DRONE,179.12,102.21,21.17,17.16
174,DRONE,177.70,102.83,21.37,17.46
175,DRONE,176.31,103.82,21.29,17.30
176,DRONE,174.68,104.53,21.38,17.48
177,DRONE,173.29,105.48,21.25,17.24
178,DRONE,171.96,106.14,21.26,17.26
179,DRONE,170.19,106.98,21.26,17.22
180,DRONE,168.52,107.59,21.46,17.59
181,DRONE,167.24,108.39,21.20,17.17
182,DRONE,165.57,108.96,21.39,17.50
183,DRONE,164.06,109.73,21.31,17.31
184,DRONE,162.74,110.23,21.29,17.38
185,DRONE,161.10,110.91,21.34,17.36
186,DRONE,159.51,111.44,21.34,17.45
187,DRONE,158.20,111.84,21.32,17.35
188,DRONE,156.49,112.32,21.30,17.42
189,DRONE,155.27,112.69,21.33,17.38
190,DRONE,153.82,112.98,21.32,17.40
191,DRONE,152.38,113.36,21.21,17.28
192,DRONE,150.70,113.53,21.30,17.41
193,DRONE,149.46,113.60,21.35,17.46
194,DRONE,147.94,113.71,21.35,17.39
195,DRONE,146.51,113.85,21.35,17.49
196,DRONE,145.24,113.87,21.35,17.41
197,DRONE,144.00,113.91,21.32,17.36
198,DRONE,142.53,113.84,21.33,17.50
199,DRONE,141.30,113.74,21.34,17.39
200,DRONE,140.17,113.65,21.36,17.40
201,DRONE,138.91,113.56,21.32,17.38
202,DRONE,137.88,113.24,21.22,17.31
203,DRONE,136.90,112.96,21.30,17.39
204,DRONE,135.90,112.69,21.30,17.39
205,DRONE,135.08,112.37,21.24,17.29
206,DRONE,134.25,111.86,21.33,17.40
207,DRONE,133.12,111.29,21.27,17.32
208,DRONE,132.58,110.87,21.16,17.41
209,DRONE,131.85,110.22,21.20,17.35
210,DRONE,131.09,109.57,21.36,17.39
211,DRONE,130.34,108.83,21.25,17.39
212,DRONE,129.92,108.20,21.19,17.34
213,DRONE,129.38,107.37,21.19,17.36
214,DRONE,129.06,106.56,21.37,17.43
215,DRONE,128.89,105.91,21.31,17.44
216,DRONE,128.57,104.94,21.13,17.42
217,DRONE,128.60,104.12,21.11,17.40
218,DRONE,128.58,103.36,21.10,17.38
219,DRONE,128.53,102.45,21.13,17.39
220,DRONE,128.55,101.44,21.13,17.41
221,DRONE,128.84,100.50,21.21,17.41
222,DRONE,128.93,99.54,21.30,17.42
223,DRONE,129.29,98.56,21.29,17.42
224,DRONE,129.84,97.54,21.27,17.45
225,DRONE,130.37,96.58,21.27,17.46
226,DRONE,130.85,95.55,21.36,17.50
227,DRONE,131.59,94.51,21.21,17.50
228,DRONE,132.24,93.44,21.41,17.52
229,DRONE,133.05,92.46,21.51,17.55
230,DRONE,134.07,91.30,21.49,17.53
231,DRONE,135.13,90.26,21.47,17.53
232,DRONE,136.11,89.23,21.51,17.55
233,DRONE,137.39,88.08,21.38,17.55
234,DRONE,138.49,86.98,21.36,17.57
235,DRONE,139.81,85.91,21.53,17.60
236,DRONE,141.16,84.86,21.51,17.58
237,DRONE,142.51,83.83,21.38,17.59
238,DRONE,143.84,82.68,21.50,17.57
239,DRONE,145.33,81.67,21.45,17.60
240,DRONE,146.79,80.65,21.47,17.57
241,DRONE,148.42,79.54,21.43,17.63
242,DRONE,149.79,78.46,21.43,17.55
243,DRONE,151.21,77.39,21.44,17.53
244,DRONE,152.75,76.37,21.43,17.57
245,DRONE,154.39,75.34,21.45,17.63
246,DRONE,155.98,74.38,21.47,17.54
247,DRONE,157.60,73.27,21.46,17.66
248,DRONE,159.11,72.32,21.44,17.51
249,DRONE,160.55,71.26,21.47,17.68
250,DRONE,162.29,70.32,21.43,17.57
251,DRONE,163.75,69.44,21.47,17.61
252,DRONE,165.27,68.41,21.42,17.55
253,DRONE,166.98,67.57,21.42,17.51
254,DRONE,168.37,66.57,21.52,17.71
255,DRONE,170.04,65.74,21.45,17.55
256,DRONE,171.50,64.92,21.56,17.77
257,DRONE,173.08,64.30,21.39,17.47
258,DRONE,174.47,63.36,21.58,17.80
259,DRONE,176.05,62.62,21.40,17.48
260,DRONE,177.35,61.77,21.60,17.82
261,DRONE,178.89,61.19,21.42,17.53
262,DRONE,180.24,60.54,21.50,17.64
263,DRONE,181.71,59.88,21.53,17.68
264,DRONE,183.07,59.36,21.41,17.48
265,DRONE,184.38,58.51,21.59,17.78
266,DRONE,185.81,58.22,21.45,17.56
267,DRONE,187.11,57.64,21.45,17.52
268,DRONE,188.39,57.05,21.54,17.74
269,DRONE,189.63,56.58,21.56,17.71
270,DRONE,190.78,56.30,21.47,17.58
271,DRONE,192.03,55.94,21.41,17.48
272,DRONE,193.14,55.57,21.40,17.47
273,DRONE,194.25,55.29,21.38,17.48
274,DRONE,195.31,54.82,21.47,17.59
275,DRONE,196.37,54.58,21.49,17.65
276,DRONE,197.39,54.35,21.45,17.60
277,DRONE,198.28,54.01,21.46,17.55
278,DRONE,199.29,53.75,21.47,17.56
279,DRONE,200.15,53.74,21.36,17.38
280,DRONE,200.91,53.53,21.38,17.42
281,DRONE,201.87,53.35,21.30,17.36
282,DRONE,202.39,53.31,21.31,17.40
283,DRONE,203.07,53.23,21.25,17.26
284,DRONE,203.74,53.08,21.38,17.49
285,DRONE,204.26,53.12,21.31,17.36
286,DRONE,204.66,53.00,21.44,17.58
287,DRONE,205.22,53.10,21.31,17.34
288,DRONE,205.42,52.98,21.46,17.64
289,DRONE,206.01,53.14,21.31,17.33
290,DRONE,206.26,53.13,21.32,17.36
291,DRONE,206.51,53.22,21.36,17.54
292,DRONE,206.73,53.30,21.34,17.47
293,DRONE,207.00,53.58,21.32,17.35
294,DRONE,207.02,53.82,21.33,17.36
295,DRONE,207.07,54.06,21.32,17.34
296,DRONE,192.05,56.09,21.28,17.29
297,DRONE,193.17,55.69,21.30,17.31
298,DRONE,194.28,55.41,21.27,17.29
299,DRONE,195.39,54.91,21.34,17.41
300,DRONE,196.40,54.65,21.41,17.53
301,DRONE,197.42,54.46,21.34,17.45
