frame,label,x,y,width,height
0,HELICOPTER,198.86,136.87,28.49,19.13
1,HELICOPTER,197.77,137.11,28.52,19.15
2,HELICOPTER,197.82,137.87,28.47,19.12
3,HELICOPTER,198.06,138.59,28.49,19.15
4,HELICOPTER,197.84,138.80,28.49,19.14
5,HELICOPTER,197.02,139.14,28.44,19.10
6,HELICOPTER,195.85,139.89,28.42,19.10
7,HELICOPTER,194.54,141.22,28.47,19.13
8,HELICOPTER,193.64,142.93,28.46,19.13
9,HELICOPTER,192.85,144.53,28.59,19.26
10,HELICOPTER,191.92,145.98,28.60,19.26
11,HELICOPTER,190.84,146.75,28.58,19.25
12,HELICOPTER,189.38,146.99,28.54,19.20
13,HELICOPTER,188.16,146.78,28.47,19.13
14,HELICOPTER,187.22,146.79,28.41,19.08
15,HELICOPTER,186.88,146.88,28.54,19.23
16,HELICOPTER,187.16,146.91,28.46,19.14
17,HELICOPTER,187.43,146.69,28.49,19.13
18,HELICOPTER,187.47,146.65,28.44,19.11
19,HELICOPTER,186.98,146.61,28.47,19.17
20,HELICOPTER,185.74,146.40,28.48,19.15
21,HELICOPTER,184.06,145.91,28.42,19.12
22,HELICOPTER,182.51,145.45,28.44,19.11
23,HELICOPTER,181.57,145.17,28.39,19.08
24,HELICOPTER,181.35,145.17,28.34,19.07
25,HELICOPTER,181.38,145.14,28.31,19.05
26,HELICOPTER,181.66,144.90,28.21,18.97
27,HELICOPTER,181.16,144.64,28.24,18.99
28,HELICOPTER,179.99,144.58,28.24,19.01
29,HELICOPTER,178.68,144.36,28.13,18.91
30,HELICOPTER,177.43,144.12,28.15,18.93
31,HELICOPTER,176.90,143.86,28.18,18.96
32,HELICOPTER,176.89,143.85,28.10,18.89
33,HELICOPTER,176.88,143.77,28.18,18.96
34,HELICOPTER,176.69,143.81,28.08,18.88
35,HELICOPTER,175.80,143.78,28.09,18.87
36,HELICOPTER,174.76,143.74,28.12,18.90
37,HELICOPTER,174.40,143.54,27.91,18.76
38,HELICOPTER,174.65,143.27,27.90,18.76
39,HELICOPTER,175.07,142.97,28.00,18.87
40,HELICOPTER,175.05,142.67,28.04,18.90
41,HELICOPTER,174.70,142.47,27.77,18.68
42,HELICOPTER,173.68,142.21,27.80,18.70
43,HELICOPTER,172.95,141.95,27.77,18.67
44,HELICOPTER,172.75,141.49,27.65,18.62
45,HELICOPTER,172.74,141.24,27.68,18.64
46,HELICOPTER,172.77,141.26,27.62,18.60
47,HELICOPTER,172.70,141.24,27.69,18.64
48,HELICOPTER,172.14,141.18,27.77,18.70
49,HELICOPTER,171.20,140.72,27.64,18.61
50,HELICOPTER,170.21,139.99,27.63,18.61
51,HELICOPTER,169.87,139.76,27.34,18.42
52,HELICOPTER,169.80,139.52,27.46,18.49
53,HELICOPTER,169.79,139.49,27.49,18.51
54,HELICOPTER,169.55,139.32,27.42,18.45
55,HELICOPTER,168.61,139.11,27.36,18.40
56,HELICOPTER,167.41,139.15,27.20,18.28
57,HELICOPTER,166.09,138.86,27.35,18.41
58,HELICOPTER,165.13,138.34,27.44,18.45
59,HELICOPTER,164.75,137.67,27.24,18.32
60,HELICOPTER,164.15,136.89,27.08,18.25
61,HELICOPTER,163.33,136.05,26.99,18.17
62,HELICOPTER,162.35,135.43,27.02,18.20
