frame,label,x,y,width,height
0,AIRPLANE,160.00,138.00,17.00,11.00
1,AIRPLANE,159.98,137.93,17.03,11.11
2,AIRPLANE,159.97,137.90,17.07,11.15
3,AIRPLANE,159.89,137.82,17.25,11.30
4,AIRPLANE,159.80,137.73,17.51,11.50
5,AIRPLANE,159.66,137.53,17.84,11.87
6,AIRPLANE,159.31,137.15,18.59,12.60
7,AIRPLANE,159.32,137.12,18.59,12.63
8,AIRPLANE,159.38,137.17,18.49,12.54
9,AIRPLANE,159.26,137.01,18.83,12.86
10,AIRPLANE,158.84,136.66,19.71,13.60
11,AIRPLANE,158.60,136.44,20.24,14.03
12,AIRPLANE,158.39,136.23,20.73,14.46
13,AIRPLANE,158.39,136.23,20.72,14.46
14,AIRPLANE,158.30,136.11,20.93,14.67
15,AIRPLANE,158.28,136.09,20.98,14.71
16,AIRPLANE,158.28,136.10,20.97,14.71
17,AIRPLANE,158.12,135.93,21.36,15.06
18,AIRPLANE,159.73,136.95,18.73,12.90
19,AIRPLANE,159.72,136.94,18.75,12.91
20,AIRPLANE,159.72,136.94,18.74,12.91
21,AIRPLANE,159.73,136.94,18.74,12.90
22,AIRPLANE,159.81,136.97,18.60,12.81
23,AIRPLANE,159.78,136.93,18.66,12.88
24,AIRPLANE,159.93,136.98,18.43,12.74
25,AIRPLANE,159.93,136.99,18.42,12.73
26,AIRPLANE,160.02,137.03,18.31,12.64
27,AIRPLANE,160.07,137.05,18.23,12.57
28,AIRPLANE,160.08,137.01,18.22,12.61
29,AIRPLANE,160.10,137.00,18.20,12.60
30,AIRPLANE,160.31,137.11,17.91,12.37
31,AIRPLANE,160.35,137.11,17.83,12.33
32,AIRPLANE,160.35,137.10,17.84,12.34
33,AIRPLANE,160.45,137.10,17.79,12.31
34,AIRPLANE,160.35,136.85,18.37,12.83
35,AIRPLANE,160.29,136.81,18.48,12.91
36,AIRPLANE,160.23,136.76,18.60,13.01
37,AIRPLANE,160.22,136.75,18.62,13.03
38,AIRPLANE,160.19,136.71,18.68,13.11
39,AIRPLANE,160.20,136.72,18.67,13.08
40,AIRPLANE,160.13,136.62,18.89,13.26
41,AIRPLANE,159.67,136.21,19.89,14.12
42,AIRPLANE,159.70,136.22,19.90,14.09
43,AIRPLANE,159.42,135.95,20.53,14.64
44,AIRPLANE,159.08,135.67,21.28,15.25
45,AIRPLANE,158.83,135.48,21.78,15.67
46,AIRPLANE,158.80,135.43,21.89,15.77
47,AIRPLANE,158.65,135.28,22.22,16.06
48,AIRPLANE,158.69,135.27,22.24,16.09
49,AIRPLANE,158.99,135.45,21.74,15.69
50,AIRPLANE,159.54,135.78,20.84,14.97
51,AIRPLANE,159.54,135.78,20.83,14.97
52,AIRPLANE,160.11,136.15,19.89,14.17
53,AIRPLANE,160.06,136.08,20.00,14.30
54,AIRPLANE,160.37,136.24,19.53,13.93
55,AIRPLANE,160.65,136.38,19.12,13.61
56,AIRPLANE,160.76,136.41,18.98,13.51
57,AIRPLANE,160.79,136.43,18.94,13.48
58,AIRPLANE,160.91,136.46,18.82,13.38
59,AIRPLANE,160.93,136.44,18.87,13.42
60,AIRPLANE,160.90,136.38,18.99,13.53
61,AIRPLANE,160.89,136.33,19.06,13.60
62,AIRPLANE,160.86,136.27,19.20,13.73
63,AIRPLANE,160.78,136.16,19.50,13.97
64,AIRPLANE,160.53,135.93,20.07,14.44
65,AIRPLANE,160.26,135.66,20.71,15.00
66,AIRPLANE,159.87,135.33,21.56,15.69
67,AIRPLANE,159.51,135.03,22.33,16.32
68,AIRPLANE,159.70,135.01,22.35,16.36
69,AIRPLANE,159.72,135.03,22.31,16.32
70,AIRPLANE,160.16,135.33,21.53,15.69
71,AIRPLANE,160.58,135.59,20.80,15.09
72,AIRPLANE,161.12,135.93,19.88,14.35
73,AIRPLANE,161.11,135.93,19.90,14.37
74,AIRPLANE,161.46,136.10,19.37,14.00
75,AIRPLANE,161.50,136.10,19.36,13.98
76,AIRPLANE,161.58,136.14,19.29,13.91
77,AIRPLANE,161.68,136.19,19.14,13.79
78,AIRPLANE,161.75,136.22,19.05,13.72
79,AIRPLANE,161.75,136.17,19.17,13.80
80,AIRPLANE,161.39,135.74,20.29,14.72
81,AIRPLANE,161.39,135.73,20.30,14.73
82,AIRPLANE,161.37,135.71,20.36,14.78
83,AIRPLANE,161.20,135.55,20.73,15.09
84,AIRPLANE,161.18,135.55,20.85,15.11
85,AIRPLANE,160.81,135.23,21.67,15.79
86,AIRPLANE,160.38,134.87,22.60,16.55
87,AIRPLANE,160.28,134.75,22.86,16.77
88,AIRPLANE,161.33,135.36,21.29,15.48
89,AIRPLANE,161.39,135.40,21.19,15.39
90,AIRPLANE,161.47,135.46,21.04,15.28
91,AIRPLANE,161.94,135.77,20.25,14.62
92,AIRPLANE,162.78,136.23,19.04,13.63
93,AIRPLANE,162.77,136.23,19.05,13.63
94,AIRPLANE,162.78,136.22,19.03,13.62
95,AIRPLANE,162.78,136.21,19.05,13.63
96,AIRPLANE,162.84,136.24,19.05,13.63
97,AIRPLANE,162.83,136.24,19.07,13.64
98,AIRPLANE,162.60,135.91,19.89,14.33
99,AIRPLANE,162.58,135.89,19.94,14.37
100,AIRPLANE,162.26,135.53,20.69,15.10
101,AIRPLANE,161.99,135.29,21.30,15.60
102,AIRPLANE,161.89,135.20,21.54,15.81
103,AIRPLANE,161.68,135.00,22.08,16.24
104,AIRPLANE,161.59,134.90,22.33,16.44
