frame,label,x,y,width,height
0,HELICOPTER,188.94,129.98,23.59,16.85
1,HELICOPTER,188.94,129.98,23.59,16.84
2,HELICOPTER,188.94,129.98,23.59,16.84
3,HELICOPTER,188.96,130.00,23.58,16.83
4,HELICOPTER,188.98,130.00,23.57,16.81
5,HELICOPTER,189.29,130.08,23.45,16.66
6,HELICOPTER,189.30,130.09,23.42,16.63
7,HELICOPTER,189.30,130.09,23.42,16.63
8,HELICOPTER,189.30,130.09,23.42,16.63
9,HELICOPTER,189.32,130.08,23.42,16.63
10,HELICOPTER,189.53,130.04,23.46,16.69
11,HELICOPTER,189.53,130.04,23.46,16.69
12,HELICOPTER,189.53,130.04,23.46,16.69
13,HELICOPTER,189.53,130.04,23.47,16.69
14,HELICOPTER,189.55,130.02,23.48,16.71
15,HELICOPTER,189.76,129.96,23.55,16.80
16,HELICOPTER,189.76,129.96,23.55,16.80
17,HELICOPTER,189.77,129.97,23.55,16.80
18,HELICOPTER,190.08,130.04,23.42,16.63
19,HELICOPTER,190.08,130.04,23.42,16.63
20,HELICOPTER,190.08,130.05,23.42,16.63
21,HELICOPTER,190.08,130.05,23.42,16.63
22,HELICOPTER,190.11,130.06,23.41,16.61
23,HELICOPTER,190.07,130.04,23.43,16.63
24,HELICOPTER,190.09,130.04,23.42,16.62
25,HELICOPTER,190.14,130.08,23.39,16.58
26,HELICOPTER,190.14,130.08,23.39,16.58
27,HELICOPTER,190.40,130.13,23.33,16.50
28,HELICOPTER,190.40,130.13,23.33,16.50
29,HELICOPTER,190.40,130.13,23.33,16.50
30,HELICOPTER,190.44,130.13,23.32,16.49
31,HELICOPTER,190.44,130.13,23.32,16.49
32,HELICOPTER,190.49,130.13,23.34,16.51
33,HELICOPTER,190.66,130.04,23.47,16.69
34,HELICOPTER,190.66,130.03,23.48,16.69
35,HELICOPTER,190.66,130.03,23.48,16.69
36,HELICOPTER,190.66,130.03,23.48,16.70
37,HELICOPTER,190.66,130.02,23.49,16.70
38,HELICOPTER,190.94,130.04,23.44,16.66
39,HELICOPTER,190.94,130.04,23.44,16.66
40,HELICOPTER,190.94,130.04,23.44,16.66
41,HELICOPTER,190.98,130.04,23.43,16.65
42,HELICOPTER,191.29,130.14,23.29,16.45
43,HELICOPTER,191.29,130.14,23.29,16.45
44,HELICOPTER,191.29,130.14,23.29,16.45
45,HELICOPTER,191.29,130.14,23.29,16.45
46,HELICOPTER,191.31,130.14,23.28,16.44
47,HELICOPTER,191.31,130.14,23.28,16.44
48,HELICOPTER,191.33,130.15,23.28,16.43
49,HELICOPTER,191.34,130.15,23.27,16.43
50,HELICOPTER,191.58,130.14,23.27,16.43
51,HELICOPTER,191.58,130.14,23.27,16.43
52,HELICOPTER,191.59,130.13,23.29,16.44
53,HELICOPTER,191.61,130.13,23.28,16.45
54,HELICOPTER,191.61,130.13,23.28,16.44
55,HELICOPTER,191.80,130.06,23.37,16.57
56,HELICOPTER,191.80,130.06,23.37,16.57
57,HELICOPTER,191.81,130.08,23.38,16.57
58,HELICOPTER,191.81,130.08,23.38,16.57
59,HELICOPTER,191.81,130.08,23.38,16.57
60,HELICOPTER,191.83,130.07,23.38,16.57
