frame,label,x,y,width,height
0,DRONE,167.00,50.00,18.00,12.00
1,DRONE,166.67,49.64,18.18,12.24
2,DRONE,166.60,49.35,18.21,12.31
3,DRONE,166.32,48.98,18.47,12.63
4,DRONE,166.15,48.69,18.60,12.71
5,DRONE,166.11,48.59,18.42,12.52
6,DRONE,166.13,48.42,18.32,12.45
7,DRONE,166.15,48.26,18.24,12.39
8,DRONE,166.12,48.26,18.05,12.16
9,DRONE,166.08,48.09,18.09,12.16
10,DRONE,166.05,47.97,18.13,12.18
11,DRONE,166.05,47.80,18.09,12.15
12,DRONE,166.06,47.75,18.09,12.15
13,DRONE,166.08,47.60,18.07,12.15
14,DRONE,166.10,47.58,18.08,12.16
15,DRONE,166.10,47.54,18.09,12.18
16,DRONE,166.11,47.44,18.19,12.30
17,DRONE,166.12,47.41,18.21,12.33
18,DRONE,166.12,47.25,18.44,12.62
19,DRONE,166.13,47.20,18.53,12.73
20,DRONE,166.15,47.21,18.59,12.79
21,DRONE,166.33,47.32,18.53,12.70
22,DRONE,166.47,47.44,18.41,12.55
23,DRONE,166.86,47.69,18.09,12.16
24,DRONE,166.92,47.79,18.06,12.12
25,DRONE,166.98,47.86,18.06,12.11
26,DRONE,167.08,47.99,18.17,12.23
27,DRONE,167.16,48.22,18.10,12.24
28,DRONE,167.21,48.09,18.47,12.69
29,DRONE,167.33,48.29,18.48,12.66
30,DRONE,167.54,48.53,18.33,12.45
31,DRONE,167.65,48.76,18.28,12.38
32,DRONE,167.88,48.99,18.16,12.24
33,DRONE,167.94,49.27,18.05,12.17
34,DRONE,168.03,49.41,18.17,12.30
35,DRONE,168.03,49.62,18.25,12.35
36,DRONE,168.04,49.74,18.36,12.46
37,DRONE,168.07,49.94,18.39,12.53
38,DRONE,168.07,50.02,18.50,12.72
39,DRONE,168.06,50.31,18.47,12.64
40,DRONE,168.03,50.58,18.45,12.58
41,DRONE,168.04,50.73,18.45,12.55
42,DRONE,168.08,51.10,18.23,12.35
43,DRONE,168.05,51.41,18.12,12.22
44,DRONE,167.99,51.62,18.20,12.26
45,DRONE,167.90,51.80,18.17,12.21
46,DRONE,167.68,51.96,18.30,12.36
47,DRONE,167.60,52.17,18.24,12.37
48,DRONE,167.34,52.25,18.52,12.68
49,DRONE,167.10,52.41,18.62,12.77
50,DRONE,167.07,52.85,18.30,12.34
51,DRONE,167.02,53.10,18.10,12.13
52,DRONE,166.79,53.28,18.08,12.17
53,DRONE,166.58,53.39,18.29,12.39
54,DRONE,166.13,53.38,18.71,12.86
55,DRONE,166.04,53.80,18.43,12.49
56,DRONE,165.95,54.05,18.17,12.20
57,DRONE,165.75,54.24,18.13,12.23
58,DRONE,165.31,54.24,18.52,12.70
59,DRONE,165.23,54.41,18.63,12.77
60,DRONE,165.04,54.78,18.39,12.44
61,DRONE,164.88,55.05,18.19,12.21
62,DRONE,164.72,55.12,18.20,12.27
63,DRONE,164.32,55.12,18.55,12.74
64,DRONE,164.20,55.30,18.70,12.86
65,DRONE,164.02,55.61,18.62,12.73
66,DRONE,163.92,56.05,18.23,12.25
67,DRONE,163.87,56.12,18.18,12.23
68,DRONE,163.75,56.34,18.18,12.28
69,DRONE,163.40,56.47,18.54,12.66
70,DRONE,163.28,56.62,18.69,12.80
71,DRONE,163.24,56.77,18.71,12.84
72,DRONE,163.06,57.07,18.52,12.69
73,DRONE,163.04,57.44,18.32,12.37
74,DRONE,163.01,57.71,18.31,12.31
75,DRONE,162.96,58.00,18.24,12.21
76,DRONE,162.99,58.27,18.08,12.11
77,DRONE,162.94,58.46,18.08,12.12
78,DRONE,162.86,58.70,18.19,12.19
79,DRONE,162.82,58.94,18.26,12.23
80,DRONE,162.83,59.12,18.19,12.19
81,DRONE,162.86,59.39,18.13,12.17
82,DRONE,162.86,59.71,18.22,12.21
83,DRONE,162.88,59.91,18.25,12.22
84,DRONE,162.90,60.13,18.16,12.16
85,DRONE,162.99,60.46,18.08,12.12
86,DRONE,162.98,60.72,18.26,12.27
87,DRONE,163.00,60.87,18.38,12.38
88,DRONE,163.03,60.97,18.48,12.60
89,DRONE,163.11,61.09,18.73,12.93
90,DRONE,163.17,61.41,18.79,12.94
91,DRONE,163.46,61.82,18.54,12.60
92,DRONE,163.79,62.20,18.14,12.20
93,DRONE,163.96,62.55,18.10,12.13
94,DRONE,164.01,62.73,18.25,12.27
95,DRONE,164.04,62.66,18.74,12.85
96,DRONE,164.20,62.91,18.63,12.81
97,DRONE,164.70,63.44,18.24,12.29
98,DRONE,164.95,63.70,18.21,12.22
99,DRONE,165.04,63.75,18.53,12.59
100,DRONE,165.30,63.92,18.56,12.70
101,DRONE,165.89,64.45,18.06,12.11
102,DRONE,166.06,64.58,18.27,12.32
103,DRONE,166.21,64.59,18.70,12.81
104,DRONE,166.72,65.03,18.26,12.25
105,DRONE,167.10,65.27,18.24,12.33
106,DRONE,167.57,65.47,18.37,12.42
107,DRONE,167.92,65.76,18.20,12.19
108,DRONE,168.11,65.70,18.76,12.87
109,DRONE,168.94,66.24,18.08,12.11
