frame,label,x,y,width,height
0,DRONE,192.76,122.10,16.19,9.25
1,DRONE,192.70,121.54,16.20,9.17
2,DRONE,192.69,120.97,16.21,9.16
3,DRONE,192.70,120.34,16.24,9.31
4,DRONE,192.73,119.71,16.28,9.22
5,DRONE,192.70,119.06,16.20,9.18
6,DRONE,192.69,118.42,16.26,9.27
7,DRONE,192.96,117.99,16.15,9.15
8,DRONE,192.79,117.19,16.24,9.32
9,DRONE,192.78,116.63,16.28,9.23
10,DRONE,192.80,116.20,16.24,9.33
11,DRONE,192.89,115.55,16.17,9.13
12,DRONE,193.03,115.20,16.10,9.17
13,DRONE,193.08,114.51,16.06,9.08
14,DRONE,193.17,114.02,16.05,9.10
15,DRONE,193.14,113.49,16.03,9.08
16,DRONE,193.13,112.99,16.10,9.16
17,DRONE,193.26,112.61,16.05,9.09
18,DRONE,193.50,112.22,16.17,9.23
19,DRONE,193.39,111.65,16.28,9.28
20,DRONE,193.44,111.44,16.12,9.15
21,DRONE,193.52,110.96,16.23,9.21
22,DRONE,193.54,110.59,16.27,9.21
23,DRONE,193.56,110.20,16.25,9.35
24,DRONE,193.66,110.08,16.17,9.15
25,DRONE,193.66,109.63,16.26,9.20
26,DRONE,193.81,109.52,16.19,9.18
27,DRONE,193.96,109.12,16.11,9.16
28,DRONE,194.09,108.89,16.09,9.16
29,DRONE,194.21,108.69,16.03,9.10
30,DRONE,194.40,108.66,15.91,8.96
31,DRONE,194.44,108.34,16.04,9.23
32,DRONE,194.46,108.28,16.08,9.27
33,DRONE,194.49,107.97,16.08,9.10
34,DRONE,194.57,107.91,16.18,9.17
35,DRONE,194.62,107.76,16.25,9.23
36,DRONE,194.70,107.72,16.24,9.21
37,DRONE,194.83,107.69,16.17,9.12
38,DRONE,194.91,107.65,16.13,9.08
39,DRONE,195.16,107.44,16.05,9.21
40,DRONE,195.16,107.43,16.06,9.20
41,DRONE,195.25,107.31,16.07,9.28
42,DRONE,195.32,107.28,16.12,9.33
43,DRONE,195.35,107.23,16.14,9.36
44,DRONE,195.40,107.17,16.18,9.40
45,DRONE,195.45,107.10,16.21,9.40
46,DRONE,195.50,107.07,16.25,9.39
47,DRONE,195.54,107.04,16.26,9.37
48,DRONE,195.61,107.03,16.26,9.38
49,DRONE,195.67,107.00,16.25,9.33
50,DRONE,195.76,106.98,16.21,9.26
51,DRONE,195.82,106.96,16.19,9.20
52,DRONE,195.90,106.94,16.15,9.15
53,DRONE,196.24,106.94,15.98,9.00
54,DRONE,196.29,106.89,15.98,8.99
55,DRONE,196.30,106.74,16.00,9.04
56,DRONE,196.33,106.67,16.02,9.08
57,DRONE,196.31,106.53,16.08,9.19
58,DRONE,196.32,106.39,16.14,9.30
59,DRONE,196.32,106.29,16.14,9.35
60,DRONE,196.36,106.07,16.11,9.26
61,DRONE,196.38,105.98,16.01,9.05
62,DRONE,196.40,105.73,16.05,9.07
63,DRONE,196.38,105.58,16.09,9.17
64,DRONE,196.39,105.41,16.15,9.27
65,DRONE,196.35,105.32,16.13,9.31
66,DRONE,196.41,105.02,16.04,9.04
67,DRONE,196.36,104.80,16.07,9.07
68,DRONE,196.36,104.73,16.07,9.07
69,DRONE,196.34,104.39,16.07,9.23
70,DRONE,196.30,104.12,16.02,9.16
71,DRONE,196.28,103.96,16.00,9.02
72,DRONE,196.05,103.71,16.10,9.08
73,DRONE,195.97,103.32,16.19,9.35
74,DRONE,195.85,103.10,16.24,9.40
75,DRONE,195.62,102.94,16.19,9.18
76,DRONE,195.57,102.68,16.20,9.17
77,DRONE,195.39,102.36,16.16,9.32
78,DRONE,195.35,102.20,16.12,9.36
79,DRONE,195.34,101.97,15.95,8.98
80,DRONE,194.96,101.72,16.12,9.11
81,DRONE,194.62,101.31,16.30,9.42
82,DRONE,194.55,101.09,16.28,9.45
83,DRONE,194.43,100.99,16.05,9.10
84,DRONE,194.24,100.75,15.99,9.02
85,DRONE,193.87,100.34,16.20,9.34
86,DRONE,193.60,100.08,16.26,9.40
87,DRONE,193.51,99.90,16.04,9.03
88,DRONE,193.23,99.70,15.96,9.02
89,DRONE,192.75,99.34,16.22,9.34
90,DRONE,192.47,99.13,16.13,9.30
91,DRONE,192.21,99.07,15.93,8.98
92,DRONE,191.82,98.76,16.15,9.09
93,DRONE,191.51,98.52,16.16,9.22
94,DRONE,191.07,98.27,16.09,9.29
95,DRONE,190.68,98.08,16.23,9.33
96,DRONE,190.40,97.95,15.98,9.02
97,DRONE,190.02,97.75,16.04,9.02
98,DRONE,189.50,97.62,16.12,9.14
99,DRONE,188.96,97.32,16.15,9.29
100,DRONE,188.47,97.27,16.19,9.34
101,DRONE,187.92,97.07,16.15,9.21
102,DRONE,187.60,96.87,16.18,9.12
103,DRONE,187.09,96.79,16.06,9.07
104,DRONE,186.43,96.56,16.09,9.13
105,DRONE,185.79,96.42,16.18,9.24
106,DRONE,185.43,96.22,16.07,9.22
107,DRONE,184.74,96.10,16.18,9.23
