frame,label,x,y,width,height
0,DRONE,216.71,66.71,20.00,11.05
0,DRONE,67.30,79.91,11.34,8.70
1,DRONE,217.00,66.59,19.85,10.98
1,DRONE,67.42,80.65,11.15,8.60
2,DRONE,217.18,66.54,19.84,10.99
2,DRONE,66.97,80.83,12.20,9.29
3,DRONE,217.39,66.38,19.91,11.05
3,DRONE,67.50,81.76,11.08,8.58
4,DRONE,217.35,66.15,20.10,11.10
4,DRONE,66.92,81.85,12.37,9.42
5,DRONE,217.49,66.05,20.16,11.13
5,DRONE,67.54,82.76,11.10,8.63
6,DRONE,217.66,65.99,20.15,11.11
6,DRONE,67.23,83.23,11.84,9.11
7,DRONE,217.90,65.84,20.09,11.09
7,DRONE,67.37,83.79,11.65,9.01
8,DRONE,218.06,65.73,20.02,11.07
8,DRONE,67.55,84.57,11.26,8.77
9,DRONE,218.13,65.62,19.91,11.02
9,DRONE,66.88,84.78,12.56,9.60
10,DRONE,218.21,65.53,19.89,11.02
10,DRONE,67.57,85.73,11.13,8.67
11,DRONE,218.37,65.36,19.96,11.10
11,DRONE,67.10,86.13,12.06,9.27
12,DRONE,218.35,65.18,20.08,11.13
12,DRONE,66.94,86.80,12.15,9.29
13,DRONE,218.40,65.08,20.16,11.18
13,DRONE,67.42,87.51,11.36,8.80
14,DRONE,218.44,64.96,20.20,11.19
14,DRONE,66.79,87.84,12.69,9.66
15,DRONE,218.56,64.87,20.18,11.17
15,DRONE,67.53,88.81,11.10,8.57
16,DRONE,218.67,64.66,20.04,11.12
16,DRONE,66.68,89.00,12.45,9.48
17,DRONE,218.77,64.58,19.94,11.06
17,DRONE,66.73,89.79,12.27,9.36
18,DRONE,218.83,64.51,19.90,11.03
18,DRONE,67.27,90.57,11.30,8.70
19,DRONE,218.91,64.32,19.94,11.03
19,DRONE,66.35,90.82,12.79,9.72
20,DRONE,218.83,64.23,20.00,11.04
20,DRONE,66.98,91.73,11.32,8.76
21,DRONE,218.82,64.14,20.07,11.08
21,DRONE,66.52,92.06,12.29,9.48
22,DRONE,218.83,63.92,20.12,11.11
22,DRONE,66.13,92.53,12.86,9.93
23,DRONE,218.83,63.75,20.05,11.10
23,DRONE,66.58,93.38,11.68,9.11
24,DRONE,218.83,63.67,20.01,11.09
24,DRONE,65.83,93.77,12.99,9.88
25,DRONE,218.82,63.48,19.92,11.07
25,DRONE,66.38,94.82,11.60,8.90
26,DRONE,218.78,63.42,19.93,11.07
26,DRONE,66.14,95.26,11.95,9.12
27,DRONE,218.59,63.24,20.03,11.12
27,DRONE,65.52,95.69,12.91,9.79
28,DRONE,218.54,63.08,20.15,11.18
28,DRONE,66.26,96.64,11.35,8.71
29,DRONE,218.50,62.84,20.21,11.22
29,DRONE,65.39,96.68,13.15,9.96
30,DRONE,218.41,62.75,20.20,11.23
30,DRONE,66.10,97.74,11.34,8.75
31,DRONE,218.29,62.72,20.17,11.23
31,DRONE,65.02,97.66,13.20,10.21
32,DRONE,218.35,62.53,20.03,11.19
32,DRONE,65.00,98.39,13.16,10.19
33,DRONE,218.24,62.38,19.97,11.14
33,DRONE,65.41,99.36,11.77,9.14
34,DRONE,218.19,62.33,19.99,11.15
34,DRONE,64.70,99.55,13.23,10.10
35,DRONE,218.10,62.28,19.99,11.12
35,DRONE,65.29,100.67,11.78,9.08
36,DRONE,217.86,62.10,20.12,11.14
36,DRONE,64.64,100.98,12.64,9.67
37,DRONE,217.70,62.03,20.16,11.17
37,DRONE,64.39,101.54,13.12,10.00
38,DRONE,217.51,61.90,20.23,11.22
38,DRONE,64.76,102.34,11.91,9.26
39,DRONE,217.44,61.79,20.21,11.23
39,DRONE,63.98,102.50,13.56,10.36
40,DRONE,217.30,61.67,20.17,11.25
40,DRONE,64.53,103.55,12.23,9.48
41,DRONE,217.19,61.63,20.08,11.19
41,DRONE,64.16,104.04,12.44,9.61
42,DRONE,217.01,61.63,20.01,11.14
42,DRONE,63.74,104.49,13.31,10.17
43,DRONE,216.81,61.55,20.00,11.14
43,DRONE,64.33,105.57,11.55,8.95
44,DRONE,216.69,61.44,20.00,11.15
44,DRONE,63.30,105.60,13.38,10.18
45,DRONE,216.45,61.38,20.03,11.19
45,DRONE,63.86,106.68,12.06,9.27
46,DRONE,216.24,61.36,20.00,11.17
46,DRONE,63.49,107.05,12.37,9.60
47,DRONE,216.15,61.34,19.98,11.15
47,DRONE,62.87,107.39,13.70,10.49
48,DRONE,215.93,61.26,20.01,11.14
48,DRONE,63.42,108.44,12.03,9.39
49,DRONE,215.67,61.22,20.06,11.16
49,DRONE,62.56,108.56,13.61,10.41
50,DRONE,215.48,61.20,20.10,11.21
50,DRONE,62.93,109.52,12.74,9.79
51,DRONE,215.28,61.18,20.12,11.23
51,DRONE,63.13,110.22,12.19,9.42
52,DRONE,215.03,61.11,20.13,11.17
52,DRONE,62.40,110.53,13.20,10.02
53,DRONE,214.80,61.13,20.12,11.16
53,DRONE,62.70,111.50,12.18,9.40
54,DRONE,214.55,61.13,20.15,11.19
54,DRONE,61.87,111.55,13.61,10.51
55,DRONE,214.26,61.12,20.15,11.20
55,DRONE,61.93,112.25,13.38,10.38
56,DRONE,214.05,61.14,20.10,11.14
56,DRONE,62.09,113.05,12.53,9.73
57,DRONE,213.95,61.19,20.06,11.11
57,DRONE,61.49,113.41,13.42,10.24
58,DRONE,213.69,61.20,20.06,11.12
58,DRONE,62.14,114.53,12.01,9.25
59,DRONE,213.43,61.22,20.06,11.16
59,DRONE,61.23,114.70,13.47,10.21
60,DRONE,213.23,61.27,19.99,11.11
60,DRONE,61.51,115.50,12.54,9.64
61,DRONE,213.04,61.34,19.93,11.06
61,DRONE,61.70,116.34,12.15,9.38
62,DRONE,212.79,61.36,19.93,11.06
62,DRONE,60.53,116.23,14.21,10.90
63,DRONE,212.58,61.37,19.97,11.10
63,DRONE,61.30,117.47,12.04,9.30
64,DRONE,212.32,61.42,19.96,11.11
64,DRONE,60.97,118.02,12.65,9.69
65,DRONE,212.09,61.50,19.89,11.05
65,DRONE,60.88,118.63,12.42,9.46
66,DRONE,211.84,61.56,19.91,11.04
66,DRONE,61.11,119.50,11.88,9.10
67,DRONE,211.56,61.56,19.98,11.10
67,DRONE,59.99,119.50,13.77,10.41
68,DRONE,211.30,61.64,20.01,11.12
68,DRONE,60.57,120.53,12.21,9.41
69,DRONE,211.05,61.88,20.06,11.07
