frame,label,x,y,width,height
0,BIRD,167.00,155.00,13.00,13.00
1,BIRD,167.00,154.95,12.98,12.98
2,BIRD,167.00,154.90,12.95,12.95
3,BIRD,167.00,154.85,12.93,12.93
4,BIRD,167.00,154.80,12.90,12.90
5,BIRD,167.00,154.76,12.88,12.88
6,BIRD,167.00,154.71,12.85,12.85
7,BIRD,167.00,154.66,12.83,12.83
8,BIRD,167.00,154.61,12.80,12.80
9,BIRD,167.00,154.56,12.78,12.78
10,BIRD,167.00,154.51,12.76,12.76
11,BIRD,167.00,154.46,12.73,12.73
12,BIRD,167.00,154.41,12.71,12.71
13,BIRD,167.00,154.37,12.68,12.68
14,BIRD,167.00,154.32,12.66,12.66
15,BIRD,167.00,154.27,12.63,12.63
16,BIRD,167.00,154.22,12.61,12.61
17,BIRD,167.00,154.17,12.59,12.59
18,BIRD,167.00,154.12,12.56,12.56
19,BIRD,167.00,154.07,12.54,12.54
20,BIRD,167.00,154.02,12.51,12.51
21,BIRD,167.00,153.98,12.49,12.49
22,BIRD,167.00,153.93,12.46,12.46
23,BIRD,167.00,153.88,12.44,12.44
24,BIRD,167.00,153.83,12.41,12.41
25,BIRD,167.00,153.78,12.39,12.39
26,BIRD,167.00,153.73,12.37,12.37
27,BIRD,167.00,153.68,12.34,12.34
28,BIRD,167.00,153.63,12.32,12.32
29,BIRD,167.00,153.59,12.29,12.29
30,BIRD,167.00,153.54,12.27,12.27
31,BIRD,167.00,153.49,12.24,12.24
32,BIRD,167.00,153.44,12.22,12.22
33,BIRD,167.00,153.39,12.20,12.20
34,BIRD,167.00,153.34,12.17,12.17
35,BIRD,167.00,153.29,12.15,12.15
36,BIRD,167.00,153.24,12.12,12.12
37,BIRD,167.00,153.20,12.10,12.10
38,BIRD,167.00,153.15,12.07,12.07
39,BIRD,167.00,153.10,12.05,12.05
40,BIRD,167.00,153.05,12.02,12.02
41,BIRD,167.00,153.00,12.00,12.00
42,BIRD,166.97,153.00,12.00,11.97
43,BIRD,166.94,153.00,12.00,11.94
44,BIRD,166.91,153.00,12.00,11.91
45,BIRD,166.88,153.00,12.00,11.88
46,BIRD,166.85,153.00,12.00,11.85
47,BIRD,166.82,153.00,12.00,11.82
48,BIRD,166.79,153.00,12.00,11.79
49,BIRD,166.76,153.00,12.00,11.76
50,BIRD,166.74,153.00,12.00,11.74
51,BIRD,166.71,153.00,12.00,11.71
52,BIRD,166.68,153.00,12.00,11.68
53,BIRD,166.65,153.00,12.00,11.65
54,BIRD,166.62,153.00,12.00,11.62
55,BIRD,166.59,153.00,12.00,11.59
56,BIRD,166.56,153.00,12.00,11.56
57,BIRD,166.53,153.00,12.00,11.53
58,BIRD,166.50,153.00,12.00,11.50
59,BIRD,166.47,153.00,12.00,11.47
60,BIRD,166.44,153.00,12.00,11.44
61,BIRD,166.41,153.00,12.00,11.41
62,BIRD,166.38,153.00,12.00,11.38
63,BIRD,166.35,153.00,12.00,11.35
64,BIRD,166.32,153.00,12.00,11.32
65,BIRD,166.29,153.00,12.00,11.29
66,BIRD,166.26,153.00,12.00,11.26
67,BIRD,166.24,153.00,12.00,11.24
68,BIRD,166.21,153.00,12.00,11.21
69,BIRD,166.18,153.00,12.00,11.18
70,BIRD,166.15,153.00,12.00,11.15
71,BIRD,166.12,153.00,12.00,11.12
72,BIRD,166.09,153.00,12.00,11.09
73,BIRD,166.06,153.00,12.00,11.06
74,BIRD,166.03,153.00,12.00,11.03
75,BIRD,166.00,153.00,12.00,11.00
76,BIRD,166.03,153.00,11.97,11.08
77,BIRD,166.05,153.00,11.95,11.16
78,BIRD,166.08,153.00,11.92,11.24
79,BIRD,166.11,153.00,11.89,11.32
80,BIRD,166.14,153.00,11.86,11.41
81,BIRD,166.16,153.00,11.84,11.49
82,BIRD,166.19,153.00,11.81,11.57
83,BIRD,166.22,153.00,11.78,11.65
84,BIRD,166.24,153.00,11.76,11.73
85,BIRD,166.27,153.00,11.73,11.81
86,BIRD,166.30,153.00,11.70,11.89
87,BIRD,166.32,153.00,11.68,11.97
88,BIRD,166.35,153.00,11.65,12.05
89,BIRD,166.38,153.00,11.62,12.14
90,BIRD,166.41,153.00,11.59,12.22
91,BIRD,166.43,153.00,11.57,12.30
92,BIRD,166.46,153.00,11.54,12.38
93,BIRD,166.49,153.00,11.51,12.46
94,BIRD,166.51,153.00,11.49,12.54
95,BIRD,166.54,153.00,11.46,12.62
96,BIRD,166.57,153.00,11.43,12.70
97,BIRD,166.59,153.00,11.41,12.78
98,BIRD,166.62,153.00,11.38,12.86
99,BIRD,166.65,153.00,11.35,12.95
100,BIRD,166.68,153.00,11.32,13.03
101,BIRD,166.70,153.00,11.30,13.11
102,BIRD,166.73,153.00,11.27,13.19
103,BIRD,166.76,153.00,11.24,13.27
104,BIRD,166.78,153.00,11.22,13.35
105,BIRD,166.81,153.00,11.19,13.43
106,BIRD,166.84,153.00,11.16,13.51
107,BIRD,166.86,153.00,11.14,13.59
108,BIRD,166.89,153.00,11.11,13.68
109,BIRD,166.92,153.00,11.08,13.76
110,BIRD,166.95,153.00,11.05,13.84
111,BIRD,166.97,153.00,11.03,13.92
112,BIRD,167.00,153.00,11.00,14.00
113,BIRD,167.00,153.20,11.13,13.80
114,BIRD,167.00,153.40,11.27,13.60
115,BIRD,167.00,153.60,11.40,13.40
116,BIRD,167.00,153.80,11.53,13.20
117,BIRD,167.00,154.00,11.67,13.00
118,BIRD,167.00,154.20,11.80,12.80
119,BIRD,167.00,154.40,11.93,12.60
120,BIRD,167.00,154.60,12.07,12.40
121,BIRD,167.00,154.80,12.20,12.20
122,BIRD,167.00,155.00,12.33,12.00
123,BIRD,167.00,155.20,12.47,11.80
124,BIRD,167.00,155.40,12.60,11.60
125,BIRD,167.00,155.60,12.73,11.40
126,BIRD,167.00,155.80,12.87,11.20
127,BIRD,167.00,156.00,13.00,11.00
128,BIRD,167.12,156.05,12.95,10.98
129,BIRD,167.23,156.09,12.91,10.95
130,BIRD,167.35,156.14,12.86,10.93
131,BIRD,167.47,156.19,12.81,10.91
132,BIRD,167.58,156.23,12.77,10.88
133,BIRD,167.70,156.28,12.72,10.86
134,BIRD,167.81,156.33,12.67,10.84
135,BIRD,167.93,156.37,12.63,10.81
136,BIRD,168.05,156.42,12.58,10.79
137,BIRD,168.16,156.47,12.53,10.77
138,BIRD,168.28,156.51,12.49,10.74
139,BIRD,168.40,156.56,12.44,10.72
140,BIRD,168.51,156.60,12.40,10.70
141,BIRD,168.63,156.65,12.35,10.67
142,BIRD,168.74,156.70,12.30,10.65
143,BIRD,168.86,156.74,12.26,10.63
144,BIRD,168.98,156.79,12.21,10.60
145,BIRD,169.09,156.84,12.16,10.58
146,BIRD,169.21,156.88,12.12,10.56
147,BIRD,169.33,156.93,12.07,10.53
148,BIRD,169.44,156.98,12.02,10.51
149,BIRD,169.56,157.02,11.98,10.49
150,BIRD,169.67,157.07,11.93,10.47
151,BIRD,169.79,157.12,11.88,10.44
152,BIRD,169.91,157.16,11.84,10.42
153,BIRD,170.02,157.21,11.79,10.40
154,BIRD,170.14,157.26,11.74,10.37
155,BIRD,170.26,157.30,11.70,10.35
156,BIRD,170.37,157.35,11.65,10.33
157,BIRD,170.49,157.40,11.60,10.30
158,BIRD,170.60,157.44,11.56,10.28
159,BIRD,170.72,157.49,11.51,10.26
160,BIRD,170.84,157.53,11.47,10.23
161,BIRD,170.95,157.58,11.42,10.21
162,BIRD,171.07,157.63,11.37,10.19
163,BIRD,171.19,157.67,11.33,10.16
164,BIRD,171.30,157.72,11.28,10.14
165,BIRD,171.42,157.77,11.23,10.12
166,BIRD,171.53,157.81,11.19,10.09
167,BIRD,171.65,157.86,11.14,10.07
168,BIRD,171.77,157.91,11.09,10.05
169,BIRD,171.88,157.95,11.05,10.02
170,BIRD,172.00,158.00,11.00,10.00
171,BIRD,172.09,157.94,11.03,10.06
172,BIRD,172.17,157.89,11.06,10.11
173,BIRD,172.26,157.83,11.09,10.17
174,BIRD,172.34,157.77,11.11,10.23
175,BIRD,172.43,157.71,11.14,10.29
176,BIRD,172.51,157.66,11.17,10.34
177,BIRD,172.60,157.60,11.20,10.40
178,BIRD,172.69,157.54,11.23,10.46
179,BIRD,172.77,157.49,11.26,10.51
180,BIRD,172.86,157.43,11.29,10.57
181,BIRD,172.94,157.37,11.31,10.63
182,BIRD,173.03,157.31,11.34,10.69
183,BIRD,173.11,157.26,11.37,10.74
184,BIRD,173.20,157.20,11.40,10.80
185,BIRD,173.29,157.14,11.43,10.86
186,BIRD,173.37,157.09,11.46,10.91
187,BIRD,173.46,157.03,11.49,10.97
188,BIRD,173.54,156.97,11.51,11.03
189,BIRD,173.63,156.91,11.54,11.09
190,BIRD,173.71,156.86,11.57,11.14
191,BIRD,173.80,156.80,11.60,11.20
192,BIRD,173.89,156.74,11.63,11.26
193,BIRD,173.97,156.69,11.66,11.31
194,BIRD,174.06,156.63,11.69,11.37
195,BIRD,174.14,156.57,11.71,11.43
196,BIRD,174.23,156.51,11.74,11.49
197,BIRD,174.31,156.46,11.77,11.54
198,BIRD,174.40,156.40,11.80,11.60
199,BIRD,174.49,156.34,11.83,11.66
200,BIRD,174.57,156.29,11.86,11.71
201,BIRD,174.66,156.23,11.89,11.77
202,BIRD,174.74,156.17,11.91,11.83
203,BIRD,174.83,156.11,11.94,11.89
204,BIRD,174.91,156.06,11.97,11.94
205,BIRD,175.00,156.00,12.00,12.00
206,BIRD,175.11,155.79,12.00,12.11
207,BIRD,175.21,155.58,12.00,12.21
208,BIRD,175.32,155.37,12.00,12.32
209,BIRD,175.42,155.16,12.00,12.42
210,BIRD,175.53,154.95,12.00,12.53
211,BIRD,175.63,154.74,12.00,12.63
212,BIRD,175.74,154.53,12.00,12.74
213,BIRD,175.84,154.32,12.00,12.84
214,BIRD,175.95,154.11,12.00,12.95
215,BIRD,176.05,153.89,12.00,13.05
216,BIRD,176.16,153.68,12.00,13.16
217,BIRD,176.26,153.47,12.00,13.26
218,BIRD,176.37,153.26,12.00,13.37
219,BIRD,176.47,153.05,12.00,13.47
220,BIRD,176.58,152.84,12.00,13.58
221,BIRD,176.68,152.63,12.00,13.68
222,BIRD,176.79,152.42,12.00,13.79
223,BIRD,176.89,152.21,12.00,13.89
224,BIRD,177.00,152.00,12.00,14.00
225,BIRD,177.02,152.00,12.00,13.94
226,BIRD,177.04,152.00,12.00,13.89
227,BIRD,177.06,152.00,12.00,13.83
228,BIRD,177.07,152.00,12.00,13.78
229,BIRD,177.09,152.00,12.00,13.72
230,BIRD,177.11,152.00,12.00,13.67
231,BIRD,177.13,152.00,12.00,13.61
232,BIRD,177.15,152.00,12.00,13.56
233,BIRD,177.17,152.00,12.00,13.50
234,BIRD,177.19,152.00,12.00,13.44
235,BIRD,177.20,152.00,12.00,13.39
236,BIRD,177.22,152.00,12.00,13.33
237,BIRD,177.24,152.00,12.00,13.28
238,BIRD,177.26,152.00,12.00,13.22
239,BIRD,177.28,152.00,12.00,13.17
240,BIRD,177.30,152.00,12.00,13.11
241,BIRD,177.31,152.00,12.00,13.06
242,BIRD,177.33,152.00,12.00,13.00
243,BIRD,177.35,152.00,12.00,12.94
244,BIRD,177.37,152.00,12.00,12.89
245,BIRD,177.39,152.00,12.00,12.83
246,BIRD,177.41,152.00,12.00,12.78
247,BIRD,177.43,152.00,12.00,12.72
248,BIRD,177.44,152.00,12.00,12.67
249,BIRD,177.46,152.00,12.00,12.61
250,BIRD,177.48,152.00,12.00,12.56
251,BIRD,177.50,152.00,12.00,12.50
252,BIRD,177.52,152.00,12.00,12.44
253,BIRD,177.54,152.00,12.00,12.39
254,BIRD,177.56,152.00,12.00,12.33
255,BIRD,177.57,152.00,12.00,12.28
256,BIRD,177.59,152.00,12.00,12.22
257,BIRD,177.61,152.00,12.00,12.17
258,BIRD,177.63,152.00,12.00,12.11
259,BIRD,177.65,152.00,12.00,12.06
260,BIRD,177.67,152.00,12.00,12.00
261,BIRD,177.69,152.00,12.00,11.94
262,BIRD,177.70,152.00,12.00,11.89
263,BIRD,177.72,152.00,12.00,11.83
264,BIRD,177.74,152.00,12.00,11.78
265,BIRD,177.76,152.00,12.00,11.72
266,BIRD,177.78,152.00,12.00,11.67
267,BIRD,177.80,152.00,12.00,11.61
268,BIRD,177.81,152.00,12.00,11.56
269,BIRD,177.83,152.00,12.00,11.50
270,BIRD,177.85,152.00,12.00,11.44
271,BIRD,177.87,152.00,12.00,11.39
272,BIRD,177.89,152.00,12.00,11.33
273,BIRD,177.91,152.00,12.00,11.28
274,BIRD,177.93,152.00,12.00,11.22
275,BIRD,177.94,152.00,12.00,11.17
276,BIRD,177.96,152.00,12.00,11.11
277,BIRD,177.98,152.00,12.00,11.06
278,BIRD,178.00,152.00,12.00,11.00
279,BIRD,177.85,151.97,12.06,11.06
280,BIRD,177.71,151.94,12.12,11.12
281,BIRD,177.56,151.91,12.18,11.18
282,BIRD,177.41,151.88,12.24,11.24
283,BIRD,177.26,151.85,12.29,11.29
284,BIRD,177.12,151.82,12.35,11.35
285,BIRD,176.97,151.79,12.41,11.41
286,BIRD,176.82,151.76,12.47,11.47
287,BIRD,176.68,151.74,12.53,11.53
288,BIRD,176.53,151.71,12.59,11.59
289,BIRD,176.38,151.68,12.65,11.65
290,BIRD,176.24,151.65,12.71,11.71
291,BIRD,176.09,151.62,12.76,11.76
292,BIRD,175.94,151.59,12.82,11.82
