frame,label,x,y,width,height
0,AIRPLANE,67.89,128.32,14.44,9.23
1,AIRPLANE,68.39,128.46,13.94,8.92
2,AIRPLANE,69.21,128.66,13.20,8.47
3,AIRPLANE,68.66,128.11,14.73,9.70
4,AIRPLANE,68.93,128.10,14.79,9.74
5,AIRPLANE,69.94,128.54,13.28,8.77
6,AIRPLANE,70.25,128.62,13.43,8.69
7,AIRPLANE,70.32,128.50,13.97,9.01
8,AIRPLANE,71.36,128.90,12.84,8.15
9,AIRPLANE,71.17,128.72,13.69,8.63
10,AIRPLANE,71.32,128.65,14.02,8.83
11,AIRPLANE,72.21,128.95,12.75,8.13
12,AIRPLANE,72.37,128.91,12.96,8.27
13,AIRPLANE,72.50,128.72,13.72,8.71
14,AIRPLANE,73.16,128.93,12.84,8.22
15,AIRPLANE,73.70,129.23,12.39,7.66
16,AIRPLANE,73.12,128.73,14.21,8.82
17,AIRPLANE,74.12,129.10,12.74,7.99
18,AIRPLANE,74.47,129.16,12.57,7.90
19,AIRPLANE,74.10,128.71,14.29,8.92
20,AIRPLANE,75.10,129.12,12.72,7.97
21,AIRPLANE,75.36,129.06,12.75,8.13
22,AIRPLANE,75.12,128.78,13.82,8.78
23,AIRPLANE,75.80,129.06,13.33,8.24
24,AIRPLANE,76.43,129.28,12.68,7.81
25,AIRPLANE,76.18,129.00,13.84,8.47
26,AIRPLANE,76.88,129.17,13.20,8.15
27,AIRPLANE,77.34,129.27,12.77,7.91
28,AIRPLANE,77.16,128.99,13.90,8.54
29,AIRPLANE,77.95,129.22,13.05,8.05
30,AIRPLANE,78.40,129.35,12.64,7.77
31,AIRPLANE,78.23,129.12,13.66,8.37
32,AIRPLANE,78.40,129.07,13.86,8.53
33,AIRPLANE,79.37,129.35,12.73,7.92
34,AIRPLANE,79.24,129.11,13.54,8.51
35,AIRPLANE,79.17,128.94,14.25,8.95
36,AIRPLANE,80.20,129.19,13.07,8.36
37,AIRPLANE,80.09,129.03,13.78,8.77
38,AIRPLANE,79.92,128.77,14.71,9.40
39,AIRPLANE,80.69,129.02,13.74,8.84
40,AIRPLANE,80.95,129.00,13.72,8.86
41,AIRPLANE,80.55,128.53,15.40,10.04
42,AIRPLANE,81.53,128.99,13.94,9.12
43,AIRPLANE,81.77,128.99,13.91,9.11
44,AIRPLANE,81.60,128.80,14.81,9.59
45,AIRPLANE,81.98,128.87,14.73,9.52
46,AIRPLANE,82.79,129.23,13.60,8.78
47,AIRPLANE,82.61,128.84,14.96,9.64
