frame,label,x,y,width,height
0,HELICOPTER,155.81,132.15,15.94,12.81
1,HELICOPTER,154.76,131.53,18.20,14.74
2,HELICOPTER,154.65,131.41,18.42,14.97
3,HELICOPTER,154.60,131.35,18.53,15.10
4,HELICOPTER,154.45,131.29,18.79,15.30
5,HELICOPTER,154.45,131.30,18.77,15.27
6,HELICOPTER,154.34,131.23,19.01,15.49
7,HELICOPTER,155.09,132.12,17.33,14.06
8,HELICOPTER,155.13,132.18,17.20,13.94
9,HELICOPTER,155.14,132.21,17.13,13.86
10,HELICOPTER,155.18,132.29,16.97,13.71
11,HELICOPTER,155.19,132.29,16.96,13.70
12,HELICOPTER,155.71,132.96,15.84,12.75
13,HELICOPTER,155.68,132.99,15.82,12.71
14,HELICOPTER,155.68,132.99,15.82,12.71
15,HELICOPTER,155.63,133.09,15.79,12.66
16,HELICOPTER,155.61,133.13,15.74,12.57
17,HELICOPTER,155.56,133.14,15.86,12.67
18,HELICOPTER,155.56,133.14,15.86,12.67
19,HELICOPTER,155.49,133.18,15.98,12.76
20,HELICOPTER,155.30,133.09,16.27,13.02
21,HELICOPTER,155.31,133.09,16.27,13.02
22,HELICOPTER,155.12,133.01,16.67,13.36
23,HELICOPTER,154.96,132.90,16.98,13.63
24,HELICOPTER,154.60,132.70,17.66,14.25
25,HELICOPTER,154.41,132.82,18.06,14.58
26,HELICOPTER,154.41,132.82,18.06,14.58
27,HELICOPTER,154.41,132.82,18.06,14.58
28,HELICOPTER,154.41,132.82,18.06,14.58
29,HELICOPTER,154.78,133.17,17.24,13.93
30,HELICOPTER,154.80,133.22,17.09,13.81
31,HELICOPTER,155.39,133.95,15.83,12.73
32,HELICOPTER,155.39,133.95,15.83,12.73
33,HELICOPTER,155.36,133.92,15.88,12.80
34,HELICOPTER,155.32,133.90,15.95,12.85
35,HELICOPTER,155.32,133.93,15.89,12.80
36,HELICOPTER,155.32,134.00,15.89,12.81
37,HELICOPTER,155.32,133.99,15.90,12.82
38,HELICOPTER,155.30,134.01,15.90,12.83
39,HELICOPTER,155.26,134.04,15.98,12.91
40,HELICOPTER,155.18,133.99,16.15,13.06
41,HELICOPTER,155.07,133.94,16.37,13.26
42,HELICOPTER,154.68,133.74,17.19,13.96
43,HELICOPTER,154.61,133.68,17.36,14.10
44,HELICOPTER,153.81,133.31,18.97,15.50
45,HELICOPTER,153.81,133.31,18.97,15.50
46,HELICOPTER,153.80,133.30,18.96,15.52
47,HELICOPTER,153.87,133.41,18.75,15.31
48,HELICOPTER,154.37,133.89,17.69,14.41
49,HELICOPTER,154.65,134.24,17.06,13.82
50,HELICOPTER,154.73,134.32,16.88,13.66
51,HELICOPTER,154.89,134.55,16.44,13.29
52,HELICOPTER,155.03,134.72,16.11,13.02
53,HELICOPTER,155.05,134.74,16.07,12.98
54,HELICOPTER,155.12,134.88,15.82,12.77
55,HELICOPTER,155.15,134.99,15.77,12.74
56,HELICOPTER,155.13,135.00,15.81,12.75
57,HELICOPTER,155.08,135.01,15.92,12.86
58,HELICOPTER,155.06,135.00,15.96,12.89
59,HELICOPTER,155.02,134.99,15.98,12.91
60,HELICOPTER,154.91,134.97,16.23,13.13
61,HELICOPTER,154.72,134.90,16.58,13.42
62,HELICOPTER,154.61,134.83,16.79,13.60
63,HELICOPTER,154.44,134.75,17.08,13.85
64,HELICOPTER,154.14,134.56,17.73,14.41
65,HELICOPTER,153.94,134.47,18.17,14.76
66,HELICOPTER,153.60,134.26,18.89,15.38
67,HELICOPTER,153.58,134.23,18.95,15.43
68,HELICOPTER,154.18,135.00,17.64,14.29
69,HELICOPTER,154.24,135.06,17.49,14.17
70,HELICOPTER,154.24,135.06,17.49,14.17
71,HELICOPTER,154.32,135.19,17.22,13.93
72,HELICOPTER,154.32,135.19,17.22,13.93
73,HELICOPTER,154.52,135.38,16.80,13.58
74,HELICOPTER,154.66,135.63,16.45,13.19
75,HELICOPTER,154.78,135.77,16.20,12.97
76,HELICOPTER,154.79,135.77,16.18,13.02
77,HELICOPTER,154.76,135.80,16.15,12.97
78,HELICOPTER,154.84,136.01,16.00,12.84
79,HELICOPTER,154.82,135.99,16.02,12.87
80,HELICOPTER,154.99,136.24,15.57,12.42
81,HELICOPTER,154.97,136.26,15.63,12.47
82,HELICOPTER,154.77,136.18,16.02,12.81
83,HELICOPTER,154.69,136.18,16.18,12.94
84,HELICOPTER,154.74,136.24,16.09,12.85
85,HELICOPTER,154.69,136.20,16.20,12.95
86,HELICOPTER,154.78,136.37,15.97,12.67
87,HELICOPTER,154.11,136.00,17.37,13.82
88,HELICOPTER,153.90,136.01,17.74,14.11
89,HELICOPTER,153.89,136.00,17.75,14.12
90,HELICOPTER,154.00,136.13,17.49,13.88
91,HELICOPTER,154.32,136.44,16.81,13.30
92,HELICOPTER,154.52,136.64,16.37,12.92
93,HELICOPTER,154.89,137.20,15.39,12.02
94,HELICOPTER,154.98,137.26,15.21,11.90
95,HELICOPTER,155.08,137.36,14.98,11.72
