frame,label,x,y,width,height
0,BIRD,331.00,381.00,25.00,29.00
1,BIRD,330.97,380.97,24.99,28.96
2,BIRD,330.94,380.95,24.99,28.91
3,BIRD,330.90,380.92,24.98,28.87
4,BIRD,330.87,380.90,24.97,28.82
5,BIRD,330.84,380.87,24.97,28.78
6,BIRD,330.81,380.85,24.96,28.73
7,BIRD,330.78,380.82,24.96,28.69
8,BIRD,330.75,380.80,24.95,28.64
9,BIRD,330.71,380.77,24.94,28.60
10,BIRD,330.68,380.75,24.94,28.55
11,BIRD,330.65,380.72,24.93,28.51
12,BIRD,330.62,380.69,24.92,28.46
13,BIRD,330.59,380.67,24.92,28.42
14,BIRD,330.55,380.64,24.91,28.38
15,BIRD,330.52,380.62,24.90,28.33
16,BIRD,330.49,380.59,24.90,28.29
17,BIRD,330.46,380.57,24.89,28.24
18,BIRD,330.43,380.54,24.89,28.20
19,BIRD,330.39,380.52,24.88,28.15
20,BIRD,330.36,380.49,24.87,28.11
21,BIRD,330.33,380.46,24.87,28.06
22,BIRD,330.30,380.44,24.86,28.02
23,BIRD,330.27,380.41,24.85,27.97
24,BIRD,330.24,380.39,24.85,27.93
25,BIRD,330.20,380.36,24.84,27.89
26,BIRD,330.17,380.34,24.83,27.84
27,BIRD,330.14,380.31,24.83,27.80
28,BIRD,330.11,380.29,24.82,27.75
29,BIRD,330.08,380.26,24.82,27.71
30,BIRD,330.04,380.24,24.81,27.66
31,BIRD,330.01,380.21,24.80,27.62
32,BIRD,329.98,380.18,24.80,27.57
33,BIRD,329.95,380.16,24.79,27.53
34,BIRD,329.92,380.13,24.78,27.48
35,BIRD,329.89,380.11,24.78,27.44
36,BIRD,329.85,380.08,24.77,27.39
37,BIRD,329.82,380.06,24.76,27.35
38,BIRD,329.79,380.03,24.76,27.31
39,BIRD,329.76,380.01,24.75,27.26
40,BIRD,329.73,379.98,24.75,27.22
41,BIRD,329.69,379.96,24.74,27.17
42,BIRD,329.66,379.93,24.73,27.13
43,BIRD,329.63,379.90,24.73,27.08
44,BIRD,329.60,379.88,24.72,27.04
45,BIRD,329.57,379.85,24.71,26.99
46,BIRD,329.54,379.83,24.71,26.95
47,BIRD,329.50,379.80,24.70,26.90
48,BIRD,329.47,379.78,24.69,26.86
49,BIRD,329.44,379.75,24.69,26.82
50,BIRD,329.41,379.73,24.68,26.77
51,BIRD,329.38,379.70,24.68,26.73
52,BIRD,329.34,379.68,24.67,26.68
53,BIRD,329.31,379.65,24.66,26.64
54,BIRD,329.28,379.62,24.66,26.59
55,BIRD,329.25,379.60,24.65,26.55
56,BIRD,329.22,379.57,24.64,26.50
57,BIRD,329.18,379.55,24.64,26.46
58,BIRD,329.15,379.52,24.63,26.41
59,BIRD,329.12,379.50,24.62,26.37
60,BIRD,329.09,379.47,24.62,26.32
61,BIRD,329.06,379.45,24.61,26.28
62,BIRD,329.03,379.42,24.61,26.24
63,BIRD,328.99,379.39,24.60,26.19
64,BIRD,328.96,379.37,24.59,26.15
65,BIRD,328.93,379.34,24.59,26.10
66,BIRD,328.90,379.32,24.58,26.06
