frame,label,x,y,width,height
0,HELICOPTER,411.00,284.00,28.00,31.00
1,HELICOPTER,411.13,283.40,28.00,31.13
2,HELICOPTER,411.27,282.80,28.00,31.27
3,HELICOPTER,411.40,282.20,28.00,31.40
4,HELICOPTER,411.53,281.60,28.00,31.53
5,HELICOPTER,411.67,281.00,28.00,31.67
6,HELICOPTER,411.80,280.40,28.00,31.80
7,HELICOPTER,411.93,279.80,28.00,31.93
8,HELICOPTER,412.07,279.20,28.00,32.07
9,HELICOPTER,412.20,278.60,28.00,32.20
10,HELICOPTER,412.33,278.00,28.00,32.33
11,HELICOPTER,412.47,277.40,28.00,32.47
12,HELICOPTER,412.60,276.80,28.00,32.60
13,HELICOPTER,412.73,276.20,28.00,32.73
14,HELICOPTER,412.87,275.60,28.00,32.87
15,HELICOPTER,413.00,275.00,28.00,33.00
16,HELICOPTER,413.06,274.59,27.76,32.65
17,HELICOPTER,413.12,274.18,27.53,32.29
18,HELICOPTER,413.18,273.76,27.29,31.94
19,HELICOPTER,413.24,273.35,27.06,31.59
20,HELICOPTER,413.29,272.94,26.82,31.24
21,HELICOPTER,413.35,272.53,26.59,30.88
22,HELICOPTER,413.41,272.12,26.35,30.53
23,HELICOPTER,413.47,271.71,26.12,30.18
24,HELICOPTER,413.53,271.29,25.88,29.82
25,HELICOPTER,413.59,270.88,25.65,29.47
26,HELICOPTER,413.65,270.47,25.41,29.12
27,HELICOPTER,413.71,270.06,25.18,28.76
28,HELICOPTER,413.76,269.65,24.94,28.41
29,HELICOPTER,413.82,269.24,24.71,28.06
30,HELICOPTER,413.88,268.82,24.47,27.71
31,HELICOPTER,413.94,268.41,24.24,27.35
32,HELICOPTER,414.00,268.00,24.00,27.00
33,HELICOPTER,414.04,267.50,23.92,27.25
34,HELICOPTER,414.08,267.00,23.83,27.50
35,HELICOPTER,414.12,266.50,23.75,27.75
36,HELICOPTER,414.17,266.00,23.67,28.00
37,HELICOPTER,414.21,265.50,23.58,28.25
38,HELICOPTER,414.25,265.00,23.50,28.50
39,HELICOPTER,414.29,264.50,23.42,28.75
40,HELICOPTER,414.33,264.00,23.33,29.00
41,HELICOPTER,414.37,263.50,23.25,29.25
42,HELICOPTER,414.42,263.00,23.17,29.50
43,HELICOPTER,414.46,262.50,23.08,29.75
44,HELICOPTER,414.50,262.00,23.00,30.00
45,HELICOPTER,414.54,261.50,22.92,30.25
46,HELICOPTER,414.58,261.00,22.83,30.50
47,HELICOPTER,414.62,260.50,22.75,30.75
48,HELICOPTER,414.67,260.00,22.67,31.00
49,HELICOPTER,414.71,259.50,22.58,31.25
50,HELICOPTER,414.75,259.00,22.50,31.50
51,HELICOPTER,414.79,258.50,22.42,31.75
52,HELICOPTER,414.83,258.00,22.33,32.00
53,HELICOPTER,414.87,257.50,22.25,32.25
54,HELICOPTER,414.92,257.00,22.17,32.50
55,HELICOPTER,414.96,256.50,22.08,32.75
56,HELICOPTER,415.00,256.00,22.00,33.00
57,HELICOPTER,414.79,255.75,22.21,32.96
58,HELICOPTER,414.57,255.50,22.43,32.93
59,HELICOPTER,414.36,255.25,22.64,32.89
60,HELICOPTER,414.14,255.00,22.86,32.86
61,HELICOPTER,413.93,254.75,23.07,32.82
62,HELICOPTER,413.71,254.50,23.29,32.79
63,HELICOPTER,413.50,254.25,23.50,32.75
64,HELICOPTER,413.29,254.00,23.71,32.71
65,HELICOPTER,413.07,253.75,23.93,32.68
66,HELICOPTER,412.86,253.50,24.14,32.64
67,HELICOPTER,412.64,253.25,24.36,32.61
68,HELICOPTER,412.43,253.00,24.57,32.57
69,HELICOPTER,412.21,252.75,24.79,32.54
70,HELICOPTER,412.00,252.50,25.00,32.50
71,HELICOPTER,411.79,252.25,25.21,32.46
72,HELICOPTER,411.57,252.00,25.43,32.43
73,HELICOPTER,411.36,251.75,25.64,32.39
74,HELICOPTER,411.14,251.50,25.86,32.36
75,HELICOPTER,410.93,251.25,26.07,32.32
76,HELICOPTER,410.71,251.00,26.29,32.29
77,HELICOPTER,410.50,250.75,26.50,32.25
78,HELICOPTER,410.29,250.50,26.71,32.21
79,HELICOPTER,410.07,250.25,26.93,32.18
80,HELICOPTER,409.86,250.00,27.14,32.14
81,HELICOPTER,409.64,249.75,27.36,32.11
82,HELICOPTER,409.43,249.50,27.57,32.07
83,HELICOPTER,409.21,249.25,27.79,32.04
84,HELICOPTER,409.00,249.00,28.00,32.00
85,HELICOPTER,409.01,248.77,27.99,31.92
86,HELICOPTER,409.03,248.55,27.97,31.84
87,HELICOPTER,409.04,248.32,27.96,31.76
88,HELICOPTER,409.05,248.09,27.95,31.68
89,HELICOPTER,409.07,247.87,27.93,31.60
90,HELICOPTER,409.08,247.64,27.92,31.52
91,HELICOPTER,409.09,247.41,27.91,31.44
92,HELICOPTER,409.11,247.19,27.89,31.36
93,HELICOPTER,409.12,246.96,27.88,31.28
94,HELICOPTER,409.13,246.73,27.87,31.20
95,HELICOPTER,409.15,246.51,27.85,31.12
96,HELICOPTER,409.16,246.28,27.84,31.04
97,HELICOPTER,409.17,246.05,27.83,30.96
98,HELICOPTER,409.19,245.83,27.81,30.88
99,HELICOPTER,409.20,245.60,27.80,30.80
100,HELICOPTER,409.21,245.37,27.79,30.72
101,HELICOPTER,409.23,245.15,27.77,30.64
102,HELICOPTER,409.24,244.92,27.76,30.56
103,HELICOPTER,409.25,244.69,27.75,30.48
104,HELICOPTER,409.27,244.47,27.73,30.40
105,HELICOPTER,409.28,244.24,27.72,30.32
106,HELICOPTER,409.29,244.01,27.71,30.24
107,HELICOPTER,409.31,243.79,27.69,30.16
108,HELICOPTER,409.32,243.56,27.68,30.08
109,HELICOPTER,409.33,243.33,27.67,30.00
110,HELICOPTER,409.35,243.11,27.65,29.92
111,HELICOPTER,409.36,242.88,27.64,29.84
112,HELICOPTER,409.37,242.65,27.63,29.76
113,HELICOPTER,409.39,242.43,27.61,29.68
114,HELICOPTER,409.40,242.20,27.60,29.60
115,HELICOPTER,409.41,241.97,27.59,29.52
116,HELICOPTER,409.43,241.75,27.57,29.44
117,HELICOPTER,409.44,241.52,27.56,29.36
118,HELICOPTER,409.45,241.29,27.55,29.28
119,HELICOPTER,409.47,241.07,27.53,29.20
120,HELICOPTER,409.48,240.84,27.52,29.12
121,HELICOPTER,409.49,240.61,27.51,29.04
122,HELICOPTER,409.51,240.39,27.49,28.96
123,HELICOPTER,409.52,240.16,27.48,28.88
124,HELICOPTER,409.53,239.93,27.47,28.80
125,HELICOPTER,409.55,239.71,27.45,28.72
126,HELICOPTER,409.56,239.48,27.44,28.64
127,HELICOPTER,409.57,239.25,27.43,28.56
128,HELICOPTER,409.59,239.03,27.41,28.48
129,HELICOPTER,409.60,238.80,27.40,28.40
130,HELICOPTER,409.61,238.57,27.39,28.32
131,HELICOPTER,409.63,238.35,27.37,28.24
132,HELICOPTER,409.64,238.12,27.36,28.16
133,HELICOPTER,409.65,237.89,27.35,28.08
134,HELICOPTER,409.67,237.67,27.33,28.00
135,HELICOPTER,409.68,237.44,27.32,27.92
136,HELICOPTER,409.69,237.21,27.31,27.84
137,HELICOPTER,409.71,236.99,27.29,27.76
138,HELICOPTER,409.72,236.76,27.28,27.68
139,HELICOPTER,409.73,236.53,27.27,27.60
140,HELICOPTER,409.75,236.31,27.25,27.52
141,HELICOPTER,409.76,236.08,27.24,27.44
142,HELICOPTER,409.77,235.85,27.23,27.36
143,HELICOPTER,409.79,235.63,27.21,27.28
144,HELICOPTER,409.80,235.40,27.20,27.20
145,HELICOPTER,409.81,235.17,27.19,27.12
146,HELICOPTER,409.83,234.95,27.17,27.04
147,HELICOPTER,409.84,234.72,27.16,26.96
148,HELICOPTER,409.85,234.49,27.15,26.88
149,HELICOPTER,409.87,234.27,27.13,26.80
150,HELICOPTER,409.88,234.04,27.12,26.72
151,HELICOPTER,409.89,233.81,27.11,26.64
152,HELICOPTER,409.91,233.59,27.09,26.56
153,HELICOPTER,409.92,233.36,27.08,26.48
154,HELICOPTER,409.93,233.13,27.07,26.40
155,HELICOPTER,409.95,232.91,27.05,26.32
156,HELICOPTER,409.96,232.68,27.04,26.24
157,HELICOPTER,409.97,232.45,27.03,26.16
158,HELICOPTER,409.99,232.23,27.01,26.08
159,HELICOPTER,410.00,232.00,27.00,26.00
160,HELICOPTER,409.98,231.75,26.90,26.06
161,HELICOPTER,409.96,231.49,26.80,26.12
162,HELICOPTER,409.94,231.24,26.71,26.18
163,HELICOPTER,409.92,230.98,26.61,26.24
164,HELICOPTER,409.90,230.73,26.51,26.29
165,HELICOPTER,409.88,230.47,26.41,26.35
166,HELICOPTER,409.86,230.22,26.31,26.41
167,HELICOPTER,409.84,229.96,26.22,26.47
168,HELICOPTER,409.82,229.71,26.12,26.53
169,HELICOPTER,409.80,229.45,26.02,26.59
170,HELICOPTER,409.78,229.20,25.92,26.65
171,HELICOPTER,409.76,228.94,25.82,26.71
172,HELICOPTER,409.75,228.69,25.73,26.76
173,HELICOPTER,409.73,228.43,25.63,26.82
174,HELICOPTER,409.71,228.18,25.53,26.88
175,HELICOPTER,409.69,227.92,25.43,26.94
176,HELICOPTER,409.67,227.67,25.33,27.00
177,HELICOPTER,409.65,227.41,25.24,27.06
178,HELICOPTER,409.63,227.16,25.14,27.12
179,HELICOPTER,409.61,226.90,25.04,27.18
180,HELICOPTER,409.59,226.65,24.94,27.24
181,HELICOPTER,409.57,226.39,24.84,27.29
182,HELICOPTER,409.55,226.14,24.75,27.35
183,HELICOPTER,409.53,225.88,24.65,27.41
184,HELICOPTER,409.51,225.63,24.55,27.47
185,HELICOPTER,409.49,225.37,24.45,27.53
186,HELICOPTER,409.47,225.12,24.35,27.59
187,HELICOPTER,409.45,224.86,24.25,27.65
188,HELICOPTER,409.43,224.61,24.16,27.71
189,HELICOPTER,409.41,224.35,24.06,27.76
190,HELICOPTER,409.39,224.10,23.96,27.82
191,HELICOPTER,409.37,223.84,23.86,27.88
192,HELICOPTER,409.35,223.59,23.76,27.94
193,HELICOPTER,409.33,223.33,23.67,28.00
194,HELICOPTER,409.31,223.08,23.57,28.06
195,HELICOPTER,409.29,222.82,23.47,28.12
196,HELICOPTER,409.27,222.57,23.37,28.18
197,HELICOPTER,409.25,222.31,23.27,28.24
198,HELICOPTER,409.24,222.06,23.18,28.29
199,HELICOPTER,409.22,221.80,23.08,28.35
200,HELICOPTER,409.20,221.55,22.98,28.41
201,HELICOPTER,409.18,221.29,22.88,28.47
202,HELICOPTER,409.16,221.04,22.78,28.53
203,HELICOPTER,409.14,220.78,22.69,28.59
204,HELICOPTER,409.12,220.53,22.59,28.65
205,HELICOPTER,409.10,220.27,22.49,28.71
206,HELICOPTER,409.08,220.02,22.39,28.76
207,HELICOPTER,409.06,219.76,22.29,28.82
208,HELICOPTER,409.04,219.51,22.20,28.88
209,HELICOPTER,409.02,219.25,22.10,28.94
210,HELICOPTER,409.00,219.00,22.00,29.00
211,HELICOPTER,408.97,218.86,22.08,29.02
212,HELICOPTER,408.94,218.73,22.16,29.04
213,HELICOPTER,408.91,218.59,22.24,29.06
214,HELICOPTER,408.88,218.45,22.31,29.08
215,HELICOPTER,408.85,218.31,22.39,29.10
216,HELICOPTER,408.82,218.18,22.47,29.12
217,HELICOPTER,408.79,218.04,22.55,29.14
218,HELICOPTER,408.76,217.90,22.63,29.16
219,HELICOPTER,408.74,217.76,22.71,29.18
220,HELICOPTER,408.71,217.63,22.78,29.20
221,HELICOPTER,408.68,217.49,22.86,29.22
222,HELICOPTER,408.65,217.35,22.94,29.24
223,HELICOPTER,408.62,217.22,23.02,29.25
224,HELICOPTER,408.59,217.08,23.10,29.27
225,HELICOPTER,408.56,216.94,23.18,29.29
226,HELICOPTER,408.53,216.80,23.25,29.31
227,HELICOPTER,408.50,216.67,23.33,29.33
228,HELICOPTER,408.47,216.53,23.41,29.35
229,HELICOPTER,408.44,216.39,23.49,29.37
230,HELICOPTER,408.41,216.25,23.57,29.39
231,HELICOPTER,408.38,216.12,23.65,29.41
232,HELICOPTER,408.35,215.98,23.73,29.43
233,HELICOPTER,408.32,215.84,23.80,29.45
234,HELICOPTER,408.29,215.71,23.88,29.47
235,HELICOPTER,408.26,215.57,23.96,29.49
236,HELICOPTER,408.24,215.43,24.04,29.51
237,HELICOPTER,408.21,215.29,24.12,29.53
238,HELICOPTER,408.18,215.16,24.20,29.55
239,HELICOPTER,408.15,215.02,24.27,29.57
240,HELICOPTER,408.12,214.88,24.35,29.59
241,HELICOPTER,408.09,214.75,24.43,29.61
242,HELICOPTER,408.06,214.61,24.51,29.63
243,HELICOPTER,408.03,214.47,24.59,29.65
244,HELICOPTER,408.00,214.33,24.67,29.67
245,HELICOPTER,407.97,214.20,24.75,29.69
246,HELICOPTER,407.94,214.06,24.82,29.71
247,HELICOPTER,407.91,213.92,24.90,29.73
248,HELICOPTER,407.88,213.78,24.98,29.75
249,HELICOPTER,407.85,213.65,25.06,29.76
250,HELICOPTER,407.82,213.51,25.14,29.78
251,HELICOPTER,407.79,213.37,25.22,29.80
252,HELICOPTER,407.76,213.24,25.29,29.82
253,HELICOPTER,407.74,213.10,25.37,29.84
254,HELICOPTER,407.71,212.96,25.45,29.86
255,HELICOPTER,407.68,212.82,25.53,29.88
256,HELICOPTER,407.65,212.69,25.61,29.90
257,HELICOPTER,407.62,212.55,25.69,29.92
258,HELICOPTER,407.59,212.41,25.76,29.94
259,HELICOPTER,407.56,212.27,25.84,29.96
260,HELICOPTER,407.53,212.14,25.92,29.98
261,HELICOPTER,407.50,212.00,26.00,30.00
262,HELICOPTER,407.47,211.86,26.08,30.02
263,HELICOPTER,407.44,211.73,26.16,30.04
264,HELICOPTER,407.41,211.59,26.24,30.06
265,HELICOPTER,407.38,211.45,26.31,30.08
266,HELICOPTER,407.35,211.31,26.39,30.10
267,HELICOPTER,407.32,211.18,26.47,30.12
268,HELICOPTER,407.29,211.04,26.55,30.14
269,HELICOPTER,407.26,210.90,26.63,30.16
270,HELICOPTER,407.24,210.76,26.71,30.18
271,HELICOPTER,407.21,210.63,26.78,30.20
272,HELICOPTER,407.18,210.49,26.86,30.22
273,HELICOPTER,407.15,210.35,26.94,30.24
274,HELICOPTER,407.12,210.22,27.02,30.25
275,HELICOPTER,407.09,210.08,27.10,30.27
276,HELICOPTER,407.06,209.94,27.18,30.29
277,HELICOPTER,407.03,209.80,27.25,30.31
278,HELICOPTER,407.00,209.67,27.33,30.33
279,HELICOPTER,406.97,209.53,27.41,30.35
280,HELICOPTER,406.94,209.39,27.49,30.37
281,HELICOPTER,406.91,209.25,27.57,30.39
282,HELICOPTER,406.88,209.12,27.65,30.41
283,HELICOPTER,406.85,208.98,27.73,30.43
284,HELICOPTER,406.82,208.84,27.80,30.45
285,HELICOPTER,406.79,208.71,27.88,30.47
286,HELICOPTER,406.76,208.57,27.96,30.49
287,HELICOPTER,406.74,208.43,28.04,30.51
288,HELICOPTER,406.71,208.29,28.12,30.53
289,HELICOPTER,406.68,208.16,28.20,30.55
290,HELICOPTER,406.65,208.02,28.27,30.57
291,HELICOPTER,406.62,207.88,28.35,30.59
292,HELICOPTER,406.59,207.75,28.43,30.61
293,HELICOPTER,406.56,207.61,28.51,30.63
294,HELICOPTER,406.53,207.47,28.59,30.65
295,HELICOPTER,406.50,207.33,28.67,30.67
296,HELICOPTER,406.47,207.20,28.75,30.69
297,HELICOPTER,406.44,207.06,28.82,30.71
298,HELICOPTER,406.41,206.92,28.90,30.73
299,HELICOPTER,406.38,206.78,28.98,30.75
300,HELICOPTER,406.35,206.65,29.06,30.76
301,HELICOPTER,406.32,206.51,29.14,30.78
302,HELICOPTER,406.29,206.37,29.22,30.80
303,HELICOPTER,406.26,206.24,29.29,30.82
304,HELICOPTER,406.24,206.10,29.37,30.84
305,HELICOPTER,406.21,205.96,29.45,30.86
306,HELICOPTER,406.18,205.82,29.53,30.88
307,HELICOPTER,406.15,205.69,29.61,30.90
308,HELICOPTER,406.12,205.55,29.69,30.92
309,HELICOPTER,406.09,205.41,29.76,30.94
310,HELICOPTER,406.06,205.27,29.84,30.96
311,HELICOPTER,406.03,205.14,29.92,30.98
312,HELICOPTER,406.00,205.00,30.00,31.00
