frame,label,x,y,width,height
0,HELICOPTER,427.00,327.00,19.00,21.00
1,HELICOPTER,426.68,326.96,19.04,21.00
2,HELICOPTER,426.36,326.93,19.07,21.00
3,HELICOPTER,426.04,326.89,19.11,21.00
4,HELICOPTER,425.71,326.86,19.14,21.00
5,HELICOPTER,425.39,326.82,19.18,21.00
6,HELICOPTER,425.07,326.79,19.21,21.00
7,HELICOPTER,424.75,326.75,19.25,21.00
8,HELICOPTER,424.43,326.71,19.29,21.00
9,HELICOPTER,424.11,326.68,19.32,21.00
10,HELICOPTER,423.79,326.64,19.36,21.00
11,HELICOPTER,423.46,326.61,19.39,21.00
12,HELICOPTER,423.14,326.57,19.43,21.00
13,HELICOPTER,422.82,326.54,19.46,21.00
14,HELICOPTER,422.50,326.50,19.50,21.00
15,HELICOPTER,422.18,326.46,19.54,21.00
16,HELICOPTER,421.86,326.43,19.57,21.00
17,HELICOPTER,421.54,326.39,19.61,21.00
18,HELICOPTER,421.21,326.36,19.64,21.00
19,HELICOPTER,420.89,326.32,19.68,21.00
20,HELICOPTER,420.57,326.29,19.71,21.00
21,HELICOPTER,420.25,326.25,19.75,21.00
22,HELICOPTER,419.93,326.21,19.79,21.00
23,HELICOPTER,419.61,326.18,19.82,21.00
24,HELICOPTER,419.29,326.14,19.86,21.00
25,HELICOPTER,418.96,326.11,19.89,21.00
26,HELICOPTER,418.64,326.07,19.93,21.00
27,HELICOPTER,418.32,326.04,19.96,21.00
28,HELICOPTER,418.00,326.00,20.00,21.00
29,HELICOPTER,417.68,325.96,20.04,21.00
30,HELICOPTER,417.36,325.93,20.07,21.00
31,HELICOPTER,417.04,325.89,20.11,21.00
32,HELICOPTER,416.71,325.86,20.14,21.00
33,HELICOPTER,416.39,325.82,20.18,21.00
34,HELICOPTER,416.07,325.79,20.21,21.00
35,HELICOPTER,415.75,325.75,20.25,21.00
36,HELICOPTER,415.43,325.71,20.29,21.00
37,HELICOPTER,415.11,325.68,20.32,21.00
38,HELICOPTER,414.79,325.64,20.36,21.00
39,HELICOPTER,414.46,325.61,20.39,21.00
40,HELICOPTER,414.14,325.57,20.43,21.00
41,HELICOPTER,413.82,325.54,20.46,21.00
42,HELICOPTER,413.50,325.50,20.50,21.00
43,HELICOPTER,413.18,325.46,20.54,21.00
44,HELICOPTER,412.86,325.43,20.57,21.00
45,HELICOPTER,412.54,325.39,20.61,21.00
46,HELICOPTER,412.21,325.36,20.64,21.00
47,HELICOPTER,411.89,325.32,20.68,21.00
48,HELICOPTER,411.57,325.29,20.71,21.00
49,HELICOPTER,411.25,325.25,20.75,21.00
50,HELICOPTER,410.93,325.21,20.79,21.00
51,HELICOPTER,410.61,325.18,20.82,21.00
52,HELICOPTER,410.29,325.14,20.86,21.00
53,HELICOPTER,409.96,325.11,20.89,21.00
54,HELICOPTER,409.64,325.07,20.93,21.00
55,HELICOPTER,409.32,325.04,20.96,21.00
56,HELICOPTER,409.00,325.00,21.00,21.00
57,HELICOPTER,408.68,324.96,21.04,21.00
58,HELICOPTER,408.36,324.93,21.07,21.00
59,HELICOPTER,408.04,324.89,21.11,21.00
60,HELICOPTER,407.71,324.86,21.14,21.00
61,HELICOPTER,407.39,324.82,21.18,21.00
62,HELICOPTER,407.07,324.79,21.21,21.00
63,HELICOPTER,406.75,324.75,21.25,21.00
64,HELICOPTER,406.43,324.71,21.29,21.00
65,HELICOPTER,406.11,324.68,21.32,21.00
66,HELICOPTER,405.79,324.64,21.36,21.00
67,HELICOPTER,405.46,324.61,21.39,21.00
68,HELICOPTER,405.14,324.57,21.43,21.00
69,HELICOPTER,404.82,324.54,21.46,21.00
70,HELICOPTER,404.50,324.50,21.50,21.00
71,HELICOPTER,404.18,324.46,21.54,21.00
72,HELICOPTER,403.86,324.43,21.57,21.00
73,HELICOPTER,403.54,324.39,21.61,21.00
74,HELICOPTER,403.21,324.36,21.64,21.00
75,HELICOPTER,402.89,324.32,21.68,21.00
76,HELICOPTER,402.57,324.29,21.71,21.00
77,HELICOPTER,402.25,324.25,21.75,21.00
78,HELICOPTER,401.93,324.21,21.79,21.00
79,HELICOPTER,401.61,324.18,21.82,21.00
80,HELICOPTER,401.29,324.14,21.86,21.00
81,HELICOPTER,400.96,324.11,21.89,21.00
82,HELICOPTER,400.64,324.07,21.93,21.00
83,HELICOPTER,400.32,324.04,21.96,21.00
84,HELICOPTER,400.00,324.00,22.00,21.00
85,HELICOPTER,399.70,323.92,22.07,21.04
86,HELICOPTER,399.40,323.84,22.14,21.08
87,HELICOPTER,399.10,323.75,22.21,21.12
88,HELICOPTER,398.79,323.67,22.27,21.16
89,HELICOPTER,398.49,323.59,22.34,21.21
90,HELICOPTER,398.19,323.51,22.41,21.25
91,HELICOPTER,397.89,323.42,22.48,21.29
92,HELICOPTER,397.59,323.34,22.55,21.33
93,HELICOPTER,397.29,323.26,22.62,21.37
94,HELICOPTER,396.99,323.18,22.68,21.41
95,HELICOPTER,396.68,323.10,22.75,21.45
96,HELICOPTER,396.38,323.01,22.82,21.49
97,HELICOPTER,396.08,322.93,22.89,21.53
98,HELICOPTER,395.78,322.85,22.96,21.58
99,HELICOPTER,395.48,322.77,23.03,21.62
100,HELICOPTER,395.18,322.68,23.10,21.66
101,HELICOPTER,394.88,322.60,23.16,21.70
102,HELICOPTER,394.58,322.52,23.23,21.74
