frame,label,x,y,width,height
0,DRONE,302.00,166.00,32.00,24.00
1,DRONE,301.89,166.83,32.19,24.22
2,DRONE,301.98,168.25,32.42,24.49
3,DRONE,302.42,170.22,31.72,24.04
4,DRONE,302.20,170.91,32.10,24.34
5,DRONE,302.15,172.79,32.29,24.45
6,DRONE,302.16,173.84,32.28,24.33
7,DRONE,301.88,174.54,32.84,24.69
8,DRONE,301.75,176.35,32.99,24.82
9,DRONE,301.79,177.34,32.96,24.75
10,DRONE,301.79,179.17,32.74,24.69
11,DRONE,301.77,181.27,32.70,24.57
12,DRONE,301.77,182.34,32.72,24.55
13,DRONE,301.30,183.88,33.22,25.43
14,DRONE,301.37,184.95,33.09,25.25
15,DRONE,301.18,186.70,33.37,25.69
16,DRONE,300.86,188.42,33.89,26.39
17,DRONE,300.68,190.28,34.05,26.69
18,DRONE,300.73,191.32,33.83,26.53
19,DRONE,300.70,193.52,33.68,26.22
20,DRONE,300.72,196.06,33.42,25.48
21,DRONE,300.72,197.11,33.27,25.28
22,DRONE,300.77,199.22,33.09,24.97
23,DRONE,300.76,200.32,33.05,24.89
24,DRONE,300.96,202.93,32.20,24.18
25,DRONE,300.93,203.90,32.22,24.21
26,DRONE,301.01,206.24,31.90,24.20
27,DRONE,300.52,206.78,32.44,25.15
28,DRONE,299.73,208.27,33.89,26.59
29,DRONE,300.16,212.74,32.37,24.57
30,DRONE,300.62,214.40,31.42,23.64
31,DRONE,300.06,216.35,32.38,24.35
32,DRONE,299.83,217.30,32.74,24.67
33,DRONE,300.16,220.15,31.72,23.90
34,DRONE,299.97,222.24,31.94,24.24
35,DRONE,299.21,222.61,33.28,25.80
36,DRONE,298.84,224.88,33.49,26.22
37,DRONE,298.58,227.31,33.92,26.61
38,DRONE,298.57,229.51,34.01,26.71
39,DRONE,299.64,232.28,31.39,23.71
40,DRONE,299.29,234.51,31.71,23.84
41,DRONE,298.63,235.33,32.86,25.02
42,DRONE,298.79,237.76,31.96,24.80
43,DRONE,298.37,238.68,32.71,25.52
44,DRONE,297.69,240.52,33.80,26.52
45,DRONE,297.90,241.86,33.34,26.06
46,DRONE,297.92,244.33,32.84,25.31
47,DRONE,297.97,245.51,32.62,25.14
48,DRONE,297.81,247.28,32.85,25.22
49,DRONE,298.39,249.08,31.73,24.28
50,DRONE,298.46,251.11,31.70,24.29
51,DRONE,298.55,253.14,31.62,24.21
52,DRONE,298.14,254.40,32.50,25.06
53,DRONE,298.10,255.43,32.48,25.06
54,DRONE,298.15,257.15,32.59,25.12
55,DRONE,298.16,257.77,32.95,25.89
56,DRONE,298.93,260.05,31.52,24.62
57,DRONE,299.17,262.18,31.36,24.23
58,DRONE,299.73,263.66,31.11,23.47
59,DRONE,299.39,264.44,31.85,24.13
60,DRONE,299.91,265.85,31.58,24.60
61,DRONE,299.44,266.18,32.51,25.37
62,DRONE,300.74,268.72,30.90,23.18
