frame,label,x,y,width,height
0,AIRPLANE,342.00,151.00,49.00,37.00
1,AIRPLANE,342.66,150.02,49.69,37.72
2,AIRPLANE,340.93,151.91,49.36,37.39
3,AIRPLANE,340.32,151.88,49.07,37.26
4,AIRPLANE,340.24,151.91,49.79,37.86
5,AIRPLANE,339.22,150.91,49.30,37.40
6,AIRPLANE,337.21,151.89,49.66,37.74
7,AIRPLANE,338.77,150.98,49.16,37.13
8,AIRPLANE,344.05,148.46,49.23,37.18
9,AIRPLANE,345.40,150.99,49.66,37.57
10,AIRPLANE,345.49,149.38,49.40,37.33
11,AIRPLANE,348.37,152.39,49.37,37.34
12,AIRPLANE,350.72,150.26,49.61,37.53
13,AIRPLANE,348.77,151.19,49.58,37.45
14,AIRPLANE,347.74,152.95,49.63,37.54
15,AIRPLANE,345.92,151.78,49.35,37.42
16,AIRPLANE,347.28,152.72,49.02,37.09
17,AIRPLANE,344.74,151.29,49.53,37.48
18,AIRPLANE,346.55,152.36,49.45,37.37
19,AIRPLANE,351.82,149.90,49.50,37.46
20,AIRPLANE,351.47,150.45,49.64,37.72
21,AIRPLANE,351.34,152.41,49.34,37.30
22,AIRPLANE,351.46,151.73,49.14,37.19
23,AIRPLANE,351.72,151.36,49.75,37.86
24,AIRPLANE,350.48,150.82,49.56,37.52
25,AIRPLANE,350.28,152.09,49.64,37.52
26,AIRPLANE,352.40,150.86,50.09,37.99
27,AIRPLANE,350.42,150.66,49.72,37.73
28,AIRPLANE,351.31,150.50,50.27,38.26
29,AIRPLANE,350.22,151.37,49.89,38.01
30,AIRPLANE,352.16,151.67,50.08,38.01
31,AIRPLANE,351.53,152.49,50.30,38.30
32,AIRPLANE,353.05,153.71,50.17,38.11
33,AIRPLANE,354.02,153.97,50.28,38.31
34,AIRPLANE,354.08,153.55,50.29,38.25
35,AIRPLANE,352.73,154.33,50.11,38.24
36,AIRPLANE,353.67,155.28,50.22,38.36
37,AIRPLANE,356.21,155.60,50.64,38.57
38,AIRPLANE,355.03,156.28,50.57,38.60
39,AIRPLANE,354.02,156.47,50.80,38.79
40,AIRPLANE,354.94,156.55,50.08,38.08
41,AIRPLANE,351.21,156.61,50.82,38.92
42,AIRPLANE,350.76,156.73,50.32,38.25
43,AIRPLANE,353.02,156.69,50.78,38.80
44,AIRPLANE,356.09,158.01,51.27,39.36
45,AIRPLANE,356.70,158.95,50.75,38.87
46,AIRPLANE,356.59,158.90,50.82,38.98
47,AIRPLANE,359.82,157.88,50.91,39.09
48,AIRPLANE,361.73,158.70,50.61,38.65
49,AIRPLANE,359.67,158.90,50.57,38.76
50,AIRPLANE,358.89,158.61,51.15,39.42
51,AIRPLANE,356.71,159.25,51.48,39.62
52,AIRPLANE,358.14,159.24,51.16,39.18
53,AIRPLANE,353.74,159.30,51.33,39.41
54,AIRPLANE,352.78,159.01,51.37,39.42
55,AIRPLANE,350.74,159.35,51.46,39.64
56,AIRPLANE,347.64,159.24,51.70,39.94
57,AIRPLANE,345.80,159.30,51.54,39.78
58,AIRPLANE,346.66,159.13,51.63,39.78
59,AIRPLANE,343.97,159.34,51.56,39.88
60,AIRPLANE,341.67,159.30,51.65,39.97
61,AIRPLANE,339.41,158.41,51.12,39.16
62,AIRPLANE,337.12,158.68,51.44,39.65
63,AIRPLANE,335.52,159.81,51.51,39.63
64,AIRPLANE,336.45,159.54,51.21,39.39
65,AIRPLANE,334.46,159.55,51.20,39.38
66,AIRPLANE,339.40,160.31,51.32,39.34
67,AIRPLANE,341.50,161.10,51.62,39.64
68,AIRPLANE,342.47,160.46,51.78,40.03
69,AIRPLANE,344.14,160.60,51.52,39.78
70,AIRPLANE,343.46,160.27,51.88,40.18
71,AIRPLANE,341.95,159.84,51.73,39.83
72,AIRPLANE,340.77,158.51,51.89,40.14
73,AIRPLANE,339.15,159.18,51.56,39.68
74,AIRPLANE,336.46,157.91,52.17,40.42
75,AIRPLANE,334.51,156.44,51.48,39.79
76,AIRPLANE,335.48,157.24,51.53,39.69
77,AIRPLANE,332.72,156.76,52.02,40.15
78,AIRPLANE,331.23,157.88,51.51,39.60
79,AIRPLANE,328.40,156.92,52.07,40.23
80,AIRPLANE,326.44,157.64,52.02,40.14
81,AIRPLANE,325.25,157.79,51.68,39.76
82,AIRPLANE,325.66,157.97,52.14,40.45
83,AIRPLANE,330.65,153.79,52.17,40.31
84,AIRPLANE,337.39,154.80,52.04,40.16
85,AIRPLANE,340.52,154.66,52.31,40.42
86,AIRPLANE,340.34,153.43,51.60,39.92
87,AIRPLANE,338.19,154.33,51.49,39.77
88,AIRPLANE,338.57,153.35,52.20,40.44
89,AIRPLANE,336.50,154.63,52.27,40.38
90,AIRPLANE,334.27,153.85,51.58,39.68
91,AIRPLANE,333.07,154.61,51.62,39.85
92,AIRPLANE,331.13,155.34,51.54,39.80
93,AIRPLANE,328.12,153.42,51.56,39.87
94,AIRPLANE,329.38,153.82,52.27,40.44
95,AIRPLANE,326.33,153.63,52.18,40.26
96,AIRPLANE,324.31,154.26,51.54,39.74
97,AIRPLANE,321.18,153.61,51.64,39.85
98,AIRPLANE,319.19,153.93,51.71,39.72
99,AIRPLANE,316.34,154.32,52.07,40.35
100,AIRPLANE,317.67,154.05,52.10,40.41
101,AIRPLANE,314.29,153.95,51.75,39.79
102,AIRPLANE,313.22,153.52,51.66,39.92
103,AIRPLANE,311.56,153.97,52.22,40.58
104,AIRPLANE,320.52,150.64,52.37,40.45
105,AIRPLANE,326.07,150.23,51.73,39.95
106,AIRPLANE,324.08,150.84,51.75,39.80
107,AIRPLANE,326.61,150.95,52.19,40.51
108,AIRPLANE,325.81,150.50,52.04,40.21
109,AIRPLANE,322.58,149.97,52.30,40.70
110,AIRPLANE,321.79,150.42,52.06,40.31
111,AIRPLANE,319.53,149.73,52.40,40.59
112,AIRPLANE,321.08,150.49,51.87,40.11
113,AIRPLANE,317.22,149.38,52.01,40.28
114,AIRPLANE,315.28,150.16,51.91,40.23
115,AIRPLANE,313.23,149.94,52.02,40.19
116,AIRPLANE,310.25,149.67,52.50,40.72
117,AIRPLANE,307.38,150.68,52.52,40.86
118,AIRPLANE,308.89,150.38,52.10,40.34
119,AIRPLANE,305.21,150.89,52.43,40.80
120,AIRPLANE,303.14,149.48,52.13,40.29
121,AIRPLANE,300.21,149.63,52.54,40.76
122,AIRPLANE,298.21,150.99,52.36,40.77
123,AIRPLANE,296.17,150.17,52.02,40.36
124,AIRPLANE,297.18,150.76,52.27,40.43
125,AIRPLANE,293.78,149.82,52.11,40.29
126,AIRPLANE,291.12,151.56,52.00,40.19
127,AIRPLANE,288.25,150.50,52.61,40.81
128,AIRPLANE,286.25,149.70,52.37,40.64
129,AIRPLANE,283.89,151.13,51.89,40.29
