frame,label,x,y,width,height
0,AIRPLANE,281.00,319.00,29.00,20.00
1,AIRPLANE,281.51,319.01,29.04,20.01
2,AIRPLANE,282.03,319.03,29.09,20.03
3,AIRPLANE,282.54,319.04,29.13,20.04
4,AIRPLANE,283.06,319.06,29.18,20.06
5,AIRPLANE,283.57,319.07,29.22,20.07
6,AIRPLANE,284.09,319.09,29.26,20.09
7,AIRPLANE,284.60,319.10,29.31,20.10
8,AIRPLANE,285.12,319.12,29.35,20.12
9,AIRPLANE,285.63,319.13,29.40,20.13
10,AIRPLANE,286.15,319.15,29.44,20.15
11,AIRPLANE,286.66,319.16,29.49,20.16
12,AIRPLANE,287.18,319.18,29.53,20.18
13,AIRPLANE,287.69,319.19,29.57,20.19
14,AIRPLANE,288.21,319.21,29.62,20.21
15,AIRPLANE,288.72,319.22,29.66,20.22
16,AIRPLANE,289.24,319.24,29.71,20.24
17,AIRPLANE,289.75,319.25,29.75,20.25
18,AIRPLANE,290.26,319.26,29.79,20.26
19,AIRPLANE,290.78,319.28,29.84,20.28
20,AIRPLANE,291.29,319.29,29.88,20.29
21,AIRPLANE,291.81,319.31,29.93,20.31
22,AIRPLANE,292.32,319.32,29.97,20.32
23,AIRPLANE,292.84,319.34,30.01,20.34
24,AIRPLANE,293.35,319.35,30.06,20.35
25,AIRPLANE,293.87,319.37,30.10,20.37
26,AIRPLANE,294.38,319.38,30.15,20.38
27,AIRPLANE,294.90,319.40,30.19,20.40
28,AIRPLANE,295.41,319.41,30.24,20.41
29,AIRPLANE,295.93,319.43,30.28,20.43
30,AIRPLANE,296.44,319.44,30.32,20.44
31,AIRPLANE,296.96,319.46,30.37,20.46
32,AIRPLANE,297.47,319.47,30.41,20.47
33,AIRPLANE,297.99,319.49,30.46,20.49
34,AIRPLANE,298.50,319.50,30.50,20.50
35,AIRPLANE,299.01,319.51,30.54,20.51
36,AIRPLANE,299.53,319.53,30.59,20.53
37,AIRPLANE,300.04,319.54,30.63,20.54
38,AIRPLANE,300.56,319.56,30.68,20.56
39,AIRPLANE,301.07,319.57,30.72,20.57
40,AIRPLANE,301.59,319.59,30.76,20.59
41,AIRPLANE,302.10,319.60,30.81,20.60
42,AIRPLANE,302.62,319.62,30.85,20.62
43,AIRPLANE,303.13,319.63,30.90,20.63
44,AIRPLANE,303.65,319.65,30.94,20.65
45,AIRPLANE,304.16,319.66,30.99,20.66
46,AIRPLANE,304.68,319.68,31.03,20.68
47,AIRPLANE,305.19,319.69,31.07,20.69
48,AIRPLANE,305.71,319.71,31.12,20.71
49,AIRPLANE,306.22,319.72,31.16,20.72
50,AIRPLANE,306.74,319.74,31.21,20.74
51,AIRPLANE,307.25,319.75,31.25,20.75
52,AIRPLANE,307.76,319.76,31.29,20.76
53,AIRPLANE,308.28,319.78,31.34,20.78
54,AIRPLANE,308.79,319.79,31.38,20.79
55,AIRPLANE,309.31,319.81,31.43,20.81
56,AIRPLANE,309.82,319.82,31.47,20.82
57,AIRPLANE,310.34,319.84,31.51,20.84
58,AIRPLANE,310.85,319.85,31.56,20.85
59,AIRPLANE,311.37,319.87,31.60,20.87
60,AIRPLANE,311.88,319.88,31.65,20.88
61,AIRPLANE,312.40,319.90,31.69,20.90
62,AIRPLANE,312.91,319.91,31.74,20.91
63,AIRPLANE,313.43,319.93,31.78,20.93
64,AIRPLANE,313.94,319.94,31.82,20.94
65,AIRPLANE,314.46,319.96,31.87,20.96
66,AIRPLANE,314.97,319.97,31.91,20.97
67,AIRPLANE,315.49,319.99,31.96,20.99
68,AIRPLANE,316.00,320.00,32.00,21.00
69,AIRPLANE,316.60,320.01,32.01,20.99
70,AIRPLANE,317.21,320.02,32.02,20.98
71,AIRPLANE,317.81,320.04,32.04,20.96
72,AIRPLANE,318.42,320.05,32.05,20.95
73,AIRPLANE,319.02,320.06,32.06,20.94
74,AIRPLANE,319.63,320.07,32.07,20.93
75,AIRPLANE,320.23,320.09,32.09,20.91
76,AIRPLANE,320.84,320.10,32.10,20.90
77,AIRPLANE,321.44,320.11,32.11,20.89
78,AIRPLANE,322.05,320.12,32.12,20.88
79,AIRPLANE,322.65,320.14,32.14,20.86
