frame,label,x,y,width,height
0,HELICOPTER,330.75,152.05,87.71,68.22
1,HELICOPTER,329.79,152.85,88.14,68.76
2,HELICOPTER,328.87,153.73,88.33,68.98
3,HELICOPTER,327.77,154.21,89.43,69.89
4,HELICOPTER,326.24,153.75,91.28,72.31
5,HELICOPTER,325.43,153.90,92.10,73.16
6,HELICOPTER,323.89,153.29,94.21,75.48
7,HELICOPTER,323.01,153.15,95.65,76.94
8,HELICOPTER,321.55,152.41,98.03,79.49
9,HELICOPTER,320.79,152.45,99.44,80.97
10,HELICOPTER,320.24,152.55,100.61,82.16
11,HELICOPTER,319.37,152.03,102.20,84.01
12,HELICOPTER,318.63,151.62,103.67,85.60
13,HELICOPTER,318.16,151.26,104.98,86.81
14,HELICOPTER,317.88,150.92,105.81,88.01
15,HELICOPTER,319.17,152.09,104.29,86.27
16,HELICOPTER,317.95,151.10,106.75,89.19
17,HELICOPTER,318.69,152.36,105.33,87.83
18,HELICOPTER,317.32,151.81,107.36,89.90
19,HELICOPTER,317.45,153.12,106.74,89.28
20,HELICOPTER,316.59,153.14,107.78,90.23
21,HELICOPTER,316.42,153.75,106.97,89.74
22,HELICOPTER,315.91,153.60,107.31,89.86
23,HELICOPTER,315.45,154.32,106.60,89.54
24,HELICOPTER,314.79,154.50,106.40,89.20
25,HELICOPTER,314.28,154.75,106.06,88.94
26,HELICOPTER,313.76,154.86,106.04,88.87
27,HELICOPTER,313.31,154.93,105.89,88.73
28,HELICOPTER,312.74,154.72,105.55,88.43
29,HELICOPTER,312.51,154.57,105.11,87.77
30,HELICOPTER,311.95,154.79,104.63,87.35
31,HELICOPTER,312.27,155.21,102.95,85.63
32,HELICOPTER,311.87,155.06,102.59,85.15
33,HELICOPTER,311.39,155.10,102.32,84.88
34,HELICOPTER,310.50,154.89,102.60,84.99
35,HELICOPTER,310.15,155.21,101.91,84.49
36,HELICOPTER,309.78,155.82,101.21,83.58
37,HELICOPTER,309.58,156.62,99.97,82.72
38,HELICOPTER,308.93,157.09,99.75,82.32
39,HELICOPTER,308.23,157.19,99.81,82.38
40,HELICOPTER,308.38,158.01,98.48,80.99
41,HELICOPTER,307.61,158.18,98.79,81.26
42,HELICOPTER,307.81,159.49,97.19,79.65
43,HELICOPTER,307.05,159.61,97.22,79.69
44,HELICOPTER,307.38,161.50,95.14,77.58
45,HELICOPTER,306.31,162.05,95.29,77.96
46,HELICOPTER,305.43,162.77,95.34,77.65
47,HELICOPTER,304.90,163.99,93.95,76.48
48,HELICOPTER,303.68,164.42,94.59,76.91
49,HELICOPTER,303.33,165.98,93.15,75.54
50,HELICOPTER,302.76,166.61,92.81,75.04
51,HELICOPTER,302.75,168.02,91.21,73.13
52,HELICOPTER,302.20,169.01,90.30,72.34
53,HELICOPTER,301.71,170.29,89.54,71.48
54,HELICOPTER,301.11,171.61,89.06,71.13
55,HELICOPTER,300.50,173.23,88.50,70.36
56,HELICOPTER,300.14,174.70,87.61,69.60
57,HELICOPTER,300.08,176.17,86.94,68.56
58,HELICOPTER,300.05,177.49,85.82,67.72
59,HELICOPTER,299.89,178.56,85.08,66.97
60,HELICOPTER,299.72,179.62,84.98,66.83
61,HELICOPTER,300.36,181.71,83.15,64.95
62,HELICOPTER,299.87,182.38,83.36,64.85
63,HELICOPTER,299.76,183.21,82.76,64.49
64,HELICOPTER,299.44,184.04,83.05,65.00
65,HELICOPTER,298.87,184.68,83.29,65.34
66,HELICOPTER,298.73,185.89,82.83,65.29
67,HELICOPTER,297.91,185.95,83.74,66.14
68,HELICOPTER,298.00,187.59,82.67,65.37
