frame,label,x,y,width,height
0,BIRD,325.63,415.44,41.00,21.00
0,BIRD,350.61,447.41,35.39,26.59
1,BIRD,329.05,419.66,42.00,22.00
1,BIRD,351.00,450.00,35.00,24.00
2,BIRD,321.37,417.15,56.00,32.00
2,BIRD,351.00,450.00,33.00,22.00
3,BIRD,332.11,421.86,45.00,26.00
3,BIRD,353.00,454.00,31.00,18.00
4,BIRD,327.72,423.37,49.00,26.00
4,BIRD,353.00,454.00,32.00,19.00
5,BIRD,359.05,482.60,29.00,23.00
5,BIRD,331.90,427.72,43.00,24.00
5,BIRD,347.00,454.00,38.00,19.00
6,BIRD,366.10,480.21,29.00,23.00
6,BIRD,335.06,433.97,42.00,22.00
6,BIRD,348.00,456.00,31.00,15.00
7,BIRD,375.21,478.64,27.00,22.00
7,BIRD,331.25,431.91,53.00,29.00
7,BIRD,345.00,461.00,33.00,12.00
8,BIRD,384.29,477.44,28.06,22.27
8,BIRD,329.58,440.88,67.00,38.00
9,BIRD,395.00,477.39,27.27,21.47
9,BIRD,330.12,439.52,65.00,38.00
10,BIRD,404.92,476.67,27.95,22.27
10,BIRD,343.00,442.54,45.00,33.35
11,BIRD,415.37,476.30,27.71,22.01
11,BIRD,339.12,439.87,47.00,41.27
12,BIRD,425.60,475.66,28.04,22.29
12,BIRD,340.60,441.76,47.00,39.39
13,BIRD,436.43,475.30,27.69,21.94
13,BIRD,341.99,443.93,48.00,40.21
14,BIRD,73.94,280.58,44.90,25.19
14,BIRD,447.04,474.33,28.49,22.74
14,BIRD,333.30,440.35,70.48,40.51
15,BIRD,77.13,287.38,45.33,25.73
15,BIRD,458.91,474.14,28.12,22.44
15,BIRD,339.90,454.15,55.31,32.11
16,BIRD,79.80,294.11,45.29,25.87
16,BIRD,471.08,474.47,27.76,21.96
16,BIRD,337.34,455.65,58.62,33.56
17,BIRD,82.10,299.18,45.63,26.82
17,BIRD,482.03,474.43,27.90,22.09
17,BIRD,337.69,457.15,56.02,31.59
18,BIRD,84.04,304.17,45.68,26.93
18,BIRD,494.10,474.99,27.70,21.86
18,BIRD,340.59,457.90,52.37,33.27
19,BIRD,85.91,309.42,45.89,27.00
19,BIRD,506.53,475.36,27.90,21.96
19,BIRD,341.01,462.37,56.00,29.00
20,BIRD,87.97,316.42,45.45,26.17
20,BIRD,518.54,475.86,27.91,21.99
20,BIRD,359.96,463.08,48.00,25.00
21,BIRD,89.54,322.99,45.69,26.33
21,BIRD,530.57,476.36,28.08,22.16
21,BIRD,359.10,465.31,46.50,25.67
22,BIRD,91.06,329.14,45.55,26.22
22,BIRD,542.87,477.20,28.11,22.13
22,BIRD,359.86,467.69,48.80,26.66
23,BIRD,91.94,334.80,45.78,26.68
23,BIRD,553.09,478.00,28.19,22.20
23,BIRD,359.42,469.16,53.83,29.49
24,BIRD,93.08,339.57,46.00,26.93
24,BIRD,562.69,478.93,28.17,22.15
24,BIRD,369.74,475.67,38.59,20.90
25,BIRD,94.28,343.45,46.00,26.00
25,BIRD,574.28,480.21,28.00,22.00
25,BIRD,372.00,478.00,39.00,20.00
26,BIRD,95.42,347.27,45.00,26.00
