frame,label,x,y,width,height
0,HELICOPTER,164.00,232.00,144.00,104.00
1,HELICOPTER,164.29,231.47,143.00,103.94
2,HELICOPTER,164.59,230.94,142.00,103.88
3,HELICOPTER,164.88,230.41,141.00,103.82
4,HELICOPTER,165.18,229.88,140.00,103.76
5,HELICOPTER,165.47,229.35,139.00,103.71
6,HELICOPTER,165.76,228.82,138.00,103.65
7,HELICOPTER,166.06,228.29,137.00,103.59
8,HELICOPTER,166.35,227.76,136.00,103.53
9,HELICOPTER,166.65,227.24,135.00,103.47
10,HELICOPTER,166.94,226.71,134.00,103.41
11,HELICOPTER,167.24,226.18,133.00,103.35
12,HELICOPTER,167.53,225.65,132.00,103.29
13,HELICOPTER,167.82,225.12,131.00,103.24
14,HELICOPTER,168.12,224.59,130.00,103.18
15,HELICOPTER,168.41,224.06,129.00,103.12
16,HELICOPTER,168.71,223.53,128.00,103.06
17,HELICOPTER,169.00,223.00,127.00,103.00
18,HELICOPTER,168.50,223.58,127.58,102.50
19,HELICOPTER,168.00,224.17,128.17,102.00
20,HELICOPTER,167.50,224.75,128.75,101.50
21,HELICOPTER,167.00,225.33,129.33,101.00
22,HELICOPTER,166.50,225.92,129.92,100.50
23,HELICOPTER,166.00,226.50,130.50,100.00
24,HELICOPTER,165.50,227.08,131.08,99.50
25,HELICOPTER,165.00,227.67,131.67,99.00
26,HELICOPTER,164.50,228.25,132.25,98.50
27,HELICOPTER,164.00,228.83,132.83,98.00
28,HELICOPTER,163.50,229.42,133.42,97.50
29,HELICOPTER,163.00,230.00,134.00,97.00
30,HELICOPTER,163.45,230.91,133.82,96.73
31,HELICOPTER,163.91,231.82,133.64,96.45
32,HELICOPTER,164.36,232.73,133.45,96.18
33,HELICOPTER,164.82,233.64,133.27,95.91
34,HELICOPTER,165.27,234.55,133.09,95.64
35,HELICOPTER,165.73,235.45,132.91,95.36
36,HELICOPTER,166.18,236.36,132.73,95.09
37,HELICOPTER,166.64,237.27,132.55,94.82
38,HELICOPTER,167.09,238.18,132.36,94.55
39,HELICOPTER,167.55,239.09,132.18,94.27
40,HELICOPTER,168.00,240.00,132.00,94.00
41,HELICOPTER,168.69,240.54,131.85,93.92
42,HELICOPTER,169.38,241.08,131.69,93.85
43,HELICOPTER,170.08,241.62,131.54,93.77
44,HELICOPTER,170.77,242.15,131.38,93.69
45,HELICOPTER,171.46,242.69,131.23,93.62
46,HELICOPTER,172.15,243.23,131.08,93.54
47,HELICOPTER,172.85,243.77,130.92,93.46
48,HELICOPTER,173.54,244.31,130.77,93.38
49,HELICOPTER,174.23,244.85,130.62,93.31
50,HELICOPTER,174.92,245.38,130.46,93.23
51,HELICOPTER,175.62,245.92,130.31,93.15
52,HELICOPTER,176.31,246.46,130.15,93.08
53,HELICOPTER,177.00,247.00,130.00,93.00
54,HELICOPTER,179.42,247.25,128.92,93.08
55,HELICOPTER,181.83,247.50,127.83,93.17
56,HELICOPTER,184.25,247.75,126.75,93.25
57,HELICOPTER,186.67,248.00,125.67,93.33
58,HELICOPTER,189.08,248.25,124.58,93.42
59,HELICOPTER,191.50,248.50,123.50,93.50
60,HELICOPTER,193.92,248.75,122.42,93.58
61,HELICOPTER,196.33,249.00,121.33,93.67
62,HELICOPTER,198.75,249.25,120.25,93.75
63,HELICOPTER,201.17,249.50,119.17,93.83
64,HELICOPTER,203.58,249.75,118.08,93.92
65,HELICOPTER,206.00,250.00,117.00,94.00
66,HELICOPTER,204.80,250.20,117.60,94.20
67,HELICOPTER,203.60,250.40,118.20,94.40
68,HELICOPTER,202.40,250.60,118.80,94.60
69,HELICOPTER,201.20,250.80,119.40,94.80
70,HELICOPTER,200.00,251.00,120.00,95.00
71,HELICOPTER,198.80,251.20,120.60,95.20
72,HELICOPTER,197.60,251.40,121.20,95.40
73,HELICOPTER,196.40,251.60,121.80,95.60
74,HELICOPTER,195.20,251.80,122.40,95.80
75,HELICOPTER,194.00,252.00,123.00,96.00
76,HELICOPTER,192.00,252.92,122.69,95.15
77,HELICOPTER,190.00,253.85,122.38,94.31
78,HELICOPTER,188.00,254.77,122.08,93.46
79,HELICOPTER,186.00,255.69,121.77,92.62
80,HELICOPTER,184.00,256.62,121.46,91.77
81,HELICOPTER,182.00,257.54,121.15,90.92
82,HELICOPTER,180.00,258.46,120.85,90.08
83,HELICOPTER,178.00,259.38,120.54,89.23
84,HELICOPTER,176.00,260.31,120.23,88.38
85,HELICOPTER,174.00,261.23,119.92,87.54
86,HELICOPTER,172.00,262.15,119.62,86.69
87,HELICOPTER,170.00,263.08,119.31,85.85
88,HELICOPTER,168.00,264.00,119.00,85.00
89,HELICOPTER,167.23,263.69,119.23,85.15
90,HELICOPTER,166.46,263.38,119.46,85.31
91,HELICOPTER,165.69,263.08,119.69,85.46
92,HELICOPTER,164.92,262.77,119.92,85.62
93,HELICOPTER,164.15,262.46,120.15,85.77
94,HELICOPTER,163.38,262.15,120.38,85.92
95,HELICOPTER,162.62,261.85,120.62,86.08
96,HELICOPTER,161.85,261.54,120.85,86.23
97,HELICOPTER,161.08,261.23,121.08,86.38
98,HELICOPTER,160.31,260.92,121.31,86.54
99,HELICOPTER,159.54,260.62,121.54,86.69
100,HELICOPTER,158.77,260.31,121.77,86.85
101,HELICOPTER,158.00,260.00,122.00,87.00
102,HELICOPTER,158.82,259.64,121.36,86.91
103,HELICOPTER,159.64,259.27,120.73,86.82
104,HELICOPTER,160.45,258.91,120.09,86.73
105,HELICOPTER,161.27,258.55,119.45,86.64
106,HELICOPTER,162.09,258.18,118.82,86.55
107,HELICOPTER,162.91,257.82,118.18,86.45
108,HELICOPTER,163.73,257.45,117.55,86.36
109,HELICOPTER,164.55,257.09,116.91,86.27
110,HELICOPTER,165.36,256.73,116.27,86.18
111,HELICOPTER,166.18,256.36,115.64,86.09
112,HELICOPTER,167.00,256.00,115.00,86.00
113,HELICOPTER,166.92,255.58,114.50,85.67
114,HELICOPTER,166.83,255.17,114.00,85.33
115,HELICOPTER,166.75,254.75,113.50,85.00
