frame,label,x,y,width,height
0,AIRPLANE,505.00,200.00,25.00,25.00
1,AIRPLANE,503.57,200.29,25.03,24.97
2,AIRPLANE,502.13,200.58,25.05,24.95
3,AIRPLANE,500.70,200.87,25.08,24.92
4,AIRPLANE,499.26,201.16,25.11,24.89
5,AIRPLANE,497.83,201.45,25.13,24.87
6,AIRPLANE,496.39,201.74,25.16,24.84
7,AIRPLANE,494.96,202.03,25.18,24.82
8,AIRPLANE,493.53,202.32,25.21,24.79
9,AIRPLANE,492.09,202.61,25.24,24.76
10,AIRPLANE,490.66,202.89,25.26,24.74
11,AIRPLANE,489.22,203.18,25.29,24.71
12,AIRPLANE,487.79,203.47,25.32,24.68
13,AIRPLANE,486.36,203.76,25.34,24.66
14,AIRPLANE,484.92,204.05,25.37,24.63
15,AIRPLANE,483.49,204.34,25.39,24.61
16,AIRPLANE,482.05,204.63,25.42,24.58
17,AIRPLANE,480.62,204.92,25.45,24.55
18,AIRPLANE,479.18,205.21,25.47,24.53
19,AIRPLANE,477.75,205.50,25.50,24.50
20,AIRPLANE,476.32,205.79,25.53,24.47
21,AIRPLANE,474.88,206.08,25.55,24.45
22,AIRPLANE,473.45,206.37,25.58,24.42
23,AIRPLANE,472.01,206.66,25.61,24.39
24,AIRPLANE,470.58,206.95,25.63,24.37
25,AIRPLANE,469.14,207.24,25.66,24.34
26,AIRPLANE,467.71,207.53,25.68,24.32
27,AIRPLANE,466.28,207.82,25.71,24.29
28,AIRPLANE,464.84,208.11,25.74,24.26
29,AIRPLANE,463.41,208.39,25.76,24.24
30,AIRPLANE,461.97,208.68,25.79,24.21
31,AIRPLANE,460.54,208.97,25.82,24.18
32,AIRPLANE,459.11,209.26,25.84,24.16
33,AIRPLANE,457.67,209.55,25.87,24.13
34,AIRPLANE,456.24,209.84,25.89,24.11
35,AIRPLANE,454.80,210.13,25.92,24.08
36,AIRPLANE,453.37,210.42,25.95,24.05
37,AIRPLANE,451.93,210.71,25.97,24.03
38,AIRPLANE,450.50,211.00,26.00,24.00
39,AIRPLANE,449.07,211.29,26.03,23.97
40,AIRPLANE,447.63,211.58,26.05,23.95
41,AIRPLANE,446.20,211.87,26.08,23.92
42,AIRPLANE,444.76,212.16,26.11,23.89
43,AIRPLANE,443.33,212.45,26.13,23.87
44,AIRPLANE,441.89,212.74,26.16,23.84
45,AIRPLANE,440.46,213.03,26.18,23.82
46,AIRPLANE,439.03,213.32,26.21,23.79
47,AIRPLANE,437.59,213.61,26.24,23.76
48,AIRPLANE,436.16,213.89,26.26,23.74
49,AIRPLANE,434.72,214.18,26.29,23.71
50,AIRPLANE,433.29,214.47,26.32,23.68
51,AIRPLANE,431.86,214.76,26.34,23.66
52,AIRPLANE,430.42,215.05,26.37,23.63
53,AIRPLANE,428.99,215.34,26.39,23.61
54,AIRPLANE,427.55,215.63,26.42,23.58
55,AIRPLANE,426.12,215.92,26.45,23.55
56,AIRPLANE,424.68,216.21,26.47,23.53
57,AIRPLANE,423.25,216.50,26.50,23.50
58,AIRPLANE,421.82,216.79,26.53,23.47
59,AIRPLANE,420.38,217.08,26.55,23.45
60,AIRPLANE,418.95,217.37,26.58,23.42
61,AIRPLANE,417.51,217.66,26.61,23.39
62,AIRPLANE,416.08,217.95,26.63,23.37
63,AIRPLANE,414.64,218.24,26.66,23.34
64,AIRPLANE,413.21,218.53,26.68,23.32
65,AIRPLANE,411.78,218.82,26.71,23.29
66,AIRPLANE,410.34,219.11,26.74,23.26
67,AIRPLANE,408.91,219.39,26.76,23.24
68,AIRPLANE,407.47,219.68,26.79,23.21
69,AIRPLANE,406.04,219.97,26.82,23.18
70,AIRPLANE,404.61,220.26,26.84,23.16
71,AIRPLANE,403.17,220.55,26.87,23.13
72,AIRPLANE,401.74,220.84,26.89,23.11
73,AIRPLANE,400.30,221.13,26.92,23.08
74,AIRPLANE,398.87,221.42,26.95,23.05
75,AIRPLANE,397.43,221.71,26.97,23.03
76,AIRPLANE,396.00,222.00,27.00,23.00
77,AIRPLANE,394.73,222.23,27.03,23.03
78,AIRPLANE,393.46,222.46,27.05,23.05
79,AIRPLANE,392.19,222.69,27.08,23.08
80,AIRPLANE,390.92,222.92,27.10,23.10
81,AIRPLANE,389.65,223.15,27.13,23.13
82,AIRPLANE,388.38,223.38,27.15,23.15
83,AIRPLANE,387.12,223.62,27.18,23.18
84,AIRPLANE,385.85,223.85,27.21,23.21
85,AIRPLANE,384.58,224.08,27.23,23.23
86,AIRPLANE,383.31,224.31,27.26,23.26
87,AIRPLANE,382.04,224.54,27.28,23.28
88,AIRPLANE,380.77,224.77,27.31,23.31
89,AIRPLANE,379.50,225.00,27.33,23.33
90,AIRPLANE,378.23,225.23,27.36,23.36
91,AIRPLANE,376.96,225.46,27.38,23.38
92,AIRPLANE,375.69,225.69,27.41,23.41
93,AIRPLANE,374.42,225.92,27.44,23.44
94,AIRPLANE,373.15,226.15,27.46,23.46
95,AIRPLANE,371.88,226.38,27.49,23.49
96,AIRPLANE,370.62,226.62,27.51,23.51
97,AIRPLANE,369.35,226.85,27.54,23.54
98,AIRPLANE,368.08,227.08,27.56,23.56
99,AIRPLANE,366.81,227.31,27.59,23.59
100,AIRPLANE,365.54,227.54,27.62,23.62
101,AIRPLANE,364.27,227.77,27.64,23.64
102,AIRPLANE,363.00,228.00,27.67,23.67
103,AIRPLANE,361.73,228.23,27.69,23.69
104,AIRPLANE,360.46,228.46,27.72,23.72
105,AIRPLANE,359.19,228.69,27.74,23.74
106,AIRPLANE,357.92,228.92,27.77,23.77
107,AIRPLANE,356.65,229.15,27.79,23.79
108,AIRPLANE,355.38,229.38,27.82,23.82
109,AIRPLANE,354.12,229.62,27.85,23.85
110,AIRPLANE,352.85,229.85,27.87,23.87
111,AIRPLANE,351.58,230.08,27.90,23.90
112,AIRPLANE,350.31,230.31,27.92,23.92
113,AIRPLANE,349.04,230.54,27.95,23.95
114,AIRPLANE,347.77,230.77,27.97,23.97
115,AIRPLANE,346.50,231.00,28.00,24.00
116,AIRPLANE,345.23,231.23,28.03,24.03
117,AIRPLANE,343.96,231.46,28.05,24.05
118,AIRPLANE,342.69,231.69,28.08,24.08
