frame,label,x,y,width,height
0,BIRD,83.89,208.63,33.74,24.82
1,BIRD,88.38,212.45,34.01,25.13
2,BIRD,90.95,214.69,33.68,24.74
3,BIRD,95.47,218.96,33.89,25.03
4,BIRD,97.57,221.44,33.93,25.03
5,BIRD,102.10,226.31,33.95,25.06
6,BIRD,106.64,231.52,33.91,25.02
7,BIRD,111.21,236.70,33.97,25.12
8,BIRD,113.27,239.48,34.06,25.19
9,BIRD,118.03,245.22,33.64,24.70
10,BIRD,120.14,247.66,33.88,25.00
11,BIRD,124.45,253.21,33.87,25.01
12,BIRD,129.18,259.15,33.53,24.60
13,BIRD,131.16,261.98,33.81,24.93
14,BIRD,135.60,267.65,33.86,24.98
15,BIRD,137.66,270.53,33.88,24.98
16,BIRD,142.10,276.29,33.90,25.00
17,BIRD,146.37,281.89,33.96,25.12
18,BIRD,148.57,284.56,33.96,25.08
19,BIRD,152.68,290.17,33.86,24.99
20,BIRD,154.70,292.97,33.81,24.94
21,BIRD,158.72,298.20,33.80,24.91
22,BIRD,162.82,303.40,33.77,24.86
23,BIRD,164.74,305.92,33.79,24.90
24,BIRD,168.32,310.91,33.95,25.10
25,BIRD,170.08,313.40,33.96,25.02
26,BIRD,173.97,318.75,33.65,24.68
27,BIRD,175.64,320.92,33.80,24.91
28,BIRD,178.87,325.43,33.67,24.73
29,BIRD,180.41,327.40,33.98,25.07
30,BIRD,183.35,331.81,33.89,25.02
31,BIRD,186.40,335.93,33.86,24.98
32,BIRD,188.06,338.30,33.50,24.52
33,BIRD,190.69,342.20,33.83,24.91
34,BIRD,193.18,345.98,33.92,25.02
35,BIRD,194.40,348.07,33.95,25.08
36,BIRD,197.17,352.17,33.54,24.55
37,BIRD,198.18,354.04,33.61,24.65
38,BIRD,200.10,357.18,34.27,25.37
39,BIRD,201.14,358.99,34.17,25.30
40,BIRD,202.96,362.32,34.31,25.38
41,BIRD,204.04,364.12,34.16,25.29
42,BIRD,206.01,367.43,34.25,25.36
43,BIRD,208.08,370.76,34.18,25.36
44,BIRD,210.10,373.79,33.93,24.99
45,BIRD,211.02,375.20,33.84,24.87
46,BIRD,212.79,378.04,33.90,24.98
47,BIRD,213.40,379.12,34.14,25.28
48,BIRD,215.08,381.28,34.37,25.46
49,BIRD,216.95,383.37,34.22,25.24
50,BIRD,217.80,384.32,33.88,24.93
51,BIRD,219.29,385.67,34.08,25.22
52,BIRD,220.62,387.09,33.92,25.05
53,BIRD,221.27,387.45,34.16,25.25
54,BIRD,222.54,388.49,34.03,25.09
55,BIRD,223.13,388.94,34.02,25.16
56,BIRD,224.26,389.80,34.05,25.21
57,BIRD,224.86,390.23,33.75,24.84
58,BIRD,226.05,390.56,33.64,24.63
59,BIRD,226.99,390.99,33.64,24.65
60,BIRD,227.73,391.07,33.87,24.97
61,BIRD,228.14,390.99,34.05,25.17
62,BIRD,228.82,391.52,33.92,24.93
63,BIRD,229.13,391.54,34.15,25.23
64,BIRD,230.02,391.95,33.66,24.66
65,BIRD,230.12,392.15,33.65,24.66
66,BIRD,230.41,392.12,34.08,25.21
67,BIRD,230.63,392.27,34.09,25.15
68,BIRD,230.92,392.43,34.25,25.30
69,BIRD,231.00,392.54,34.36,25.52
70,BIRD,231.42,392.98,34.13,25.30
71,BIRD,231.73,393.44,34.07,25.13
72,BIRD,231.97,393.69,33.90,24.95
73,BIRD,232.07,393.92,34.14,25.31
74,BIRD,232.12,394.08,34.24,25.39
75,BIRD,232.08,394.71,34.19,25.35
76,BIRD,232.03,395.17,34.29,25.41
77,BIRD,232.04,395.53,34.22,25.33
78,BIRD,231.97,396.41,33.95,24.96
79,BIRD,231.96,396.98,33.80,24.86
80,BIRD,231.78,397.86,33.91,25.03
81,BIRD,231.42,398.99,34.05,25.22
82,BIRD,231.08,399.45,34.26,25.41
83,BIRD,231.22,401.05,33.56,24.57
84,BIRD,231.28,401.73,33.69,24.71
85,BIRD,231.18,403.53,33.28,24.23
86,BIRD,231.00,404.30,33.31,24.31
87,BIRD,230.42,405.48,33.67,24.72
88,BIRD,230.44,406.22,33.26,24.26
89,BIRD,229.96,407.77,33.27,24.29
90,BIRD,229.62,408.61,33.40,24.50
91,BIRD,229.18,411.44,33.26,24.28
92,BIRD,228.71,412.85,33.37,24.43
93,BIRD,228.00,416.00,33.00,24.00
94,BIRD,147.00,347.00,22.00,25.00
95,BIRD,147.00,347.00,33.00,28.00
96,BIRD,150.00,345.00,30.00,30.00
97,BIRD,547.00,330.00,22.00,39.00
97,BIRD,150.00,345.00,48.00,31.00
98,BIRD,540.00,325.00,27.00,39.00
98,BIRD,161.00,346.00,37.00,30.00
99,BIRD,538.00,326.00,30.00,37.00
99,BIRD,168.00,346.00,34.00,28.00
100,BIRD,533.00,321.00,28.00,36.00
100,BIRD,177.00,343.00,27.00,32.00
101,BIRD,525.00,311.00,28.00,42.00
101,BIRD,187.00,341.00,30.00,33.00
102,BIRD,519.00,300.00,28.00,46.00
102,BIRD,191.00,342.00,37.00,31.00
103,BIRD,511.78,297.85,39.00,44.00
103,BIRD,195.00,345.00,36.00,28.00
104,BIRD,508.36,295.62,40.00,44.00
104,BIRD,203.00,339.00,31.00,31.00
105,BIRD,502.35,290.97,39.00,44.00
