frame,label,x,y,width,height
0,BIRD,41.65,180.23,31.86,29.08
1,BIRD,43.84,181.89,31.74,28.98
2,BIRD,48.53,184.30,32.18,29.37
3,BIRD,51.10,185.70,32.32,29.47
4,BIRD,56.28,189.37,32.24,29.38
5,BIRD,58.58,191.52,32.70,29.83
6,BIRD,63.55,196.12,32.00,29.00
6,BIRD,10.00,97.00,30.00,35.00
7,BIRD,65.94,198.45,32.00,29.00
7,BIRD,16.00,101.00,27.00,35.00
8,BIRD,70.26,202.52,32.00,30.00
8,BIRD,21.00,100.00,25.00,30.00
9,BIRD,75.03,206.99,32.00,29.00
9,BIRD,23.00,100.00,36.00,37.00
10,BIRD,77.34,209.37,32.00,29.00
10,BIRD,28.00,102.00,33.00,38.00
11,BIRD,81.54,213.46,32.00,29.00
11,BIRD,35.00,104.00,32.00,32.00
12,BIRD,85.41,217.53,33.00,30.00
12,BIRD,38.00,105.00,31.00,35.00
13,BIRD,87.50,219.75,32.00,30.00
13,BIRD,43.00,104.00,30.00,33.00
14,BIRD,91.68,224.42,32.00,29.00
14,BIRD,49.00,102.00,30.00,31.00
15,BIRD,93.41,226.51,33.00,30.00
15,BIRD,58.00,105.00,20.00,25.00
16,BIRD,97.39,231.27,32.00,29.00
16,BIRD,56.00,99.00,34.00,33.00
17,BIRD,98.91,233.52,32.00,30.00
17,BIRD,58.00,105.00,35.00,30.00
18,BIRD,102.54,238.38,32.00,29.00
18,BIRD,60.00,102.00,34.00,31.00
19,BIRD,104.34,240.48,32.00,29.00
19,BIRD,66.00,106.00,34.00,36.00
20,BIRD,107.77,245.46,32.00,29.00
20,BIRD,72.00,109.00,30.00,29.00
21,BIRD,109.31,248.04,32.00,29.00
21,BIRD,80.00,110.00,30.00,35.00
22,BIRD,112.37,252.58,33.00,30.00
22,BIRD,81.00,105.00,31.00,40.00
23,BIRD,115.62,257.47,32.00,29.00
23,BIRD,83.00,105.00,23.00,28.00
24,BIRD,117.22,260.24,32.00,29.00
24,BIRD,83.00,99.00,34.00,43.00
25,BIRD,120.16,264.97,32.00,29.00
25,BIRD,86.00,98.00,34.00,43.00
