frame,label,x,y,width,height
0,HELICOPTER,288.91,162.37,70.25,48.82
1,HELICOPTER,289.74,162.90,70.71,49.31
2,HELICOPTER,290.46,163.57,70.76,49.11
3,HELICOPTER,290.85,164.17,70.83,49.31
4,HELICOPTER,290.90,164.68,70.88,49.35
5,HELICOPTER,291.33,165.03,70.89,49.36
6,HELICOPTER,291.67,165.20,70.99,49.36
7,HELICOPTER,291.64,165.14,71.07,49.44
8,HELICOPTER,291.62,165.10,71.17,49.50
9,HELICOPTER,290.66,165.17,71.28,49.47
10,HELICOPTER,289.75,165.87,71.10,49.37
11,HELICOPTER,288.61,166.21,71.14,49.41
12,HELICOPTER,286.87,167.01,71.16,49.38
13,HELICOPTER,285.50,167.72,71.13,49.33
14,HELICOPTER,284.30,168.59,70.97,49.21
15,HELICOPTER,282.68,169.15,71.48,49.67
16,HELICOPTER,280.97,169.72,71.73,49.87
17,HELICOPTER,279.47,170.62,71.73,49.89
18,HELICOPTER,277.68,171.61,71.79,49.90
19,HELICOPTER,276.04,172.31,71.87,49.93
20,HELICOPTER,274.42,173.10,71.81,49.88
21,HELICOPTER,272.88,173.86,72.01,50.13
22,HELICOPTER,271.83,174.97,72.33,50.38
23,HELICOPTER,271.29,175.89,72.26,50.20
24,HELICOPTER,270.79,177.07,72.27,50.16
25,HELICOPTER,269.86,178.12,72.30,50.21
26,HELICOPTER,268.77,179.05,72.37,50.38
27,HELICOPTER,267.35,179.92,72.57,50.73
28,HELICOPTER,266.44,180.86,72.71,51.03
29,HELICOPTER,265.53,181.34,72.82,51.42
30,HELICOPTER,264.96,182.05,73.18,51.75
31,HELICOPTER,264.85,182.62,73.42,52.20
32,HELICOPTER,265.17,183.14,73.55,52.47
33,HELICOPTER,265.35,183.21,73.82,52.66
34,HELICOPTER,265.63,183.53,74.08,52.82
35,HELICOPTER,265.86,183.73,74.27,53.09
36,HELICOPTER,265.90,184.31,74.52,53.22
37,HELICOPTER,266.15,185.29,74.49,53.04
38,HELICOPTER,266.80,186.20,74.60,53.26
39,HELICOPTER,267.67,186.88,74.76,53.38
40,HELICOPTER,268.65,188.02,74.80,53.43
41,HELICOPTER,269.68,189.47,74.90,53.58
42,HELICOPTER,270.66,190.50,74.92,53.67
43,HELICOPTER,271.40,191.37,75.01,53.82
44,HELICOPTER,272.17,192.02,75.29,53.97
45,HELICOPTER,272.29,192.45,75.57,54.26
46,HELICOPTER,272.37,193.07,75.78,54.45
47,HELICOPTER,271.83,193.94,76.00,54.70
48,HELICOPTER,271.19,194.88,76.02,54.55
49,HELICOPTER,270.45,195.31,76.31,54.76
50,HELICOPTER,269.27,195.46,76.82,55.12
51,HELICOPTER,267.96,195.42,77.11,55.20
52,HELICOPTER,267.09,194.97,77.43,55.58
53,HELICOPTER,266.30,193.98,78.02,55.78
54,HELICOPTER,265.86,192.37,78.38,56.06
55,HELICOPTER,265.09,190.60,79.09,56.50
56,HELICOPTER,264.56,190.08,79.63,56.94
57,HELICOPTER,263.60,190.25,80.16,57.32
58,HELICOPTER,262.73,190.81,80.70,57.62
59,HELICOPTER,261.40,191.30,81.47,58.11
60,HELICOPTER,260.16,191.72,82.12,58.45
61,HELICOPTER,259.07,192.13,82.72,59.12
62,HELICOPTER,258.02,192.69,83.89,59.78
63,HELICOPTER,256.76,193.65,85.01,60.38
64,HELICOPTER,255.47,194.74,86.26,61.39
65,HELICOPTER,253.80,195.55,87.29,62.08
66,HELICOPTER,251.05,196.38,88.73,62.91
67,HELICOPTER,249.20,197.14,89.61,63.60
68,HELICOPTER,247.74,197.66,91.16,64.64
69,HELICOPTER,247.71,198.50,92.47,65.40
70,HELICOPTER,247.92,198.96,93.74,66.57
71,HELICOPTER,247.64,198.96,95.35,67.72
72,HELICOPTER,247.77,198.81,96.63,68.84
73,HELICOPTER,247.77,199.41,98.15,70.12
74,HELICOPTER,246.76,199.92,100.26,71.58
75,HELICOPTER,246.60,200.33,102.40,73.46
76,HELICOPTER,247.47,201.47,103.79,74.57
77,HELICOPTER,248.75,201.89,104.48,75.17
78,HELICOPTER,248.96,201.43,106.38,76.72
79,HELICOPTER,248.59,200.59,107.26,77.53
80,HELICOPTER,247.40,199.35,109.07,78.50
81,HELICOPTER,246.29,197.43,110.46,79.91
82,HELICOPTER,244.95,196.03,112.83,81.49
83,HELICOPTER,242.84,195.13,114.06,82.51
84,HELICOPTER,239.86,194.32,116.37,84.45
85,HELICOPTER,236.96,193.57,118.23,85.84
86,HELICOPTER,233.97,191.59,120.20,87.45
87,HELICOPTER,230.52,188.53,122.46,89.33
88,HELICOPTER,227.03,185.82,125.22,91.79
89,HELICOPTER,227.02,185.83,125.23,91.78
90,HELICOPTER,219.76,182.68,129.14,94.69
91,HELICOPTER,216.45,181.63,130.77,96.08
92,HELICOPTER,216.44,181.63,130.77,96.08
93,HELICOPTER,209.40,179.76,134.87,99.28
94,HELICOPTER,205.50,177.56,138.65,101.92
95,HELICOPTER,205.50,177.56,138.65,101.92
96,HELICOPTER,205.04,171.55,144.31,105.89
97,HELICOPTER,209.77,170.11,143.72,105.16
98,HELICOPTER,209.78,170.12,143.69,105.14
99,HELICOPTER,217.96,170.33,149.68,110.02
100,HELICOPTER,217.96,170.33,149.67,110.02
101,HELICOPTER,219.60,170.60,153.31,112.06
102,HELICOPTER,227.38,171.53,160.23,117.24
103,HELICOPTER,227.39,171.53,160.21,117.24
104,HELICOPTER,231.87,172.32,159.05,116.26
105,HELICOPTER,236.05,172.47,167.09,122.70
106,HELICOPTER,236.05,172.47,167.09,122.69
107,HELICOPTER,237.59,173.80,170.15,122.80
108,HELICOPTER,238.85,172.86,172.17,124.72
109,HELICOPTER,238.28,172.57,174.86,125.92
110,HELICOPTER,240.62,173.24,170.51,122.79
111,HELICOPTER,239.53,171.33,173.15,123.58
112,HELICOPTER,239.18,171.01,171.72,123.24
113,HELICOPTER,237.83,170.40,171.60,121.89
114,HELICOPTER,236.32,167.25,172.79,123.81
115,HELICOPTER,233.75,165.71,175.46,125.81
116,HELICOPTER,233.48,163.31,173.09,125.54
117,HELICOPTER,230.63,157.75,178.15,129.92
118,HELICOPTER,230.78,153.77,176.90,130.23
119,HELICOPTER,229.32,149.91,178.32,131.42
120,HELICOPTER,227.72,146.04,180.30,133.31
121,HELICOPTER,227.10,144.88,180.53,133.84
122,HELICOPTER,225.61,143.47,181.63,134.57
123,HELICOPTER,223.47,140.67,184.88,137.28
124,HELICOPTER,223.33,141.59,182.80,135.97
125,HELICOPTER,222.16,143.69,182.74,134.84
126,HELICOPTER,219.72,143.16,185.59,137.17
127,HELICOPTER,218.45,146.24,183.88,135.16
128,HELICOPTER,215.44,145.49,186.82,137.03
129,HELICOPTER,212.56,145.94,189.02,138.85
130,HELICOPTER,211.25,145.86,188.93,139.68
131,HELICOPTER,209.60,145.78,189.95,139.46
132,HELICOPTER,209.49,143.00,189.99,140.60
133,HELICOPTER,209.52,138.85,190.41,141.07
134,HELICOPTER,211.53,132.30,189.75,140.07
135,HELICOPTER,216.71,126.65,187.60,137.65
136,HELICOPTER,224.92,123.40,181.79,131.83
137,HELICOPTER,230.54,117.38,185.09,133.41
138,HELICOPTER,244.41,115.19,178.38,127.06
139,HELICOPTER,254.32,115.64,174.68,121.74
140,HELICOPTER,263.57,116.35,172.08,118.51
141,HELICOPTER,274.76,117.27,168.53,114.95
142,HELICOPTER,281.72,114.61,168.84,118.75
143,HELICOPTER,285.19,112.61,172.57,121.90
144,HELICOPTER,289.63,112.50,169.50,119.78
145,HELICOPTER,287.52,110.77,172.20,123.39
146,HELICOPTER,286.64,112.55,170.89,120.28
147,HELICOPTER,285.76,113.21,170.13,120.11
148,HELICOPTER,282.96,113.32,170.13,119.06
149,HELICOPTER,282.41,113.20,169.50,117.77
150,HELICOPTER,281.08,113.31,167.93,115.59
151,HELICOPTER,278.06,112.17,170.33,117.10
152,HELICOPTER,276.19,111.12,169.66,115.80
153,HELICOPTER,275.76,111.41,167.92,114.13
154,HELICOPTER,274.22,109.04,167.85,114.11
155,HELICOPTER,272.92,107.13,169.36,115.11
156,HELICOPTER,270.34,106.04,168.30,114.24
157,HELICOPTER,267.97,104.41,171.11,116.45
158,HELICOPTER,265.10,102.60,172.78,118.11
159,HELICOPTER,262.00,103.00,174.00,118.00
160,HELICOPTER,230.92,71.68,199.01,171.35
161,HELICOPTER,228.77,69.62,200.96,173.29
162,HELICOPTER,228.78,69.29,200.20,173.01
163,HELICOPTER,229.95,68.08,201.08,173.32
164,HELICOPTER,233.44,67.68,200.27,172.73
165,HELICOPTER,240.89,68.36,197.51,170.29
166,HELICOPTER,247.41,68.20,196.89,169.12
167,HELICOPTER,253.29,69.67,194.79,167.05
168,HELICOPTER,262.39,70.71,191.06,163.45
169,HELICOPTER,271.77,70.73,190.79,162.11
170,HELICOPTER,280.29,73.67,184.18,156.50
171,HELICOPTER,283.40,73.36,185.23,156.72
172,HELICOPTER,289.59,75.46,181.53,153.25
173,HELICOPTER,293.51,75.47,182.43,153.79
174,HELICOPTER,299.10,78.39,178.46,149.92
175,HELICOPTER,299.37,78.16,181.23,151.65
176,HELICOPTER,301.23,79.93,178.01,149.69
