frame,label,x,y,width,height
0,DRONE,425.57,120.57,31.43,24.43
1,DRONE,425.00,118.00,33.00,29.00
2,DRONE,425.00,118.00,29.00,27.00
3,DRONE,426.00,118.00,27.00,27.00
4,DRONE,426.00,118.00,36.00,35.00
5,DRONE,425.00,118.00,37.00,36.00
6,DRONE,425.00,118.00,36.00,29.00
7,DRONE,430.00,120.00,31.00,27.00
8,DRONE,430.00,120.00,30.00,28.00
9,DRONE,428.00,124.00,32.00,24.00
10,DRONE,428.00,124.00,36.00,30.00
11,DRONE,428.00,124.00,36.00,30.00
12,DRONE,429.00,130.00,33.00,24.00
13,DRONE,429.00,130.00,32.00,22.00
14,DRONE,430.00,129.00,33.00,28.00
15,DRONE,430.00,129.00,32.00,23.00
16,DRONE,431.00,132.00,30.00,21.00
17,DRONE,431.00,132.00,30.00,23.00
18,DRONE,431.00,136.00,31.00,19.00
19,DRONE,431.00,136.00,33.00,25.00
20,DRONE,432.00,136.00,32.00,25.00
21,DRONE,432.00,136.00,24.00,23.00
22,DRONE,436.00,139.00,20.00,20.00
23,DRONE,436.00,139.00,26.00,19.00
24,DRONE,438.00,138.00,24.00,20.00
25,DRONE,439.00,138.00,27.00,25.00
26,DRONE,435.00,139.00,32.00,24.00
27,DRONE,435.00,139.00,33.00,26.00
28,DRONE,435.00,139.00,33.00,28.00
29,DRONE,435.00,139.00,28.00,26.00
30,DRONE,441.00,143.00,22.00,22.00
31,DRONE,441.00,143.00,26.00,23.00
32,DRONE,441.00,145.00,25.00,21.00
33,DRONE,441.00,145.00,26.00,20.00
34,DRONE,441.00,148.00,25.00,17.00
35,DRONE,441.00,148.00,25.00,23.00
36,DRONE,434.00,146.00,32.00,25.00
37,DRONE,435.00,146.00,34.00,32.00
38,DRONE,438.00,149.00,31.00,29.00
39,DRONE,438.00,149.00,35.00,32.00
40,DRONE,442.00,154.00,31.00,27.00
41,DRONE,442.00,154.00,31.00,29.00
42,DRONE,444.00,157.00,29.00,26.00
43,DRONE,444.00,157.00,29.00,27.00
44,DRONE,444.00,163.00,29.00,21.00
45,DRONE,444.00,163.00,28.00,24.00
46,DRONE,444.00,163.00,28.00,24.00
47,DRONE,444.00,163.00,27.00,25.00
48,DRONE,446.00,165.00,25.00,23.00
49,DRONE,446.00,165.00,25.00,26.00
50,DRONE,444.00,171.00,27.00,20.00
51,DRONE,444.00,171.00,26.00,25.00
52,DRONE,444.00,177.00,26.00,19.00
53,DRONE,444.00,177.00,26.00,21.00
54,DRONE,441.00,173.00,28.00,32.00
55,DRONE,441.00,183.00,28.00,22.00
56,DRONE,441.00,183.00,27.00,26.00
57,DRONE,435.00,184.00,33.00,25.00
58,DRONE,435.00,184.00,29.00,24.00
59,DRONE,434.00,190.00,30.00,18.00
60,DRONE,434.00,190.00,28.00,25.00
61,DRONE,433.00,187.00,29.00,28.00
