frame,label,x,y,width,height
0,BIRD,92.00,88.00,30.00,37.00
1,BIRD,95.31,88.77,30.15,37.08
2,BIRD,98.62,89.54,30.31,37.15
3,BIRD,101.92,90.31,30.46,37.23
4,BIRD,105.23,91.08,30.62,37.31
5,BIRD,108.54,91.85,30.77,37.38
6,BIRD,111.85,92.62,30.92,37.46
7,BIRD,115.15,93.38,31.08,37.54
8,BIRD,118.46,94.15,31.23,37.62
9,BIRD,121.77,94.92,31.38,37.69
10,BIRD,125.08,95.69,31.54,37.77
11,BIRD,128.38,96.46,31.69,37.85
12,BIRD,131.69,97.23,31.85,37.92
13,BIRD,135.00,98.00,32.00,38.00
14,BIRD,138.29,98.94,32.12,37.94
15,BIRD,141.59,99.88,32.24,37.88
16,BIRD,144.88,100.82,32.35,37.82
17,BIRD,148.18,101.76,32.47,37.76
18,BIRD,151.47,102.71,32.59,37.71
19,BIRD,154.76,103.65,32.71,37.65
20,BIRD,158.06,104.59,32.82,37.59
21,BIRD,161.35,105.53,32.94,37.53
22,BIRD,164.65,106.47,33.06,37.47
23,BIRD,167.94,107.41,33.18,37.41
24,BIRD,171.24,108.35,33.29,37.35
25,BIRD,174.53,109.29,33.41,37.29
26,BIRD,177.82,110.24,33.53,37.24
27,BIRD,181.12,111.18,33.65,37.18
28,BIRD,184.41,112.12,33.76,37.12
29,BIRD,187.71,113.06,33.88,37.06
30,BIRD,191.00,114.00,34.00,37.00
31,BIRD,194.65,115.59,34.06,37.00
32,BIRD,198.29,117.18,34.12,37.00
33,BIRD,201.94,118.76,34.18,37.00
34,BIRD,205.59,120.35,34.24,37.00
35,BIRD,209.24,121.94,34.29,37.00
36,BIRD,212.88,123.53,34.35,37.00
37,BIRD,216.53,125.12,34.41,37.00
38,BIRD,220.18,126.71,34.47,37.00
39,BIRD,223.82,128.29,34.53,37.00
40,BIRD,227.47,129.88,34.59,37.00
41,BIRD,231.12,131.47,34.65,37.00
42,BIRD,234.76,133.06,34.71,37.00
43,BIRD,238.41,134.65,34.76,37.00
44,BIRD,242.06,136.24,34.82,37.00
45,BIRD,245.71,137.82,34.88,37.00
46,BIRD,249.35,139.41,34.94,37.00
47,BIRD,253.00,141.00,35.00,37.00
48,BIRD,256.77,142.62,34.77,37.00
49,BIRD,260.54,144.23,34.54,37.00
50,BIRD,264.31,145.85,34.31,37.00
51,BIRD,268.08,147.46,34.08,37.00
52,BIRD,271.85,149.08,33.85,37.00
53,BIRD,275.62,150.69,33.62,37.00
54,BIRD,279.38,152.31,33.38,37.00
55,BIRD,283.15,153.92,33.15,37.00
56,BIRD,286.92,155.54,32.92,37.00
57,BIRD,290.69,157.15,32.69,37.00
58,BIRD,294.46,158.77,32.46,37.00
59,BIRD,298.23,160.38,32.23,37.00
60,BIRD,302.00,162.00,32.00,37.00
61,BIRD,306.17,164.17,31.75,37.00
62,BIRD,310.33,166.33,31.50,37.00
63,BIRD,314.50,168.50,31.25,37.00
64,BIRD,318.67,170.67,31.00,37.00
65,BIRD,322.83,172.83,30.75,37.00
66,BIRD,327.00,175.00,30.50,37.00
67,BIRD,331.17,177.17,30.25,37.00
68,BIRD,335.33,179.33,30.00,37.00
69,BIRD,339.50,181.50,29.75,37.00
70,BIRD,343.67,183.67,29.50,37.00
71,BIRD,347.83,185.83,29.25,37.00
72,BIRD,352.00,188.00,29.00,37.00
73,BIRD,355.40,190.20,29.20,37.00
74,BIRD,358.80,192.40,29.40,37.00
75,BIRD,362.20,194.60,29.60,37.00
76,BIRD,365.60,196.80,29.80,37.00
77,BIRD,369.00,199.00,30.00,37.00
78,BIRD,372.40,201.20,30.20,37.00
79,BIRD,375.80,203.40,30.40,37.00
80,BIRD,379.20,205.60,30.60,37.00
81,BIRD,382.60,207.80,30.80,37.00
82,BIRD,386.00,210.00,31.00,37.00
83,BIRD,390.22,213.11,30.89,36.56
84,BIRD,394.44,216.22,30.78,36.11
85,BIRD,398.67,219.33,30.67,35.67
86,BIRD,402.89,222.44,30.56,35.22
87,BIRD,407.11,225.56,30.44,34.78
88,BIRD,411.33,228.67,30.33,34.33
89,BIRD,415.56,231.78,30.22,33.89
90,BIRD,419.78,234.89,30.11,33.44
91,BIRD,424.00,238.00,30.00,33.00
92,BIRD,428.00,241.00,30.17,33.33
93,BIRD,432.00,244.00,30.33,33.67
94,BIRD,436.00,247.00,30.50,34.00
95,BIRD,440.00,250.00,30.67,34.33
96,BIRD,444.00,253.00,30.83,34.67
97,BIRD,448.00,256.00,31.00,35.00
98,BIRD,451.75,258.00,29.75,34.75
99,BIRD,455.50,260.00,28.50,34.50
100,BIRD,459.25,262.00,27.25,34.25
101,BIRD,463.00,264.00,26.00,34.00
102,BIRD,322.00,166.00,31.00,36.00
103,BIRD,321.33,165.50,30.00,35.33
104,BIRD,320.67,165.00,29.00,34.67
105,BIRD,320.00,164.50,28.00,34.00
106,BIRD,319.33,164.00,27.00,33.33
107,BIRD,318.67,163.50,26.00,32.67
108,BIRD,318.00,163.00,25.00,32.00
109,BIRD,316.71,162.00,25.14,32.43
110,BIRD,315.43,161.00,25.29,32.86
111,BIRD,314.14,160.00,25.43,33.29
112,BIRD,312.86,159.00,25.57,33.71
113,BIRD,311.57,158.00,25.71,34.14
114,BIRD,310.29,157.00,25.86,34.57
115,BIRD,309.00,156.00,26.00,35.00
116,BIRD,309.50,155.40,26.00,34.60
117,BIRD,310.00,154.80,26.00,34.20
118,BIRD,310.50,154.20,26.00,33.80
119,BIRD,311.00,153.60,26.00,33.40
120,BIRD,311.50,153.00,26.00,33.00
121,BIRD,312.00,152.40,26.00,32.60
122,BIRD,312.50,151.80,26.00,32.20
123,BIRD,313.00,151.20,26.00,31.80
124,BIRD,313.50,150.60,26.00,31.40
125,BIRD,314.00,150.00,26.00,31.00
126,BIRD,315.65,149.59,25.94,31.00
127,BIRD,317.29,149.18,25.88,31.00
128,BIRD,318.94,148.76,25.82,31.00
129,BIRD,320.59,148.35,25.76,31.00
130,BIRD,322.24,147.94,25.71,31.00
131,BIRD,323.88,147.53,25.65,31.00
132,BIRD,325.53,147.12,25.59,31.00
133,BIRD,327.18,146.71,25.53,31.00
134,BIRD,328.82,146.29,25.47,31.00
135,BIRD,330.47,145.88,25.41,31.00
136,BIRD,332.12,145.47,25.35,31.00
137,BIRD,333.76,145.06,25.29,31.00
138,BIRD,335.41,144.65,25.24,31.00
139,BIRD,337.06,144.24,25.18,31.00
140,BIRD,338.71,143.82,25.12,31.00
141,BIRD,340.35,143.41,25.06,31.00
142,BIRD,342.00,143.00,25.00,31.00
143,BIRD,344.11,143.28,24.89,31.11
144,BIRD,346.22,143.56,24.78,31.22
145,BIRD,348.33,143.83,24.67,31.33
146,BIRD,350.44,144.11,24.56,31.44
147,BIRD,352.56,144.39,24.44,31.56
148,BIRD,354.67,144.67,24.33,31.67
149,BIRD,356.78,144.94,24.22,31.78
150,BIRD,358.89,145.22,24.11,31.89
151,BIRD,361.00,145.50,24.00,32.00
152,BIRD,363.11,145.78,23.89,32.11
153,BIRD,365.22,146.06,23.78,32.22
154,BIRD,367.33,146.33,23.67,32.33
155,BIRD,369.44,146.61,23.56,32.44
156,BIRD,371.56,146.89,23.44,32.56
157,BIRD,373.67,147.17,23.33,32.67
158,BIRD,375.78,147.44,23.22,32.78
159,BIRD,377.89,147.72,23.11,32.89
160,BIRD,380.00,148.00,23.00,33.00
161,BIRD,381.87,148.56,23.31,32.94
162,BIRD,383.75,149.12,23.62,32.88
163,BIRD,385.62,149.69,23.94,32.81
164,BIRD,387.50,150.25,24.25,32.75
165,BIRD,389.37,150.81,24.56,32.69
166,BIRD,391.25,151.37,24.87,32.63
167,BIRD,393.12,151.94,25.19,32.56
168,BIRD,395.00,152.50,25.50,32.50
169,BIRD,396.87,153.06,25.81,32.44
170,BIRD,398.75,153.62,26.12,32.38
171,BIRD,400.62,154.19,26.44,32.31
172,BIRD,402.50,154.75,26.75,32.25
173,BIRD,404.37,155.31,27.06,32.19
174,BIRD,406.25,155.87,27.37,32.13
175,BIRD,408.12,156.44,27.69,32.06
176,BIRD,410.00,157.00,28.00,32.00
177,BIRD,411.89,158.44,27.56,32.11
178,BIRD,413.78,159.89,27.11,32.22
179,BIRD,415.67,161.33,26.67,32.33
180,BIRD,417.56,162.78,26.22,32.44
181,BIRD,419.44,164.22,25.78,32.56
182,BIRD,421.33,165.67,25.33,32.67
183,BIRD,423.22,167.11,24.89,32.78
184,BIRD,425.11,168.56,24.44,32.89
185,BIRD,427.00,170.00,24.00,33.00
186,BIRD,428.86,171.57,24.86,32.71
187,BIRD,430.71,173.14,25.71,32.43
188,BIRD,432.57,174.71,26.57,32.14
189,BIRD,434.43,176.29,27.43,31.86
190,BIRD,436.29,177.86,28.29,31.57
191,BIRD,438.14,179.43,29.14,31.29
192,BIRD,440.00,181.00,30.00,31.00
193,BIRD,606.00,144.00,28.00,48.00
194,BIRD,597.75,147.13,28.38,47.12
195,BIRD,589.50,150.25,28.75,46.25
196,BIRD,581.25,153.38,29.13,45.37
197,BIRD,573.00,156.50,29.50,44.50
198,BIRD,564.75,159.63,29.88,43.62
199,BIRD,556.50,162.75,30.25,42.75
200,BIRD,548.25,165.88,30.63,41.87
201,BIRD,540.00,169.00,31.00,41.00
202,BIRD,531.86,170.29,30.71,42.00
203,BIRD,523.71,171.57,30.43,43.00
204,BIRD,515.57,172.86,30.14,44.00
205,BIRD,507.43,174.14,29.86,45.00
206,BIRD,499.29,175.43,29.57,46.00
207,BIRD,491.14,176.71,29.29,47.00
208,BIRD,483.00,178.00,29.00,48.00
209,BIRD,473.86,182.14,29.14,46.29
210,BIRD,464.71,186.29,29.29,44.57
211,BIRD,455.57,190.43,29.43,42.86
212,BIRD,446.43,194.57,29.57,41.14
213,BIRD,437.29,198.71,29.71,39.43
214,BIRD,428.14,202.86,29.86,37.71
215,BIRD,419.00,207.00,30.00,36.00
216,BIRD,410.56,208.22,30.44,36.78
217,BIRD,402.11,209.44,30.89,37.56
218,BIRD,393.67,210.67,31.33,38.33
219,BIRD,385.22,211.89,31.78,39.11
220,BIRD,376.78,213.11,32.22,39.89
221,BIRD,368.33,214.33,32.67,40.67
