frame,label,x,y,width,height
0,BIRD,364.00,374.00,34.00,35.00
1,BIRD,362.09,374.45,33.91,35.09
2,BIRD,360.18,374.91,33.82,35.18
3,BIRD,358.27,375.36,33.73,35.27
4,BIRD,356.36,375.82,33.64,35.36
5,BIRD,354.45,376.27,33.55,35.45
6,BIRD,352.55,376.73,33.45,35.55
7,BIRD,350.64,377.18,33.36,35.64
8,BIRD,348.73,377.64,33.27,35.73
9,BIRD,346.82,378.09,33.18,35.82
10,BIRD,344.91,378.55,33.09,35.91
11,BIRD,343.00,379.00,33.00,36.00
12,BIRD,341.27,379.64,32.64,35.55
13,BIRD,339.55,380.27,32.27,35.09
14,BIRD,337.82,380.91,31.91,34.64
15,BIRD,336.09,381.55,31.55,34.18
16,BIRD,334.36,382.18,31.18,33.73
17,BIRD,332.64,382.82,30.82,33.27
18,BIRD,330.91,383.45,30.45,32.82
19,BIRD,329.18,384.09,30.09,32.36
20,BIRD,327.45,384.73,29.73,31.91
21,BIRD,325.73,385.36,29.36,31.45
22,BIRD,324.00,386.00,29.00,31.00
23,BIRD,322.08,386.31,29.38,31.08
24,BIRD,320.15,386.62,29.77,31.15
25,BIRD,318.23,386.92,30.15,31.23
26,BIRD,316.31,387.23,30.54,31.31
27,BIRD,314.38,387.54,30.92,31.38
28,BIRD,312.46,387.85,31.31,31.46
29,BIRD,310.54,388.15,31.69,31.54
30,BIRD,308.62,388.46,32.08,31.62
31,BIRD,306.69,388.77,32.46,31.69
32,BIRD,304.77,389.08,32.85,31.77
33,BIRD,302.85,389.38,33.23,31.85
34,BIRD,300.92,389.69,33.62,31.92
35,BIRD,299.00,390.00,34.00,32.00
36,BIRD,296.86,389.71,34.54,33.02
37,BIRD,294.71,389.43,35.07,34.05
38,BIRD,292.57,389.14,35.61,35.07
39,BIRD,290.43,388.86,36.14,36.10
40,BIRD,288.29,388.57,36.68,37.12
41,BIRD,286.14,388.29,37.21,38.14
42,BIRD,284.00,388.00,37.75,39.17
43,BIRD,282.59,388.65,37.47,38.80
44,BIRD,281.18,389.29,37.19,38.44
45,BIRD,279.76,389.94,36.91,38.08
46,BIRD,278.35,390.59,36.63,37.72
47,BIRD,276.94,391.24,36.35,37.35
48,BIRD,275.53,391.88,36.07,36.99
49,BIRD,274.12,392.53,35.79,36.63
